sw2999B-ms98-a-0002,1.016625,1.416625,okay,B,o,u-1-1
sw2999B-ms98-a-0003,2.500000,3.620000,[laughter],O,,
sw2999B-ms98-a-0003,3.620000,3.880000,yeah,B,ny,u-3-1
sw2999B-ms98-a-0003,3.880000,4.010000,we,B,sd^e,u-3-2
sw2999B-ms98-a-0003,4.220000,4.440000,well,I,sd^e,u-3-2
sw2999B-ms98-a-0003,4.440000,4.580000,we,I,sd^e,u-3-2
sw2999B-ms98-a-0003,4.580000,4.790000,have,I,sd^e,u-3-2
sw2999B-ms98-a-0003,4.790000,5.090000,quite,I,sd^e,u-3-2
sw2999B-ms98-a-0003,5.090000,5.130000,a,I,sd^e,u-3-2
sw2999B-ms98-a-0003,5.130000,5.380000,few,I,sd^e,u-3-2
sw2999B-ms98-a-0003,5.380000,5.560000,but,B,sd,u-3-3
sw2999B-ms98-a-0003,5.560000,5.650000,we,I,sd,u-3-3
sw2999B-ms98-a-0003,5.650000,5.860000,don't,I,sd,u-3-3
sw2999B-ms98-a-0003,5.860000,6.050000,really,I,sd,u-3-3
sw2999B-ms98-a-0003,6.050000,6.290000,use,I,sd,u-3-3
sw2999B-ms98-a-0003,6.290000,6.360000,them_1,I,sd,u-3-3
sw2999B-ms98-a-0003,6.360000,6.430000,a,I,sd,u-3-3
sw2999B-ms98-a-0003,6.430000,6.680000,lot,I,sd,u-3-3
sw2999B-ms98-a-0003,6.680000,6.770000,we,B,sd,u-3-4
sw2999B-ms98-a-0003,6.770000,6.980000,have,I,sd,u-3-4
sw2999B-ms98-a-0003,7.500000,7.670000,well,I,sd,u-3-4
sw2999B-ms98-a-0003,7.670000,7.750000,we,I,sd,u-3-4
sw2999B-ms98-a-0003,7.750000,8.000000,like,I,sd,u-3-4
sw2999B-ms98-a-0003,8.000000,8.030000,a,I,sd,u-3-4
sw2999B-ms98-a-0003,8.030000,8.200000,lot,I,sd,u-3-4
sw2999B-ms98-a-0003,8.200000,8.310000,of,I,sd,u-3-4
