sw2228A-ms98-a-0001,0.870000,1.290000,okay,B,o,u-1-1
sw2228A-ms98-a-0003,46.620625,47.100625,um-hum,B,b,u-3-1
sw2228A-ms98-a-0003,47.100625,47.360625,kind,B,bf,u-3-2
sw2228A-ms98-a-0003,47.360625,47.420625,of,I,bf,u-3-2
sw2228A-ms98-a-0003,47.420625,47.570625,like,I,bf,u-3-2
sw2228A-ms98-a-0003,47.570625,47.660625,a,I,bf,u-3-2
sw2228A-ms98-a-0003,47.660625,48.270625,domino's,I,bf,u-3-2
sw2228A-ms98-a-0003,48.270625,48.750625,effect,I,bf,u-3-2
sw2228A-ms98-a-0005,58.573625,59.064375,no,O,,
sw2228A-ms98-a-0006,60.620125,61.323500,no,B,nn,u-7-1
sw2228A-ms98-a-0006,62.000250,62.592625,no,B,nn^r,u-9-1
sw2228A-ms98-a-0008,94.508500,95.115625,um-hum,B,aa,u-11-1
sw2228A-ms98-a-0008,95.788000,96.068625,no,B,aa,u-11-2
sw2228A-ms98-a-0008,96.068625,96.158625,i,B,sv,u-11-3
sw2228A-ms98-a-0008,96.158625,96.368625,don't,I,sv,u-11-3
sw2228A-ms98-a-0008,96.368625,96.618625,think,I,sv,u-11-3
sw2228A-ms98-a-0008,96.618625,96.718625,it,I,sv,u-11-3
sw2228A-ms98-a-0008,96.718625,97.058625,was,I,sv,u-11-3
sw2228A-ms98-a-0008,97.058625,97.338625,really,I,sv,u-11-3
sw2228A-ms98-a-0008,97.338625,98.028625,corruption,I,sv,u-11-3
sw2228A-ms98-a-0008,98.028625,98.188625,that,I,sv,u-11-3
sw2228A-ms98-a-0008,98.188625,98.708625,caused,I,sv,u-11-3
sw2228A-ms98-a-0008,98.708625,98.998625,it,I,sv,u-11-3
sw2228A-ms98-a-0009,99.995625,100.155625,or,B,%,u-11-4
sw2228A-ms98-a-0009,100.155625,100.675625,within,I,%,u-11-4
sw2228A-ms98-a-0009,100.675625,100.705625,i,B,sv,u-11-5
sw2228A-ms98-a-0009,100.705625,101.455625,think,I,sv,u-11-5
sw2228A-ms98-a-0009,101.455625,101.845625,people,I,sv,u-11-5
sw2228A-ms98-a-0009,101.845625,102.035625,just,I,sv,u-11-5
sw2228A-ms98-a-0009,102.035625,102.662625,started,I,sv,u-11-5
sw2228A-ms98-a-0010,104.190250,104.360250,you,I,sv,u-11-5
sw2228A-ms98-a-0010,104.360250,104.530250,know,I,sv,u-11-5
sw2228A-ms98-a-0010,104.530250,104.710250,no[t]-,I,sv,u-11-5
sw2228A-ms98-a-0010,104.710250,105.030250,not,I,sv,u-11-5
sw2228A-ms98-a-0010,105.030250,105.330250,being,I,sv,u-11-5
sw2228A-ms98-a-0010,105.330250,105.480250,as,I,sv,u-11-5
sw2228A-ms98-a-0010,105.480250,105.950250,careful,I,sv,u-11-5
sw2228A-ms98-a-0010,105.950250,106.100250,with,I,sv,u-11-5
sw2228A-ms98-a-0010,106.100250,106.190250,the,I,sv,u-11-5
sw2228A-ms98-a-0010,106.190250,106.520250,loans,I,sv,u-11-5
sw2228A-ms98-a-0010,106.520250,106.660250,that,I,sv,u-11-5
sw2228A-ms98-a-0010,106.660250,106.780250,they,I,sv,u-11-5
sw2228A-ms98-a-0010,106.780250,107.020250,were,I,sv,u-11-5
sw2228A-ms98-a-0010,107.020250,107.557625,making,I,sv,u-11-5
sw2228A-ms98-a-0011,108.709125,109.329125,whenever,I,sv,u-11-5
sw2228A-ms98-a-0012,110.990875,111.147250,y[ou]-,I,sv,u-11-5
sw2228A-ms98-a-0012,111.147250,111.297375,you,I,sv,u-11-5
sw2228A-ms98-a-0012,111.297375,111.477375,know,I,sv,u-11-5
sw2228A-ms98-a-0012,111.477375,111.847375,whenever,I,sv,u-11-5
sw2228A-ms98-a-0012,111.847375,112.057375,they,I,sv,u-11-5
sw2228A-ms98-a-0012,112.057375,112.317375,gave,I,sv,u-11-5
sw2228A-ms98-a-0012,112.317375,112.487375,them,I,sv,u-11-5
sw2228A-ms98-a-0012,112.487375,112.874875,out,I,sv,u-11-5
sw2228A-ms98-a-0013,113.792625,113.980750,i,B,sv,u-13-1
sw2228A-ms98-a-0013,113.980750,114.182625,think,I,sv,u-13-1
sw2228A-ms98-a-0013,114.182625,114.482625,maybe,I,sv,u-13-1
sw2228A-ms98-a-0013,114.482625,114.592625,they,I,sv,u-13-1
sw2228A-ms98-a-0013,114.592625,114.852625,didn't,I,sv,u-13-1
sw2228A-ms98-a-0013,114.852625,115.192625,check,I,sv,u-13-1
sw2228A-ms98-a-0013,115.192625,115.552625,into,I,sv,u-13-1
sw2228A-ms98-a-0013,115.552625,115.722625,them,I,sv,u-13-1
sw2228A-ms98-a-0013,115.722625,116.207375,enough,I,sv,u-13-1
sw2228A-ms98-a-0014,116.792000,117.132000,or,B,sv,u-13-2
sw2228A-ms98-a-0014,117.132000,117.542000,maybe,I,sv,u-13-2
sw2228A-ms98-a-0014,117.542000,118.212000,because,I,sv,u-13-2
sw2228A-ms98-a-0014,118.212000,118.692000,everyone,I,sv,u-13-2
sw2228A-ms98-a-0014,118.692000,119.032000,else,I,sv,u-13-2
sw2228A-ms98-a-0014,119.032000,119.192000,was,I,sv,u-13-2
sw2228A-ms98-a-0014,119.192000,119.453875,doing,I,sv,u-13-2
sw2228A-ms98-a-0014,119.453875,119.622000,it,I,sv,u-13-2
sw2228A-ms98-a-0014,119.622000,119.772000,they,I,sv,u-13-2
sw2228A-ms98-a-0014,119.772000,120.162000,figured,I,sv,u-13-2
sw2228A-ms98-a-0014,120.162000,120.322000,they,I,sv,u-13-2
sw2228A-ms98-a-0014,120.322000,120.512000,would,I,sv,u-13-2
sw2228A-ms98-a-0014,120.512000,120.672000,just,I,sv,u-13-2
