sw2729B-ms98-a-0002,1.050000,1.433625,okay,B,o,u-1-1
sw2729B-ms98-a-0002,1.433625,1.603625,what,B,qw,u-1-2
sw2729B-ms98-a-0002,1.603625,1.763625,kind,I,qw,u-1-2
sw2729B-ms98-a-0002,1.763625,1.853625,of,I,qw,u-1-2
sw2729B-ms98-a-0002,1.853625,2.143625,puppy,I,qw,u-1-2
sw2729B-ms98-a-0002,2.143625,2.273625,you,I,qw,u-1-2
sw2729B-ms98-a-0002,2.273625,2.560500,got,I,qw,u-1-2
sw2729B-ms98-a-0004,19.136000,19.631875,uh,B,%,u-3-1
sw2729B-ms98-a-0006,21.532125,21.992125,um-hum,B,b,u-5-1
sw2729B-ms98-a-0008,26.116250,26.768875,oh,B,b,u-7-1
sw2729B-ms98-a-0010,36.563125,37.186375,wow,B,ba,u-9-1
sw2729B-ms98-a-0012,39.706000,39.978375,that's,B,ba,u-11-1
sw2729B-ms98-a-0012,39.978375,40.435500,great,I,ba,u-11-1
sw2729B-ms98-a-0014,42.983000,43.838750,[laughter],O,,
sw2729B-ms98-a-0016,53.806250,54.223125,yeah,B,b,u-15-1
sw2729B-ms98-a-0017,55.105000,55.305375,well,B,sd,u-15-2
sw2729B-ms98-a-0017,55.305375,55.439500,i,I,sd,u-15-2
sw2729B-ms98-a-0017,55.439500,55.535625,i,I,sd,u-15-2
sw2729B-ms98-a-0017,55.535625,55.705625,have,I,sd,u-15-2
sw2729B-ms98-a-0017,55.705625,55.775625,a,I,sd,u-15-2
sw2729B-ms98-a-0017,55.775625,56.115625,dog,I,sd,u-15-2
sw2729B-ms98-a-0017,56.115625,56.265625,that,I,sd,u-15-2
sw2729B-ms98-a-0017,56.265625,56.525625,God,I,sd,u-15-2
sw2729B-ms98-a-0017,56.525625,56.745625,gave,I,sd,u-15-2
sw2729B-ms98-a-0017,56.745625,57.035625,us,I,sd,u-15-2
sw2729B-ms98-a-0017,57.035625,57.415125,too,I,sd,u-15-2
sw2729B-ms98-a-0017,57.641250,58.897000,[laughter],O,,
sw2729B-ms98-a-0018,59.543750,59.690000,yeah,B,b,u-17-1
sw2729B-ms98-a-0018,59.690000,59.880000,she,B,sd,u-17-2
sw2729B-ms98-a-0018,59.880000,60.080000,just,I,sd,u-17-2
sw2729B-ms98-a-0018,60.080000,60.665125,appeared,I,sd,u-17-2
sw2729B-ms98-a-0020,61.673500,62.186500,yeah,B,ny,u-19-1
sw2729B-ms98-a-0020,62.744375,62.896000,my,B,sd(^q),u-19-2
sw2729B-ms98-a-0020,62.896000,63.186000,husband,I,sd(^q),u-19-2
sw2729B-ms98-a-0020,63.186000,63.426000,calls,I,sd(^q),u-19-2
sw2729B-ms98-a-0020,63.426000,63.516000,her,I,sd(^q),u-19-2
sw2729B-ms98-a-0020,63.516000,63.926000,street,I,sd(^q),u-19-2
sw2729B-ms98-a-0020,63.926000,64.232625,dog,I,sd(^q),u-19-2
sw2729B-ms98-a-0020,64.323000,64.476000,but,B,sd,u-19-3
sw2729B-ms98-a-0020,64.476000,64.646000,we've,I,sd,u-19-3
sw2729B-ms98-a-0020,64.646000,64.886000,had,I,sd,u-19-3
sw2729B-ms98-a-0020,64.886000,64.976000,her,I,sd,u-19-3
sw2729B-ms98-a-0020,64.976000,65.196000,now,I,sd,u-19-3
sw2729B-ms98-a-0020,65.196000,65.326000,for,I,sd,u-19-3
sw2729B-ms98-a-0020,65.326000,65.606000,about,I,sd,u-19-3
sw2729B-ms98-a-0020,65.606000,65.806000,three,I,sd,u-19-3
sw2729B-ms98-a-0020,65.806000,66.226000,years,I,sd,u-19-3
sw2729B-ms98-a-0020,66.226000,66.526000,and,B,%,u-21-1
sw2729B-ms98-a-0020,66.526000,66.741625,i,I,%,u-21-1
sw2729B-ms98-a-0020,66.741625,66.907375,just,I,%,u-21-1
sw2729B-ms98-a-0020,66.907375,67.026000,you,B,sv,u-21-2
sw2729B-ms98-a-0020,67.026000,67.196000,get,I,sv,u-21-2
sw2729B-ms98-a-0020,67.196000,67.526000,so,I,sv,u-21-2
sw2729B-ms98-a-0020,67.526000,68.066000,attached,I,sv,u-21-2
sw2729B-ms98-a-0020,68.066000,68.188375,to,I,sv,u-21-2
sw2729B-ms98-a-0020,68.188375,68.345500,them,I,sv,u-21-2
sw2729B-ms98-a-0022,88.968500,89.340125,um-hum,B,b,u-23-1
sw2729B-ms98-a-0024,93.611875,94.053375,um,B,%,u-25-1
sw2729B-ms98-a-0026,98.708125,99.512625,wow,B,ba,u-27-1
sw2729B-ms98-a-0028,104.138125,104.577125,um-hum,B,b,u-29-1
sw2729B-ms98-a-0030,114.422875,114.942000,oh,B,ba,u-31-1
sw2729B-ms98-a-0030,114.942000,115.782375,no,I,ba,u-31-1
sw2729B-ms98-a-0032,119.130125,119.749750,oh,B,ba,u-33-1
sw2729B-ms98-a-0032,119.749750,120.243125,gee,I,ba,u-33-1
sw2729B-ms98-a-0034,131.349375,131.784125,um-hum,B,b,u-35-1
sw2729B-ms98-a-0035,133.108875,133.352500,oh,B,ba,u-37-1
sw2729B-ms98-a-0035,133.352500,133.470375,i,I,ba,u-37-1
sw2729B-ms98-a-0035,133.470375,133.939750,bet,I,ba,u-37-1
sw2729B-ms98-a-0037,148.793625,149.120000,oh,B,ba,u-39-1
sw2729B-ms98-a-0037,149.120000,149.746000,gosh,I,ba,u-39-1
sw2729B-ms98-a-0039,154.811750,155.294375,yeah,B,b,u-41-1
sw2729B-ms98-a-0040,156.852875,157.478000,yeah,B,b^r,u-41-2
sw2729B-ms98-a-0040,157.962250,158.111500,how,B,qw,u-41-3
sw2729B-ms98-a-0040,158.111500,158.321500,long,I,qw,u-41-3
sw2729B-ms98-a-0040,158.321500,158.441500,has,I,qw,u-41-3
sw2729B-ms98-a-0040,158.441500,158.561500,it,I,qw,u-41-3
sw2729B-ms98-a-0040,158.561500,158.951500,been,I,qw,u-41-3
sw2729B-ms98-a-0040,158.951500,159.381500,since,I,qw,u-41-3
sw2729B-ms98-a-0040,159.381500,159.566750,the,I,qw,u-41-3
sw2729B-ms98-a-0040,159.566750,160.004750,first,I,qw,u-41-3
sw2729B-ms98-a-0040,160.004750,160.241750,one,I,qw,u-41-3
sw2729B-ms98-a-0042,164.890250,165.255500,uh,B,b,u-43-1
sw2729B-ms98-a-0042,165.555250,165.806125,yeah,I,b,u-43-1
sw2729B-ms98-a-0044,173.173875,173.624250,yeah,B,b,u-45-1
sw2729B-ms98-a-0045,174.525250,174.658250,well,B,sd,u-45-2
sw2729B-ms98-a-0045,174.658250,174.718250,i,I,sd,u-45-2
