sw2982A-ms98-a-0002,0.650250,0.950250,okay,B,o,u-1-1
sw2982A-ms98-a-0002,0.950250,1.130250,now,B,ad,u-1-2
sw2982A-ms98-a-0002,1.130250,1.240250,you,I,ad,u-1-2
sw2982A-ms98-a-0002,1.240250,1.380250,can,I,ad,u-1-2
sw2982A-ms98-a-0002,1.380250,1.590250,tell,I,ad,u-1-2
sw2982A-ms98-a-0002,1.590250,1.670250,me,I,ad,u-1-2
sw2982A-ms98-a-0002,1.670250,1.860250,what,I,ad,u-1-2
sw2982A-ms98-a-0002,1.860250,1.950250,you,I,ad,u-1-2
sw2982A-ms98-a-0002,1.950250,2.300250,do,I,ad,u-1-2
sw2982A-ms98-a-0004,5.227250,6.039000,uh-huh,B,b,u-3-1
sw2982A-ms98-a-0006,8.734000,8.944000,oh,B,ba,u-5-1
sw2982A-ms98-a-0006,8.944000,9.479375,great,I,ba,u-5-1
sw2982A-ms98-a-0008,11.526750,11.967375,uh-huh,B,b,u-7-1
sw2982A-ms98-a-0010,13.454625,13.818000,uh-huh,B,b,u-9-1
sw2982A-ms98-a-0012,20.253250,20.655250,uh-huh,B,b,u-11-1
sw2982A-ms98-a-0014,25.368125,25.855625,uh-huh,B,b,u-13-1
sw2982A-ms98-a-0015,27.229250,27.730500,yeah,B,b,u-15-1
sw2982A-ms98-a-0015,27.730500,28.553000,[laughter],O,,
sw2982A-ms98-a-0016,29.364375,29.654375,well,B,sd,u-17-1
sw2982A-ms98-a-0016,29.654375,29.884375,the,I,sd,u-17-1
sw2982A-ms98-a-0016,29.884375,30.124375,one,I,sd,u-17-1
sw2982A-ms98-a-0016,30.124375,30.434375,John,I,sd,u-17-1
sw2982A-ms98-a-0016,30.434375,30.644375,works,I,sd,u-17-1
sw2982A-ms98-a-0016,30.644375,30.874375,for,I,sd,u-17-1
sw2982A-ms98-a-0016,30.874375,31.184375,seems,I,sd,u-17-1
sw2982A-ms98-a-0016,31.184375,31.264375,to,I,sd,u-17-1
sw2982A-ms98-a-0016,31.264375,31.421000,have,I,sd,u-17-1
sw2982A-ms98-a-0016,31.421000,31.462375,a,I,sd,u-17-1
sw2982A-ms98-a-0016,31.462375,31.648375,l[ot]-,I,sd,u-17-1
sw2982A-ms98-a-0016,31.832875,32.034375,you,I,sd,u-17-1
sw2982A-ms98-a-0016,32.034375,32.384375,know,I,sd,u-17-1
sw2982A-ms98-a-0017,33.199750,33.479750,good,I,sd,u-17-1
sw2982A-ms98-a-0017,33.479750,34.009750,benefits,I,sd,u-17-1
sw2982A-ms98-a-0017,34.009750,34.129750,and,B,sd,u-17-2
sw2982A-ms98-a-0017,34.129750,34.189750,the,I,sd,u-17-2
sw2982A-ms98-a-0017,34.189750,34.459750,pay,I,sd,u-17-2
sw2982A-ms98-a-0017,34.459750,34.639750,is,I,sd,u-17-2
sw2982A-ms98-a-0017,34.639750,35.216000,decent,I,sd,u-17-2
sw2982A-ms98-a-0019,45.069000,45.530250,uh-huh,B,b,u-19-1
sw2982A-ms98-a-0020,46.854500,47.265625,uh-huh,B,b,u-21-1
sw2982A-ms98-a-0022,49.486625,49.892875,uh,B,%@,u-23-1
sw2982A-ms98-a-0023,51.242125,51.706500,um-hum,B,+@,u-25-1
sw2982A-ms98-a-0023,51.706500,52.130000,um-hum,B,b^r,u-25-2
sw2982A-ms98-a-0023,53.149875,53.625750,um-hum,B,b^r,u-25-3
sw2982A-ms98-a-0024,54.742500,55.470500,[vocalized-noise],O,,
sw2982A-ms98-a-0026,58.111875,58.773125,oh,B,b,u-27-1
sw2982A-ms98-a-0027,59.459125,59.935250,great,B,ba,u-29-1
sw2982A-ms98-a-0027,59.935250,60.109750,i,B,sd,u-29-2
sw2982A-ms98-a-0027,60.109750,60.339750,had,I,sd,u-29-2
sw2982A-ms98-a-0027,60.339750,60.519750,i,I,sd,u-29-2
sw2982A-ms98-a-0027,60.519750,60.699750,had,I,sd,u-29-2
