sw3113B-ms98-a-0002,1.695125,2.656500,okay,B,o,u-1-1
sw3113B-ms98-a-0004,30.796875,31.096375,right,B,b,u-3-1
sw3113B-ms98-a-0006,44.002625,44.342625,right,B,aa,u-5-1
sw3113B-ms98-a-0006,44.342625,44.492625,i,B,aa,u-5-2
sw3113B-ms98-a-0006,44.492625,44.702625,agree,I,aa,u-5-2
sw3113B-ms98-a-0006,44.702625,44.862625,too,I,aa,u-5-2
sw3113B-ms98-a-0006,44.862625,44.942625,i,B,sv,u-5-3
sw3113B-ms98-a-0006,44.942625,45.172625,don't,I,sv,u-5-3
sw3113B-ms98-a-0006,45.172625,45.342625,think,I,sv,u-5-3
sw3113B-ms98-a-0006,45.342625,45.412625,the,I,sv,u-5-3
sw3113B-ms98-a-0006,45.412625,45.762625,jury,I,sv,u-5-3
sw3113B-ms98-a-0006,45.762625,46.032625,should,I,sv,u-5-3
sw3113B-ms98-a-0006,46.032625,46.182625,be,I,sv,u-5-3
sw3113B-ms98-a-0006,46.182625,46.262625,the,I,sv,u-5-3
sw3113B-ms98-a-0006,46.262625,46.592625,ones,I,sv,u-5-3
sw3113B-ms98-a-0006,46.592625,46.912625,that,I,sv,u-5-3
sw3113B-ms98-a-0006,46.912625,47.116625,that,I,sv,u-5-3
sw3113B-ms98-a-0006,47.357625,47.542625,put,I,sv,u-5-3
sw3113B-ms98-a-0006,47.542625,47.612625,the,I,sv,u-5-3
sw3113B-ms98-a-0006,47.612625,48.210500,[sensings/sentencings],I,sv,u-5-3
sw3113B-ms98-a-0006,48.472125,49.687875,sentencings,I,sv,u-5-3
sw3113B-ms98-a-0006,49.987375,50.430625,down,I,sv,u-5-3
sw3113B-ms98-a-0006,51.078500,51.188250,i,B,sv,u-5-4
sw3113B-ms98-a-0006,51.188250,51.390750,think,I,sv,u-5-4
sw3113B-ms98-a-0006,51.854125,52.002625,the,I,sv,u-5-4
sw3113B-ms98-a-0006,52.002625,52.492625,judges,I,sv,u-5-4
sw3113B-ms98-a-0006,52.492625,52.962625,should,I,sv,u-5-4
sw3113B-ms98-a-0006,52.962625,53.335750,or,B,sv,u-5-5
sw3113B-ms98-a-0006,53.836625,54.212625,even,I,sv,u-5-5
sw3113B-ms98-a-0006,54.212625,54.272625,a,I,sv,u-5-5
sw3113B-ms98-a-0006,54.272625,54.672625,panel,I,sv,u-5-5
sw3113B-ms98-a-0006,54.672625,54.913375,of,I,sv,u-5-5
sw3113B-ms98-a-0006,54.913375,55.202625,of,I,sv,u-5-5
sw3113B-ms98-a-0006,55.202625,55.762625,lawyers,I,sv,u-5-5
sw3113B-ms98-a-0006,55.762625,55.982625,if,I,sv,u-5-5
