sw2546B-ms98-a-0003,31.974000,32.346000,yeah,B,b,u-2-1
sw2546B-ms98-a-0003,32.346000,32.908750,uh,B,sd,u-4-1
sw2546B-ms98-a-0003,32.908750,33.177750,uh,I,sd,u-4-1
sw2546B-ms98-a-0003,33.177750,33.282000,i,I,sd,u-4-1
sw2546B-ms98-a-0003,33.282000,33.454000,tend,I,sd,u-4-1
sw2546B-ms98-a-0003,33.454000,33.514000,to,I,sd,u-4-1
sw2546B-ms98-a-0003,33.514000,33.804000,agree,I,sd,u-4-1
sw2546B-ms98-a-0003,33.804000,34.024000,with,I,sd,u-4-1
sw2546B-ms98-a-0003,34.024000,34.164000,you,I,sd,u-4-1
sw2546B-ms98-a-0003,34.164000,34.439750,uh,I,sd,u-4-1
sw2546B-ms98-a-0003,35.242000,35.341000,you,I,sd,u-4-1
sw2546B-ms98-a-0003,35.341000,35.649750,know,I,sd,u-4-1
sw2546B-ms98-a-0003,35.874000,36.214000,probably,B,sv,u-4-2
sw2546B-ms98-a-0003,36.214000,36.534000,pretty,I,sv,u-4-2
sw2546B-ms98-a-0003,36.534000,36.854000,similar,I,sv,u-4-2
sw2546B-ms98-a-0003,36.854000,37.284000,views,I,sv,u-4-2
sw2546B-ms98-a-0003,37.284000,37.454000,on,I,sv,u-4-2
sw2546B-ms98-a-0003,37.454000,37.554000,it,I,sv,u-4-2
sw2546B-ms98-a-0003,37.554000,37.744000,but,B,sd,u-4-3
sw2546B-ms98-a-0003,37.744000,38.174000,that's,I,sd,u-4-3
sw2546B-ms98-a-0004,39.385875,39.665250,that's,I,sd,u-4-3
sw2546B-ms98-a-0004,39.665250,39.814875,one,I,sd,u-4-3
sw2546B-ms98-a-0004,39.814875,39.894875,of,I,sd,u-4-3
sw2546B-ms98-a-0004,39.894875,39.954875,the,I,sd,u-4-3
sw2546B-ms98-a-0004,39.954875,40.224875,things,I,sd,u-4-3
sw2546B-ms98-a-0004,40.224875,40.324875,i,I,sd,u-4-3
sw2546B-ms98-a-0004,40.324875,40.794875,don't,I,sd,u-4-3
sw2546B-ms98-a-0004,40.794875,41.024875,don't,I,sd,u-4-3
sw2546B-ms98-a-0004,41.024875,41.554875,understand,I,sd,u-4-3
sw2546B-ms98-a-0004,41.554875,41.704875,is,I,sd,u-4-3
sw2546B-ms98-a-0004,41.704875,41.984875,is,I,sd,u-4-3
sw2546B-ms98-a-0004,41.984875,42.194875,so,I,sd,u-4-3
sw2546B-ms98-a-0004,42.194875,42.434875,much,I,sd,u-4-3
sw2546B-ms98-a-0004,42.434875,42.504875,of,I,sd,u-4-3
sw2546B-ms98-a-0004,42.504875,42.564875,the,I,sd,u-4-3
sw2546B-ms98-a-0004,42.564875,43.264875,controversy,I,sd,u-4-3
sw2546B-ms98-a-0004,43.264875,43.854875,because,B,sd,u-4-4
sw2546B-ms98-a-0004,43.854875,44.195250,uh,I,sd,u-4-4
sw2546B-ms98-a-0004,44.345875,44.434875,you,I,sd,u-4-4
sw2546B-ms98-a-0004,44.434875,44.664875,know,I,sd,u-4-4
sw2546B-ms98-a-0004,44.664875,44.809000,i-,I,sd,u-4-4
sw2546B-ms98-a-0004,44.903000,45.196750,i,I,sd,u-4-4
sw2546B-ms98-a-0004,45.196750,45.614875,do,I,sd,u-4-4
sw2546B-ms98-a-0004,45.614875,45.934875,also,I,sd,u-4-4
