sw3198A-ms98-a-0001,0.023625,0.210000,-[o]kay,O,,
sw3198A-ms98-a-0002,1.193000,1.296125,did,B,qy,u-1-2
sw3198A-ms98-a-0002,1.296125,1.356125,you,I,qy,u-1-2
sw3198A-ms98-a-0002,1.356125,1.496125,want,I,qy,u-1-2
sw3198A-ms98-a-0002,1.496125,1.576125,me,I,qy,u-1-2
sw3198A-ms98-a-0002,1.576125,1.646125,to,I,qy,u-1-2
sw3198A-ms98-a-0002,1.646125,1.787625,go,I,qy,u-1-2
sw3198A-ms98-a-0002,1.787625,2.005000,ahead,I,qy,u-1-2
sw3198A-ms98-a-0003,3.311000,3.825500,okay,B,bk,u-3-1
sw3198A-ms98-a-0003,4.254875,4.543250,well,B,%,u-3-2
sw3198A-ms98-a-0003,4.543250,4.763250,one,I,%,u-3-2
sw3198A-ms98-a-0003,4.763250,5.093250,thing,I,%,u-3-2
sw3198A-ms98-a-0003,5.093250,5.153250,i-,O,,
sw3198A-ms98-a-0003,5.153250,5.363250,i-,O,,
sw3198A-ms98-a-0003,5.363250,5.413250,i,B,sv,u-3-3
sw3198A-ms98-a-0003,5.413250,5.708625,guess,I,sv,u-3-3
sw3198A-ms98-a-0003,5.863250,6.093250,both,I,sv,u-3-3
sw3198A-ms98-a-0003,6.093250,6.153250,of,I,sv,u-3-3
sw3198A-ms98-a-0003,6.153250,6.323250,us,I,sv,u-3-3
sw3198A-ms98-a-0003,6.323250,6.536875,have,I,sv,u-3-3
sw3198A-ms98-a-0003,6.932375,7.213250,very,I,sv,u-3-3
sw3198A-ms98-a-0003,7.213250,7.423250,much,I,sv,u-3-3
sw3198A-ms98-a-0003,7.423250,7.753250,aware,I,sv,u-3-3
sw3198A-ms98-a-0003,7.753250,7.963250,of,I,sv,u-3-3
sw3198A-ms98-a-0003,7.963250,8.023250,the,I,sv,u-3-3
sw3198A-ms98-a-0003,8.023250,8.891625,equality,I,sv,u-3-3
sw3198A-ms98-a-0004,9.372625,9.542625,uh,B,sv,u-3-4
sw3198A-ms98-a-0004,9.542625,9.682625,it,I,sv,u-3-4
sw3198A-ms98-a-0004,9.682625,9.872625,seems,I,sv,u-3-4
sw3198A-ms98-a-0004,9.872625,10.092625,like,I,sv,u-3-4
sw3198A-ms98-a-0004,10.252625,10.796500,women,I,sv,u-3-4
sw3198A-ms98-a-0004,10.995500,11.507750,are,I,sv,u-3-4
sw3198A-ms98-a-0004,11.507750,11.732625,uh,I,sv,u-3-4
sw3198A-ms98-a-0004,11.732625,11.962625,just,I,sv,u-3-4
sw3198A-ms98-a-0004,11.962625,12.402625,starting,I,sv,u-3-4
sw3198A-ms98-a-0004,12.402625,12.562625,to,I,sv,u-3-4
sw3198A-ms98-a-0004,12.562625,12.952625,really,I,sv,u-3-4
sw3198A-ms98-a-0004,12.952625,13.132625,get,I,sv,u-3-4
sw3198A-ms98-a-0004,13.132625,13.472625,some,I,sv,u-3-4
