sw2155A-ms98-a-0002,1.081750,1.719125,okay,B,o,u-1-1
sw2155A-ms98-a-0004,3.243625,3.845875,so,B,qo,u-3-1
sw2155A-ms98-a-0004,3.845875,3.985875,what,I,qo,u-3-1
sw2155A-ms98-a-0004,3.985875,4.045875,do,I,qo,u-3-1
sw2155A-ms98-a-0004,4.045875,4.175875,you,I,qo,u-3-1
sw2155A-ms98-a-0004,4.175875,4.365875,think,I,qo,u-3-1
sw2155A-ms98-a-0004,4.365875,4.645875,about,I,qo,u-3-1
sw2155A-ms98-a-0004,4.645875,4.835875,it,I,qo,u-3-1
sw2155A-ms98-a-0004,4.835875,5.212375,should,B,%,u-3-2
sw2155A-ms98-a-0006,18.854125,19.412250,uh-huh,B,b,u-5-1
sw2155A-ms98-a-0008,25.525125,26.217750,right,B,b,u-7-1
sw2155A-ms98-a-0010,38.171500,38.857750,yeah,B,b,u-9-1
sw2155A-ms98-a-0012,45.791000,46.472750,uh-huh,B,b,u-11-1
sw2155A-ms98-a-0014,51.418375,52.024625,uh-huh,B,b,u-13-1
sw2155A-ms98-a-0016,60.895750,61.555125,uh-huh,B,b,u-15-1
sw2155A-ms98-a-0018,79.335125,79.938375,uh-huh,B,b,u-17-1
sw2155A-ms98-a-0019,81.117875,81.719625,yes,B,b,u-19-1
sw2155A-ms98-a-0019,81.987000,82.411375,um,B,sv,u-19-2
sw2155A-ms98-a-0019,82.411375,82.591375,it's,I,sv,u-19-2
sw2155A-ms98-a-0019,82.591375,83.071375,it's,I,sv,u-19-2
sw2155A-ms98-a-0019,83.071375,83.331375,funny,I,sv,u-19-2
sw2155A-ms98-a-0019,83.331375,83.951375,because,B,sd,u-19-3
sw2155A-ms98-a-0019,83.951375,84.603125,um,I,sd,u-19-3
sw2155A-ms98-a-0019,84.603125,84.831375,i,I,sd,u-19-3
sw2155A-ms98-a-0019,84.831375,85.091375,know,I,sd,u-19-3
sw2155A-ms98-a-0019,85.091375,85.821375,people,I,sd,u-19-3
sw2155A-ms98-a-0019,85.821375,86.364625,at,I,sd,u-19-3
sw2155A-ms98-a-0019,86.364625,86.571375,that,I,sd,u-19-3
sw2155A-ms98-a-0019,86.571375,86.671375,are,I,sd,u-19-3
sw2155A-ms98-a-0019,86.671375,87.101375,in,I,sd,u-19-3
sw2155A-ms98-a-0019,87.101375,87.421375,all,I,sd,u-19-3
