sw3251B-ms98-a-0001,0.180000,0.580000,okay,B,o,u-1-1
sw3251B-ms98-a-0001,0.580000,0.860000,and,O,,
sw3251B-ms98-a-0001,0.860000,0.990000,uh,O,,
sw3251B-ms98-a-0001,0.990000,1.163250,i,B,sd^t,u-1-2
sw3251B-ms98-a-0001,1.425000,1.550250,i,I,sd^t,u-1-2
sw3251B-ms98-a-0001,1.550250,1.770000,missed,I,sd^t,u-1-2
sw3251B-ms98-a-0001,1.770000,1.830000,a,I,sd^t,u-1-2
sw3251B-ms98-a-0001,1.830000,2.060000,part,I,sd^t,u-1-2
sw3251B-ms98-a-0001,2.060000,2.130000,of,I,sd^t,u-1-2
sw3251B-ms98-a-0001,2.130000,2.210000,it,I,sd^t,u-1-2
sw3251B-ms98-a-0001,2.210000,2.538125,we're,B,qy^d^t,u-1-3
sw3251B-ms98-a-0001,2.538125,2.710000,to,I,qy^d^t,u-1-3
sw3251B-ms98-a-0001,2.710000,2.870000,talk,I,qy^d^t,u-1-3
sw3251B-ms98-a-0001,2.870000,3.080000,about,I,qy^d^t,u-1-3
sw3251B-ms98-a-0001,3.080000,3.250000,what,I,qy^d^t,u-1-3
sw3251B-ms98-a-0001,3.250000,3.560000,lawns,I,qy^d^t,u-1-3
sw3251B-ms98-a-0001,3.560000,3.650000,and,I,qy^d^t,u-1-3
sw3251B-ms98-a-0001,3.650000,4.084375,gardens,I,qy^d^t,u-1-3
sw3251B-ms98-a-0003,13.094750,13.769500,uh-huh,B,b,u-3-1
sw3251B-ms98-a-0005,17.641625,18.026250,uh-huh,B,b,u-5-1
sw3251B-ms98-a-0006,19.086625,19.566625,i,B,%,u-5-2
sw3251B-ms98-a-0006,19.566625,19.796625,well,I,%,u-5-2
sw3251B-ms98-a-0006,19.796625,19.976625,it's,B,sd^t,u-5-3
sw3251B-ms98-a-0006,19.976625,20.146375,it's,I,sd^t,u-5-3
sw3251B-ms98-a-0006,20.436625,20.600625,it's,I,sd^t,u-5-3
sw3251B-ms98-a-0006,20.600625,20.816625,very,I,sd^t,u-5-3
sw3251B-ms98-a-0006,20.816625,21.036625,[laughter],I,sd^t,u-5-3
sw3251B-ms98-a-0006,21.036625,21.256625,str[ange]-,I,sd^t,u-5-3
sw3251B-ms98-a-0006,21.256625,21.656625,strange,I,sd^t,u-5-3
sw3251B-ms98-a-0006,21.656625,21.796625,that,I,sd^t,u-5-3
sw3251B-ms98-a-0006,21.796625,21.866625,i,I,sd^t,u-5-3
sw3251B-ms98-a-0006,21.866625,22.056625,got,I,sd^t,u-5-3
sw3251B-ms98-a-0006,22.056625,22.246625,this,I,sd^t,u-5-3
sw3251B-ms98-a-0006,22.246625,22.546625,call,I,sd^t,u-5-3
sw3251B-ms98-a-0006,22.546625,22.816625,because,I,sd^t,u-5-3
