sw2984B-ms98-a-0001,1.320750,1.805000,okay,B,o,u-1-1
sw2984B-ms98-a-0001,1.805000,2.226750,so,B,%,u-1-2
sw2984B-ms98-a-0003,4.437750,4.830375,right,B,aa,u-3-1
sw2984B-ms98-a-0003,5.439000,5.640375,what,B,%,u-3-2
sw2984B-ms98-a-0005,7.584875,7.928000,uh,B,b,u-7-1
sw2984B-ms98-a-0006,9.060500,9.420500,no,B,nn,u-9-1
sw2984B-ms98-a-0006,9.420500,9.790500,i,B,sd^e,u-9-2
sw2984B-ms98-a-0006,9.790500,10.210000,i'm,I,sd^e,u-9-2
sw2984B-ms98-a-0006,10.210000,10.460500,in,I,sd^e,u-9-2
sw2984B-ms98-a-0006,10.460500,10.840500,uh,I,sd^e,u-9-2
sw2984B-ms98-a-0006,10.840500,10.980500,well,I,sd^e,u-9-2
sw2984B-ms98-a-0006,10.980500,11.080500,i,B,sd,u-9-3
sw2984B-ms98-a-0006,11.080500,11.230500,live,I,sd,u-9-3
sw2984B-ms98-a-0006,11.230500,11.470500,in,I,sd,u-9-3
sw2984B-ms98-a-0006,11.470500,11.841250,uh,I,sd,u-9-3
sw2984B-ms98-a-0006,11.841250,12.531000,Richardson,I,sd,u-9-3
sw2984B-ms98-a-0006,12.704250,13.288625,Texas,B,+,u-11-1
sw2984B-ms98-a-0006,13.288625,13.750500,and,B,%,u-11-2
sw2984B-ms98-a-0006,13.750500,14.085375,uh,I,%,u-11-2
sw2984B-ms98-a-0007,15.960750,16.243875,yeah,B,b,u-13-1
sw2984B-ms98-a-0008,17.891125,18.420625,and,B,sd,u-15-1
sw2984B-ms98-a-0008,18.420625,18.720625,uh,I,sd,u-15-1
sw2984B-ms98-a-0008,18.720625,19.005250,but,I,sd,u-15-1
sw2984B-ms98-a-0008,19.393250,19.600625,grew,I,sd,u-15-1
sw2984B-ms98-a-0008,19.600625,19.780625,up,I,sd,u-15-1
sw2984B-ms98-a-0008,19.780625,20.070625,in,I,sd,u-15-1
sw2984B-ms98-a-0008,20.070625,20.610250,uh,I,sd,u-15-1
sw2984B-ms98-a-0008,21.133875,21.610625,Iowa,I,sd,u-15-1
sw2984B-ms98-a-0008,21.610625,21.720625,on,I,sd,u-15-1
sw2984B-ms98-a-0008,21.720625,21.770625,a,I,sd,u-15-1
sw2984B-ms98-a-0008,21.770625,22.220625,farm,I,sd,u-15-1
sw2984B-ms98-a-0008,22.220625,22.650625,with,I,sd,u-15-1
sw2984B-ms98-a-0008,22.650625,22.700625,a,I,sd,u-15-1
sw2984B-ms98-a-0008,22.700625,23.280625,considerably,I,sd,u-15-1
sw2984B-ms98-a-0008,23.280625,23.726000,different,I,sd,u-15-1
sw2984B-ms98-a-0008,23.918000,24.380625,philosophy,I,sd,u-15-1
sw2984B-ms98-a-0008,24.380625,24.490625,in,I,sd,u-15-1
sw2984B-ms98-a-0008,24.490625,24.760625,terms,I,sd,u-15-1
sw2984B-ms98-a-0008,24.760625,24.858250,of,I,sd,u-15-1
sw2984B-ms98-a-0008,24.858250,25.351750,[laughter],I,sd,u-15-1
sw2984B-ms98-a-0008,25.351750,25.590625,lawn,I,sd,u-15-1
sw2984B-ms98-a-0008,25.590625,25.680625,and,I,sd,u-15-1
sw2984B-ms98-a-0008,25.680625,26.100000,garden,I,sd,u-15-1
sw2984B-ms98-a-0008,26.680000,27.097500,work,B,+,u-17-1
sw2984B-ms98-a-0008,27.734125,28.434750,uh,B,%,u-17-2
sw2984B-ms98-a-0008,28.611750,29.180625,and,I,%,u-17-2
sw2984B-ms98-a-0008,29.180625,29.900625,uh,I,%,u-17-2
sw2984B-ms98-a-0010,32.198750,32.459625,yeah,B,aa,u-19-1
sw2984B-ms98-a-0012,40.278250,40.584250,no,B,bd,u-21-1
sw2984B-ms98-a-0012,42.229750,42.732750,so,B,sd,u-23-1
sw2984B-ms98-a-0012,42.732750,43.052750,uh,I,sd,u-23-1
sw2984B-ms98-a-0013,44.675500,45.133375,uh,I,sd,u-23-1
sw2984B-ms98-a-0013,45.133375,45.483375,not,I,sd,u-23-1
sw2984B-ms98-a-0013,45.483375,46.003375,not,I,sd,u-23-1
sw2984B-ms98-a-0013,46.003375,46.243375,growing,I,sd,u-23-1
sw2984B-ms98-a-0013,46.243375,46.383375,up,I,sd,u-23-1
sw2984B-ms98-a-0013,46.383375,46.723375,familiar,I,sd,u-23-1
sw2984B-ms98-a-0013,46.723375,46.863375,with,I,sd,u-23-1
sw2984B-ms98-a-0013,46.863375,47.134125,here,I,sd,u-23-1
sw2984B-ms98-a-0013,47.134125,47.403875,uh,I,sd,u-23-1
sw2984B-ms98-a-0013,47.984750,48.772125,uh,I,sd,u-23-1
sw2984B-ms98-a-0014,49.575250,49.682500,when,I,sd,u-23-1
sw2984B-ms98-a-0014,49.682500,49.752500,i,I,sd,u-23-1
sw2984B-ms98-a-0014,49.752500,49.882500,get,I,sd,u-23-1
sw2984B-ms98-a-0014,49.882500,49.922500,a,I,sd,u-23-1
sw2984B-ms98-a-0014,49.922500,50.212500,chance,I,sd,u-23-1
sw2984B-ms98-a-0014,50.212500,50.282500,i,I,sd,u-23-1
sw2984B-ms98-a-0014,50.282500,50.542500,listen,I,sd,u-23-1
sw2984B-ms98-a-0014,50.542500,50.772500,to,I,sd,u-23-1
sw2984B-ms98-a-0014,50.772500,51.042500,Neil,I,sd,u-23-1
sw2984B-ms98-a-0014,51.042500,51.442500,Sperry,I,sd,u-23-1
sw2984B-ms98-a-0014,51.442500,51.796750,and,I,sd,u-23-1
sw2984B-ms98-a-0014,51.796750,52.032500,do,I,sd,u-23-1
sw2984B-ms98-a-0014,52.032500,52.248250,that,I,sd,u-23-1
sw2984B-ms98-a-0014,52.248250,53.439250,[laughter],O,,
sw2984B-ms98-a-0014,53.439250,53.912500,and,B,%,u-25-1
sw2984B-ms98-a-0014,53.912500,54.275250,uh,I,%,u-25-1
sw2984B-ms98-a-0015,55.874625,56.242375,yeah,B,b,u-27-1
sw2984B-ms98-a-0015,56.860500,57.551000,uh,B,%,u-27-2
sw2984B-ms98-a-0016,58.360750,58.694500,yeah,B,bh,u-29-1
sw2984B-ms98-a-0016,59.490125,59.732125,don't,B,sd,u-31-1
sw2984B-ms98-a-0016,59.732125,59.872125,do,I,sd,u-31-1
sw2984B-ms98-a-0016,59.872125,60.222125,any,I,sd,u-31-1
sw2984B-ms98-a-0016,60.222125,60.712500,uh,I,sd,u-31-1
sw2984B-ms98-a-0016,61.375375,61.695750,any,B,+,u-33-1
sw2984B-ms98-a-0016,62.095000,62.482125,gardening,I,+,u-33-1
sw2984B-ms98-a-0016,62.482125,62.592125,in,I,+,u-33-1
sw2984B-ms98-a-0016,62.592125,62.682125,the,I,+,u-33-1
sw2984B-ms98-a-0016,62.682125,62.982125,sense,I,+,u-33-1
sw2984B-ms98-a-0016,62.982125,63.162125,of,I,+,u-33-1
sw2984B-ms98-a-0016,63.162125,63.432125,uh,I,+,u-33-1
sw2984B-ms98-a-0016,63.432125,63.912125,vegetable,I,+,u-33-1
sw2984B-ms98-a-0016,63.912125,64.332125,gardening,I,+,u-33-1
sw2984B-ms98-a-0016,64.332125,64.622125,but,B,sd,u-33-2
sw2984B-ms98-a-0016,64.622125,65.147875,uh,I,sd,u-33-2
sw2984B-ms98-a-0017,65.739250,65.926375,tr[ied]-,O,,
sw2984B-ms98-a-0017,65.926375,66.212000,tr[ied]-,O,,
sw2984B-ms98-a-0017,66.812625,67.016375,tried,B,+,u-35-1
sw2984B-ms98-a-0017,67.016375,67.246375,some,I,+,u-35-1
sw2984B-ms98-a-0017,67.246375,67.476375,tried,I,+,u-35-1
sw2984B-ms98-a-0017,67.476375,67.606375,some,I,+,u-35-1
sw2984B-ms98-a-0017,67.606375,67.902125,different,I,+,u-35-1
sw2984B-ms98-a-0017,68.459500,68.966375,flowers,B,+,u-37-1
sw2984B-ms98-a-0017,68.966375,69.201625,and,I,+,u-37-1
sw2984B-ms98-a-0017,69.653625,70.056375,and,I,+,u-37-1
sw2984B-ms98-a-0017,70.056375,70.186375,uh,I,+,u-37-1
sw2984B-ms98-a-0017,70.186375,70.566375,bushes,I,+,u-37-1
sw2984B-ms98-a-0017,70.566375,70.726375,and,I,+,u-37-1
sw2984B-ms98-a-0017,70.726375,71.185875,stuff,I,+,u-37-1
sw2984B-ms98-a-0017,71.185875,71.686375,and,B,+,u-39-1
sw2984B-ms98-a-0017,71.686375,72.104125,uh,I,+,u-39-1
sw2984B-ms98-a-0018,72.923375,73.481875,uh,I,+,u-39-1
sw2984B-ms98-a-0018,73.900750,74.131000,have,I,+,u-39-1
sw2984B-ms98-a-0018,74.131000,74.328875,a,I,+,u-39-1
sw2984B-ms98-a-0019,75.081750,75.291750,have,I,+,u-39-1
sw2984B-ms98-a-0019,75.291750,75.381750,a,I,+,u-39-1
sw2984B-ms98-a-0019,75.381750,75.691750,lawn,I,+,u-39-1
sw2984B-ms98-a-0019,75.691750,76.101750,service,I,+,u-39-1
sw2984B-ms98-a-0019,76.101750,76.211750,there,B,sd,u-39-2
sw2984B-ms98-a-0019,76.211750,76.331750,was,I,sd,u-39-2
sw2984B-ms98-a-0019,76.331750,76.651750,one,I,sd,u-39-2
sw2984B-ms98-a-0019,76.651750,76.771750,when,I,sd,u-39-2
sw2984B-ms98-a-0019,76.771750,76.934500,we,B,+,u-41-1
sw2984B-ms98-a-0019,77.092750,77.301750,when,I,+,u-41-1
