sw3573A-ms98-a-0002,0.824625,1.319625,okay,B,o,u-1-1
sw3573A-ms98-a-0002,1.319625,1.652000,well,B,%,u-1-2
sw3573A-ms98-a-0003,2.357125,2.487125,all,B,b,u-3-1
sw3573A-ms98-a-0003,2.487125,2.888500,right,I,b,u-3-1
sw3573A-ms98-a-0003,3.528875,3.677125,um,I,b,u-3-1
sw3573A-ms98-a-0003,3.677125,4.037125,um,I,b,u-3-1
sw3573A-ms98-a-0003,4.727125,5.060250,well,I,b,u-3-1
sw3573A-ms98-a-0003,5.060250,5.487375,uh,I,b,u-3-1
sw3573A-ms98-a-0003,5.709625,5.877125,tell,B,ad,u-3-2
sw3573A-ms98-a-0003,5.877125,5.957125,me,I,ad,u-3-2
sw3573A-ms98-a-0003,5.957125,6.107125,about,I,ad,u-3-2
sw3573A-ms98-a-0003,6.107125,6.167125,the,I,ad,u-3-2
sw3573A-ms98-a-0003,6.167125,6.337125,car,I,ad,u-3-2
sw3573A-ms98-a-0003,6.337125,6.457125,that,I,ad,u-3-2
sw3573A-ms98-a-0003,6.457125,6.607125,you've,I,ad,u-3-2
sw3573A-ms98-a-0003,6.607125,7.026875,got,I,ad,u-3-2
sw3573A-ms98-a-0005,12.245375,12.433375,a[nd]-,O,,
sw3573A-ms98-a-0005,13.316750,13.671125,uh-huh,B,b,u-5-1
sw3573A-ms98-a-0007,18.346500,18.636500,uh-huh,B,b^r,u-7-1
sw3573A-ms98-a-0009,54.550625,54.980625,um-hum,B,b^r,u-9-1
sw3573A-ms98-a-0011,73.878875,74.298250,um-hum,B,b,u-11-1
sw3573A-ms98-a-0013,79.780875,79.910875,well,B,ba,u-13-1
sw3573A-ms98-a-0013,79.910875,80.110875,that's,I,ba,u-13-1
sw3573A-ms98-a-0013,80.110875,80.330875,very,I,ba,u-13-1
sw3573A-ms98-a-0013,80.330875,80.790875,interesting,I,ba,u-13-1
sw3573A-ms98-a-0013,80.790875,80.940875,i've,B,sd,u-13-2
sw3573A-ms98-a-0013,80.940875,81.290875,had,I,sd,u-13-2
sw3573A-ms98-a-0013,81.290875,81.420875,i've,I,sd,u-13-2
sw3573A-ms98-a-0013,81.420875,81.580875,had,I,sd,u-13-2
sw3573A-ms98-a-0013,81.580875,82.050875,exactly,I,sd,u-13-2
sw3573A-ms98-a-0013,82.050875,82.160875,the,I,sd,u-13-2
sw3573A-ms98-a-0013,82.160875,82.410875,same,I,sd,u-13-2
sw3573A-ms98-a-0013,82.410875,82.950875,experience,I,sd,u-13-2
sw3573A-ms98-a-0013,82.950875,83.050875,with,I,sd,u-13-2
sw3573A-ms98-a-0013,83.050875,83.120875,the,I,sd,u-13-2
sw3573A-ms98-a-0013,83.120875,83.320875,one,I,sd,u-13-2
sw3573A-ms98-a-0013,83.320875,83.460875,that,I,sd,u-13-2
sw3573A-ms98-a-0013,83.460875,83.630875,i've,I,sd,u-13-2
sw3573A-ms98-a-0013,83.630875,84.180875,got,I,sd,u-13-2
sw3573A-ms98-a-0013,84.180875,84.444750,it's,B,%,u-13-3
sw3573A-ms98-a-0013,84.444750,84.621750,a,I,%,u-13-3
sw3573A-ms98-a-0013,84.621750,84.980875,and,B,sd,u-13-4
