sw3735A-ms98-a-0003,2.407875,2.804625,hello,B,fp,u-1-1
sw3735A-ms98-a-0004,3.635250,4.045250,okay,B,b,u-3-1
sw3735A-ms98-a-0004,4.045250,4.145250,i,B,sd^t,u-3-2
sw3735A-ms98-a-0004,4.145250,4.535250,pressed,I,sd^t,u-3-2
sw3735A-ms98-a-0004,4.535250,4.755250,one,I,sd^t,u-3-2
sw3735A-ms98-a-0004,4.755250,4.865250,so,B,sd^t,u-3-3
sw3735A-ms98-a-0004,4.865250,4.945250,i,I,sd^t,u-3-3
sw3735A-ms98-a-0004,4.945250,5.205250,guess,I,sd^t,u-3-3
sw3735A-ms98-a-0004,5.205250,5.345250,we're,I,sd^t,u-3-3
sw3735A-ms98-a-0004,5.345250,5.865250,recording,I,sd^t,u-3-3
sw3735A-ms98-a-0004,5.865250,6.121625,now,I,sd^t,u-3-3
sw3735A-ms98-a-0005,6.869625,7.475625,okay,B,b^m,u-5-1
sw3735A-ms98-a-0005,7.475625,7.855125,um,I,b^m,u-5-1
sw3735A-ms98-a-0007,12.348625,13.234000,[laughter],O,,
sw3735A-ms98-a-0009,18.594500,19.148750,um,B,b,u-9-1
sw3735A-ms98-a-0009,19.762625,20.153500,um,B,b,u-11-1
sw3735A-ms98-a-0011,27.015250,27.465250,okay,B,b,u-13-1
sw3735A-ms98-a-0011,27.465250,27.695250,well,B,sd,u-13-2
sw3735A-ms98-a-0011,27.695250,27.988500,i've,I,sd,u-13-2
sw3735A-ms98-a-0011,28.485750,28.705250,i,I,sd,u-13-2
sw3735A-ms98-a-0011,28.705250,28.895250,have,I,sd,u-13-2
sw3735A-ms98-a-0011,28.895250,29.123125,had,I,sd,u-13-2
sw3735A-ms98-a-0011,29.206000,29.535250,some,I,sd,u-13-2
sw3735A-ms98-a-0011,29.535250,29.915250,because,I,sd,u-13-2
sw3735A-ms98-a-0011,29.915250,30.065250,i,I,sd,u-13-2
sw3735A-ms98-a-0011,30.065250,30.225250,was,I,sd,u-13-2
sw3735A-ms98-a-0011,30.225250,30.445250,working,I,sd,u-13-2
sw3735A-ms98-a-0011,30.445250,30.595250,for,I,sd,u-13-2
sw3735A-ms98-a-0011,30.595250,30.835250,P,I,sd,u-13-2
sw3735A-ms98-a-0011,30.835250,30.955250,I,I,sd,u-13-2
sw3735A-ms98-a-0011,30.955250,31.125250,E,I,sd,u-13-2
sw3735A-ms98-a-0011,31.125250,31.305250,and,B,sd,u-13-3
sw3735A-ms98-a-0011,31.305250,31.546875,they,I,sd,u-13-3
sw3735A-ms98-a-0011,31.675000,31.865250,went,I,sd,u-13-3
sw3735A-ms98-a-0011,31.865250,32.435250,bankrupt,I,sd,u-13-3
sw3735A-ms98-a-0011,32.435250,32.710750,so,B,sd,u-13-4
sw3735A-ms98-a-0012,33.612125,33.942125,i've,B,+,u-15-1
sw3735A-ms98-a-0012,33.942125,34.162125,got,I,+,u-15-1
sw3735A-ms98-a-0012,34.162125,34.392125,quite,I,+,u-15-1
sw3735A-ms98-a-0012,34.392125,34.442125,a,I,+,u-15-1
sw3735A-ms98-a-0012,34.442125,34.562125,bit,I,+,u-15-1
sw3735A-ms98-a-0012,34.562125,34.652125,of,I,+,u-15-1
sw3735A-ms98-a-0012,34.652125,34.922125,spare,I,+,u-15-1
sw3735A-ms98-a-0012,34.922125,35.202125,time,I,+,u-15-1
sw3735A-ms98-a-0012,35.202125,35.412125,right,I,+,u-15-1
sw3735A-ms98-a-0012,35.412125,35.783000,now,I,+,u-15-1
sw3735A-ms98-a-0012,36.317750,36.452125,but,O,,
sw3735A-ms98-a-0012,36.452125,36.592125,i've,B,sd,u-15-2
sw3735A-ms98-a-0012,36.592125,36.752125,been,I,sd,u-15-2
sw3735A-ms98-a-0012,36.752125,37.102125,making,I,sd,u-15-2
sw3735A-ms98-a-0012,37.102125,37.647000,dolls,I,sd,u-15-2
sw3735A-ms98-a-0012,37.647000,38.016125,cloth,I,sd,u-15-2
sw3735A-ms98-a-0012,38.016125,38.560625,dolls,I,sd,u-15-2
sw3735A-ms98-a-0013,39.218375,39.813500,um-hum,B,ny,u-17-1
sw3735A-ms98-a-0014,40.685000,41.145000,and,B,%,u-19-1
sw3735A-ms98-a-0014,41.145000,41.285000,uh,I,%,u-19-1
sw3735A-ms98-a-0016,43.050750,43.318875,yeah,B,ny,u-21-1
sw3735A-ms98-a-0016,43.318875,43.548250,it's,B,sd^e,u-21-2
sw3735A-ms98-a-0016,43.548250,43.650750,a,I,sd^e,u-21-2
sw3735A-ms98-a-0016,43.650750,43.830750,they're,I,sd^e,u-21-2
sw3735A-ms98-a-0016,43.830750,44.040750,all,I,sd^e,u-21-2
sw3735A-ms98-a-0016,44.040750,44.580750,cloth,I,sd^e,u-21-2
sw3735A-ms98-a-0016,44.580750,44.870750,it's,B,sd,u-21-3
sw3735A-ms98-a-0016,44.870750,45.094875,not,I,sd,u-21-3
sw3735A-ms98-a-0016,45.200250,45.330750,uh,I,sd,u-21-3
sw3735A-ms98-a-0016,45.330750,45.640750,any,I,sd,u-21-3
sw3735A-ms98-a-0016,45.640750,46.180750,porcelain,I,sd,u-21-3
sw3735A-ms98-a-0016,46.180750,46.300750,at,I,sd,u-21-3
sw3735A-ms98-a-0016,46.300750,46.631375,all,I,sd,u-21-3
sw3735A-ms98-a-0018,49.632750,49.942750,yeah,B,ny,u-23-1
sw3735A-ms98-a-0018,49.942750,50.142750,and,B,sd,u-25-1
sw3735A-ms98-a-0018,50.142750,50.222750,i,I,sd,u-25-1
sw3735A-ms98-a-0018,50.222750,50.472750,make,I,sd,u-25-1
