sw2524A-ms98-a-0002,0.768000,1.149000,okay,B,o,u-1-1
sw2524A-ms98-a-0004,10.630625,11.177625,um-hum,B,b,u-3-1
sw2524A-ms98-a-0006,13.790250,14.350000,um,B,sd,u-5-1
sw2524A-ms98-a-0006,14.583500,14.672375,i,I,sd,u-5-1
sw2524A-ms98-a-0006,14.672375,15.162625,like,I,sd,u-5-1
sw2524A-ms98-a-0006,15.328250,15.542375,to,I,sd,u-5-1
sw2524A-ms98-a-0006,15.542375,16.152375,do,I,sd,u-5-1
sw2524A-ms98-a-0006,16.152375,16.372375,like,I,sd,u-5-1
sw2524A-ms98-a-0006,16.372375,16.822375,physical,I,sd,u-5-1
sw2524A-ms98-a-0006,16.822375,17.122375,things,I,sd,u-5-1
sw2524A-ms98-a-0006,17.122375,17.302375,like,I,sd,u-5-1
sw2524A-ms98-a-0006,17.302375,17.913875,sports,I,sd,u-5-1
sw2524A-ms98-a-0007,18.749375,19.350375,um,B,sd,u-7-1
sw2524A-ms98-a-0007,19.742000,19.869375,i,I,sd,u-7-1
sw2524A-ms98-a-0007,19.869375,20.189375,really,I,sd,u-7-1
sw2524A-ms98-a-0007,20.189375,20.539375,enjoy,I,sd,u-7-1
sw2524A-ms98-a-0007,20.539375,21.399375,softball,I,sd,u-7-1
sw2524A-ms98-a-0007,21.399375,21.559375,and,B,sd,u-7-2
sw2524A-ms98-a-0007,21.559375,21.679375,my,I,sd,u-7-2
sw2524A-ms98-a-0007,21.679375,22.129375,favorite,I,sd,u-7-2
sw2524A-ms98-a-0007,22.129375,22.269375,is,I,sd,u-7-2
sw2524A-ms98-a-0007,22.269375,22.950125,volleyball,I,sd,u-7-2
sw2524A-ms98-a-0008,23.622125,24.272125,and,B,sd,u-9-1
sw2524A-ms98-a-0008,24.272125,24.392125,but,I,sd,u-9-1
sw2524A-ms98-a-0008,24.392125,24.562125,i'm,I,sd,u-9-1
sw2524A-ms98-a-0008,24.562125,24.672125,at,I,sd,u-9-1
sw2524A-ms98-a-0008,24.672125,25.302125,school,I,sd,u-9-1
sw2524A-ms98-a-0008,25.302125,25.472125,i'm,B,sd,u-9-2
sw2524A-ms98-a-0008,25.472125,25.810500,in,I,sd,u-9-2
sw2524A-ms98-a-0008,25.810500,25.972125,you,I,sd,u-9-2
sw2524A-ms98-a-0008,25.972125,26.202125,know,I,sd,u-9-2
sw2524A-ms98-a-0008,26.202125,26.332125,i,B,sd,u-9-3
sw2524A-ms98-a-0008,26.332125,26.542125,li[ve]-,I,sd,u-9-3
sw2524A-ms98-a-0008,26.542125,26.632125,i,I,sd,u-9-3
sw2524A-ms98-a-0008,26.632125,26.872125,live,I,sd,u-9-3
sw2524A-ms98-a-0008,26.872125,27.022125,up,I,sd,u-9-3
sw2524A-ms98-a-0008,27.022125,27.092125,at,I,sd,u-9-3
sw2524A-ms98-a-0008,27.092125,27.152125,the,I,sd,u-9-3
sw2524A-ms98-a-0008,27.152125,27.842500,college,I,sd,u-9-3
sw2524A-ms98-a-0009,28.746125,29.021125,so,B,+,u-11-1
sw2524A-ms98-a-0009,29.021125,29.541125,sometimes,I,+,u-11-1
sw2524A-ms98-a-0009,29.541125,29.631125,it's,I,+,u-11-1
sw2524A-ms98-a-0009,29.631125,29.841125,hard,I,+,u-11-1
sw2524A-ms98-a-0009,29.841125,29.931125,for,I,+,u-11-1
sw2524A-ms98-a-0009,29.931125,30.071125,me,I,+,u-11-1
sw2524A-ms98-a-0009,30.071125,30.181125,to,I,+,u-11-1
sw2524A-ms98-a-0009,30.181125,30.411125,do,I,+,u-11-1
sw2524A-ms98-a-0009,30.411125,30.721125,that,I,+,u-11-1
sw2524A-ms98-a-0009,30.721125,30.851125,so,B,sd,u-11-2
sw2524A-ms98-a-0009,30.851125,30.981125,i,I,sd,u-11-2
sw2524A-ms98-a-0009,30.981125,31.312000,just,I,sd,u-11-2
sw2524A-ms98-a-0009,31.861875,32.091125,like,I,sd,u-11-2
sw2524A-ms98-a-0009,32.091125,32.501125,sometimes,I,sd,u-11-2
sw2524A-ms98-a-0009,32.501125,32.631125,i,B,sd,u-11-3
sw2524A-ms98-a-0009,32.631125,32.911125,like,I,sd,u-11-3
sw2524A-ms98-a-0009,32.911125,33.101125,just,I,sd,u-11-3
sw2524A-ms98-a-0009,33.101125,33.181125,to,I,sd,u-11-3
sw2524A-ms98-a-0009,33.181125,33.311125,get,I,sd,u-11-3
sw2524A-ms98-a-0009,33.311125,33.531125,away,I,sd,u-11-3
sw2524A-ms98-a-0009,33.531125,33.621125,i,B,sd,u-11-4
sw2524A-ms98-a-0009,33.621125,33.721125,go,I,sd,u-11-4
sw2524A-ms98-a-0009,33.721125,33.821125,to,I,sd,u-11-4
sw2524A-ms98-a-0009,33.821125,33.991125,my,I,sd,u-11-4
sw2524A-ms98-a-0009,33.991125,34.391125,room,I,sd,u-11-4
sw2524A-ms98-a-0009,34.391125,34.721125,and,I,sd,u-11-4
sw2524A-ms98-a-0009,34.721125,34.821125,i,I,sd,u-11-4
sw2524A-ms98-a-0009,34.821125,35.081125,like,I,sd,u-11-4
sw2524A-ms98-a-0009,35.081125,35.371125,walk,I,sd,u-11-4
sw2524A-ms98-a-0009,35.371125,35.551125,in,I,sd,u-11-4
sw2524A-ms98-a-0009,35.551125,35.781125,turn,I,sd,u-11-4
sw2524A-ms98-a-0009,35.781125,35.891125,the,I,sd,u-11-4
sw2524A-ms98-a-0009,35.891125,36.341125,radio,I,sd,u-11-4
sw2524A-ms98-a-0009,36.341125,36.511125,on,I,sd,u-11-4
