sw4940A-ms98-a-0001,0.013500,0.479375,okay,B,o,u-1-1
sw4940A-ms98-a-0003,5.110000,5.680125,yeah,B,b,u-3-1
sw4940A-ms98-a-0003,6.162250,6.307875,is,B,%,u-3-2
sw4940A-ms98-a-0003,6.307875,6.597875,it,I,%,u-3-2
sw4940A-ms98-a-0003,7.023500,7.087875,i,B,sd,u-3-3
sw4940A-ms98-a-0003,7.087875,7.297875,know,I,sd,u-3-3
sw4940A-ms98-a-0003,7.297875,7.397875,in,I,sd,u-3-3
sw4940A-ms98-a-0003,7.397875,7.788500,here,I,sd,u-3-3
sw4940A-ms98-a-0003,7.788500,8.087500,uh,I,sd,u-3-3
sw4940A-ms98-a-0003,8.388750,8.815375,downtown,I,sd,u-3-3
sw4940A-ms98-a-0003,8.815375,9.247875,Dallas,I,sd,u-3-3
sw4940A-ms98-a-0003,9.247875,9.468250,it's,I,sd,u-3-3
sw4940A-ms98-a-0003,9.618875,9.838500,you,I,sd,u-3-3
sw4940A-ms98-a-0003,9.838500,9.927875,i,I,sd,u-3-3
sw4940A-ms98-a-0003,9.927875,10.097875,mean,I,sd,u-3-3
sw4940A-ms98-a-0003,10.097875,10.187875,you,I,sd,u-3-3
sw4940A-ms98-a-0003,10.187875,10.507875,drive,I,sd,u-3-3
sw4940A-ms98-a-0003,10.507875,10.747875,by,I,sd,u-3-3
sw4940A-ms98-a-0003,10.747875,10.887875,and,I,sd,u-3-3
sw4940A-ms98-a-0003,10.887875,10.947875,you,I,sd,u-3-3
sw4940A-ms98-a-0003,10.947875,11.107875,can,I,sd,u-3-3
sw4940A-ms98-a-0003,11.107875,11.282625,just,I,sd,u-3-3
sw4940A-ms98-a-0004,11.989250,12.068875,you,I,sd,u-3-3
sw4940A-ms98-a-0004,12.068875,12.218875,can,I,sd,u-3-3
sw4940A-ms98-a-0004,12.218875,12.568875,see,I,sd,u-3-3
sw4940A-ms98-a-0004,12.568875,12.706625,it,I,sd,u-3-3
sw4940A-ms98-a-0004,12.706625,13.758875,[laughter],O,,
sw4940A-ms98-a-0004,13.758875,14.088875,but,B,sd,u-5-1
sw4940A-ms98-a-0004,14.088875,14.268875,then,I,sd,u-5-1
sw4940A-ms98-a-0004,14.268875,14.765500,again,I,sd,u-5-1
sw4940A-ms98-a-0004,15.515125,15.704000,i,I,sd,u-5-1
sw4940A-ms98-a-0004,15.704000,15.894875,w[as]-,I,sd,u-5-1
sw4940A-ms98-a-0004,15.894875,16.535875,originally,I,sd,u-5-1
sw4940A-ms98-a-0004,16.535875,16.798875,was,I,sd,u-5-1
sw4940A-ms98-a-0004,16.798875,16.948875,from,I,sd,u-5-1
sw4940A-ms98-a-0004,16.948875,17.722000,California,I,sd,u-5-1
sw4940A-ms98-a-0004,17.722000,17.998875,and,B,sd,u-5-2
sw4940A-ms98-a-0004,17.998875,18.178750,uh,I,sd,u-5-2
sw4940A-ms98-a-0004,18.593000,18.718875,there,I,sd,u-5-2
sw4940A-ms98-a-0004,18.718875,18.829375,is,I,sd,u-5-2
sw4940A-ms98-a-0004,18.829375,18.988875,a,I,sd,u-5-2
sw4940A-ms98-a-0004,18.988875,19.278875,big,I,sd,u-5-2
sw4940A-ms98-a-0004,19.278875,19.958500,difference,I,sd,u-5-2
sw4940A-ms98-a-0004,20.335250,20.688875,between,I,sd,u-5-2
sw4940A-ms98-a-0004,20.688875,21.134500,Texas,I,sd,u-5-2
sw4940A-ms98-a-0004,21.134500,21.322875,and,I,sd,u-5-2
sw4940A-ms98-a-0004,21.322875,22.056500,California,I,sd,u-5-2
sw4940A-ms98-a-0005,22.657875,23.061875,and,B,sd,u-5-3
sw4940A-ms98-a-0005,23.061875,23.271250,uh,I,sd,u-5-3
sw4940A-ms98-a-0005,23.416375,23.607625,they'd,B,+,u-7-1
sw4940A-ms98-a-0005,23.607625,23.747625,have,I,+,u-7-1
sw4940A-ms98-a-0005,23.747625,23.877625,their,I,+,u-7-1
sw4940A-ms98-a-0005,23.877625,24.277625,smog,I,+,u-7-1
sw4940A-ms98-a-0005,24.277625,24.597625,alerts,I,+,u-7-1
sw4940A-ms98-a-0005,24.597625,24.777875,and,I,+,u-7-1
sw4940A-ms98-a-0005,25.523625,25.587625,where,I,+,u-7-1
sw4940A-ms98-a-0005,25.587625,25.777625,you'd,I,+,u-7-1
sw4940A-ms98-a-0005,25.777625,25.877625,have,I,+,u-7-1
sw4940A-ms98-a-0005,25.877625,26.007625,to,I,+,u-7-1
sw4940A-ms98-a-0005,26.007625,26.467625,stay,I,+,u-7-1
sw4940A-ms98-a-0005,26.467625,26.877625,indoors,I,+,u-7-1
sw4940A-ms98-a-0005,26.877625,27.027625,for,I,+,u-7-1
sw4940A-ms98-a-0005,27.027625,27.277625,so,I,+,u-7-1
sw4940A-ms98-a-0005,27.277625,27.517625,many,I,+,u-7-1
sw4940A-ms98-a-0005,27.517625,27.807625,hours,I,+,u-7-1
sw4940A-ms98-a-0005,27.807625,27.928875,with,I,+,u-7-1
sw4940A-ms98-a-0005,27.928875,28.011750,an,I,+,u-7-1
sw4940A-ms98-a-0005,28.011750,28.177625,air,I,+,u-7-1
sw4940A-ms98-a-0005,28.177625,28.747625,conditioner,I,+,u-7-1
sw4940A-ms98-a-0005,28.747625,28.947625,and,B,sd,u-7-2
sw4940A-ms98-a-0005,28.947625,29.027625,of,I,sd,u-7-2
sw4940A-ms98-a-0005,29.027625,29.227625,course,I,sd,u-7-2
sw4940A-ms98-a-0005,29.227625,29.317625,they,I,sd,u-7-2
sw4940A-ms98-a-0005,29.317625,29.457625,don't,I,sd,u-7-2
sw4940A-ms98-a-0005,29.457625,29.587625,have,I,sd,u-7-2
sw4940A-ms98-a-0005,29.587625,29.747625,that,I,sd,u-7-2
sw4940A-ms98-a-0005,29.747625,29.867625,here,I,sd,u-7-2
sw4940A-ms98-a-0005,29.867625,29.967625,in,I,sd,u-7-2
sw4940A-ms98-a-0005,29.967625,30.485625,Texas,I,sd,u-7-2
sw4940A-ms98-a-0006,31.528625,31.920750,so,B,%,u-7-3
sw4940A-ms98-a-0006,32.623500,33.147625,there's,I,%,u-7-3
sw4940A-ms98-a-0008,35.263750,35.524125,no,B,nn,u-9-1
sw4940A-ms98-a-0008,35.524125,35.679250,not,B,sd^e,u-9-2
sw4940A-ms98-a-0008,35.679250,35.816750,in,I,sd^e,u-9-2
sw4940A-ms98-a-0008,36.020125,36.163500,not,I,sd^e,u-9-2
sw4940A-ms98-a-0008,36.163500,36.283750,in,I,sd^e,u-9-2
sw4940A-ms98-a-0008,36.283750,36.491500,Te[xas]-,I,sd^e,u-9-2
sw4940A-ms98-a-0008,36.491500,36.653750,not,I,sd^e,u-9-2
sw4940A-ms98-a-0008,36.653750,36.853750,well,I,sd^e,u-9-2
sw4940A-ms98-a-0008,36.853750,37.023750,not,I,sd^e,u-9-2
sw4940A-ms98-a-0008,37.023750,37.093750,in,I,sd^e,u-9-2
sw4940A-ms98-a-0008,37.093750,37.543750,Dallas,I,sd^e,u-9-2
sw4940A-ms98-a-0008,37.543750,37.663750,that,I,sd^e,u-9-2
sw4940A-ms98-a-0008,37.663750,37.973250,is,I,sd^e,u-9-2
sw4940A-ms98-a-0011,46.304750,46.487750,yeah,B,b,u-13-1
sw4940A-ms98-a-0011,46.487750,46.587750,we're,B,sd,u-13-2
sw4940A-ms98-a-0011,46.587750,46.807750,going,I,sd,u-13-2
sw4940A-ms98-a-0011,46.807750,46.947750,there,I,sd,u-13-2
sw4940A-ms98-a-0011,46.947750,47.485875,tomorrow,I,sd,u-13-2
sw4940A-ms98-a-0011,48.061875,48.533875,uh-huh,B,ny,u-15-1
sw4940A-ms98-a-0011,48.533875,49.957750,[laughter],O,,
sw4940A-ms98-a-0011,49.957750,50.097750,we're,B,sd,u-15-2
sw4940A-ms98-a-0011,50.097750,50.507750,packing,B,+,u-17-1
sw4940A-ms98-a-0011,50.507750,50.607750,and,I,+,u-17-1
sw4940A-ms98-a-0011,50.607750,50.827750,getting,I,+,u-17-1
sw4940A-ms98-a-0011,50.827750,51.087750,ready,I,+,u-17-1
sw4940A-ms98-a-0011,51.087750,51.156875,to,I,+,u-17-1
sw4940A-ms98-a-0011,51.156875,51.382875,go,I,+,u-17-1
sw4940A-ms98-a-0011,51.382875,51.665625,to,I,+,u-17-1
sw4940A-ms98-a-0011,51.917625,51.998250,[vocalized-noise],O,,
sw4940A-ms98-a-0013,54.343750,54.770250,uh-huh,B,b,u-19-1
sw4940A-ms98-a-0015,57.056500,57.585375,yeah,B,b,u-21-1
sw4940A-ms98-a-0015,57.585375,57.800625,oh,B,bk,u-21-2
sw4940A-ms98-a-0015,57.800625,58.130625,okay,I,bk,u-21-2
sw4940A-ms98-a-0015,58.130625,58.290625,yeah,B,%,u-21-3
sw4940A-ms98-a-0015,58.290625,58.440625,you,B,sv,u-21-4
