sw3979B-ms98-a-0003,3.485750,4.246625,uh-huh,B,b,u-2-1
sw3979B-ms98-a-0005,11.494125,11.764125,yeah,B,aa,u-4-1
sw3979B-ms98-a-0005,11.764125,11.964125,me,B,aa,u-4-2
sw3979B-ms98-a-0005,11.964125,12.318250,too,I,aa,u-4-2
sw3979B-ms98-a-0007,14.569875,14.821875,uh,B,sd^t,u-6-1
sw3979B-ms98-a-0007,14.931250,15.319875,through,I,sd^t,u-6-1
sw3979B-ms98-a-0007,15.319875,15.729875,Nancy,I,sd^t,u-6-1
sw3979B-ms98-a-0007,15.729875,16.383750,Dalgren,O,,
sw3979B-ms98-a-0007,16.658750,17.259875,she,B,sd^t,u-6-2
sw3979B-ms98-a-0007,17.259875,17.787375,um,I,sd^t,u-6-2
sw3979B-ms98-a-0008,18.956500,19.176500,she,I,sd^t,u-6-2
sw3979B-ms98-a-0008,19.176500,19.286500,had,I,sd^t,u-6-2
sw3979B-ms98-a-0008,19.286500,19.756500,somehow,I,sd^t,u-6-2
sw3979B-ms98-a-0008,19.756500,20.141000,gotten,I,sd^t,u-6-2
sw3979B-ms98-a-0008,20.141000,20.246500,the,I,sd^t,u-6-2
sw3979B-ms98-a-0008,20.246500,20.776500,information,I,sd^t,u-6-2
sw3979B-ms98-a-0008,20.776500,20.986500,from,I,sd^t,u-6-2
sw3979B-ms98-a-0008,20.986500,21.516500,TI,O,,
sw3979B-ms98-a-0008,21.516500,21.876500,and,B,+,u-8-1
sw3979B-ms98-a-0008,21.876500,22.086500,was,I,+,u-8-1
sw3979B-ms98-a-0008,22.086500,22.786500,distributing,I,+,u-8-1
sw3979B-ms98-a-0008,22.786500,22.906500,it,I,+,u-8-1
sw3979B-ms98-a-0008,22.906500,23.503875,around,I,+,u-8-1
sw3979B-ms98-a-0010,33.210250,33.720250,um,B,%,u-10-1
sw3979B-ms98-a-0010,34.233125,34.880875,see,I,%,u-10-1
sw3979B-ms98-a-0010,34.880875,35.010250,i'm,I,%,u-10-1
sw3979B-ms98-a-0010,35.010250,35.250250,not,I,%,u-10-1
sw3979B-ms98-a-0010,35.250250,35.650250,sure,I,%,u-10-1
sw3979B-ms98-a-0010,35.650250,36.241250,that,I,%,u-10-1
sw3979B-ms98-a-0011,37.230750,37.315125,i,B,sd,u-10-2
sw3979B-ms98-a-0011,37.315125,37.502750,don't,I,sd,u-10-2
sw3979B-ms98-a-0011,37.502750,37.680750,think,I,sd,u-10-2
sw3979B-ms98-a-0011,37.680750,37.790750,they're,I,sd,u-10-2
sw3979B-ms98-a-0011,37.790750,38.510750,necessarily,I,sd,u-10-2
sw3979B-ms98-a-0011,38.510750,39.496875,widespread,I,sd,u-10-2
sw3979B-ms98-a-0011,39.862250,40.020750,in,I,sd,u-10-2
sw3979B-ms98-a-0011,40.020750,40.180750,this,I,sd,u-10-2
sw3979B-ms98-a-0011,40.180750,40.720750,country,I,sd,u-10-2
sw3979B-ms98-a-0011,40.720750,40.860750,but,B,sv,u-10-3
sw3979B-ms98-a-0011,40.860750,40.930750,i,I,sv,u-10-3
sw3979B-ms98-a-0011,40.930750,41.220750,think,I,sv,u-10-3
sw3979B-ms98-a-0011,41.220750,41.370750,that,I,sv,u-10-3
sw3979B-ms98-a-0011,41.370750,41.540750,the,I,sv,u-10-3
sw3979B-ms98-a-0011,41.540750,42.472875,opportunity,I,sv,u-10-3
sw3979B-ms98-a-0011,42.873500,42.997750,is,I,sv,u-10-3
sw3979B-ms98-a-0011,42.997750,43.640750,definitely,I,sv,u-10-3
sw3979B-ms98-a-0011,43.640750,44.040750,there,I,sv,u-10-3
sw3979B-ms98-a-0011,44.040750,44.970750,for,I,sv,u-10-3
sw3979B-ms98-a-0011,44.970750,45.430375,um,I,sv,u-10-3
sw3979B-ms98-a-0012,45.864875,46.324875,people,I,sv,u-10-3
sw3979B-ms98-a-0012,46.324875,46.990750,to,I,sv,u-10-3
sw3979B-ms98-a-0012,47.646125,48.074875,invade,I,sv,u-10-3
sw3979B-ms98-a-0012,48.074875,48.194875,your,I,sv,u-10-3
sw3979B-ms98-a-0012,48.194875,48.924875,privacy,I,sv,u-10-3
sw3979B-ms98-a-0012,48.924875,49.104875,when,I,sv,u-10-3
sw3979B-ms98-a-0012,49.104875,49.194875,they,I,sv,u-10-3
sw3979B-ms98-a-0012,49.194875,49.554875,want,I,sv,u-10-3
sw3979B-ms98-a-0012,49.554875,50.013875,to,I,sv,u-10-3
sw3979B-ms98-a-0012,50.475000,50.599375,i,B,%,u-10-4
sw3979B-ms98-a-0012,50.599375,50.777375,think,I,%,u-10-4
sw3979B-ms98-a-0012,50.777375,51.134875,it's,I,%,u-10-4
sw3979B-ms98-a-0012,51.134875,51.500250,um,I,%,u-10-4
sw3979B-ms98-a-0013,52.440375,52.740375,well,B,sd,u-12-1
sw3979B-ms98-a-0013,52.740375,53.173750,it's,I,sd,u-12-1
sw3979B-ms98-a-0013,53.610750,54.550750,certainly,I,sd,u-12-1
sw3979B-ms98-a-0013,55.162375,55.440375,not,I,sd,u-12-1
sw3979B-ms98-a-0013,55.440375,55.680375,that,I,sd,u-12-1
sw3979B-ms98-a-0013,55.680375,56.377000,difficult,I,sd,u-12-1
sw3979B-ms98-a-0013,56.478750,56.932000,to,I,sd,u-12-1
sw3979B-ms98-a-0013,57.267250,57.580375,tap,I,sd,u-12-1
sw3979B-ms98-a-0013,57.580375,57.684500,a,I,sd,u-12-1
sw3979B-ms98-a-0013,57.684500,58.351125,phone,I,sd,u-12-1
sw3979B-ms98-a-0013,58.351125,58.570375,it's,B,sv,u-12-2
sw3979B-ms98-a-0013,58.570375,59.130375,completely,I,sv,u-12-2
sw3979B-ms98-a-0013,59.130375,59.790375,trivial,I,sv,u-12-2
sw3979B-ms98-a-0013,59.790375,60.262250,to,I,sv,u-12-2
sw3979B-ms98-a-0013,60.782000,61.060375,for,I,sv,u-12-2
sw3979B-ms98-a-0013,61.060375,61.626500,instance,I,sv,u-12-2
sw3979B-ms98-a-0014,61.910750,62.320750,listen,I,sv,u-12-2
sw3979B-ms98-a-0014,62.320750,62.490750,in,I,sv,u-12-2
sw3979B-ms98-a-0014,62.490750,62.660750,on,I,sv,u-12-2
sw3979B-ms98-a-0014,62.660750,63.277500,someone's,I,sv,u-12-2
sw3979B-ms98-a-0014,63.390500,63.710750,car,I,sv,u-12-2
