sw4167B-ms98-a-0003,15.537250,15.998000,right,B,b,u-2-1
sw4167B-ms98-a-0003,15.998000,16.336500,yeah,B,b,u-2-2
sw4167B-ms98-a-0005,23.833375,24.214125,yeah,B,b^r,u-4-1
sw4167B-ms98-a-0006,24.856875,25.052625,i-,O,,
sw4167B-ms98-a-0006,25.255875,25.372750,i,B,aa,u-6-1
sw4167B-ms98-a-0006,25.372750,25.612750,think,I,aa,u-6-1
sw4167B-ms98-a-0006,25.612750,25.762750,i'd,I,aa,u-6-1
sw4167B-ms98-a-0006,25.762750,26.198375,agree,I,aa,u-6-1
sw4167B-ms98-a-0006,26.198375,26.462750,o[f]-,O,,
sw4167B-ms98-a-0006,26.462750,26.798500,o[f]-,O,,
sw4167B-ms98-a-0006,26.798500,27.182250,of,O,,
sw4167B-ms98-a-0006,27.182250,27.352750,a,B,sd,u-6-2
sw4167B-ms98-a-0006,27.352750,27.925750,similar,I,sd,u-6-2
sw4167B-ms98-a-0006,28.087750,28.522750,method,I,sd,u-6-2
sw4167B-ms98-a-0006,28.522750,28.602750,of,I,sd,u-6-2
sw4167B-ms98-a-0006,28.602750,28.892750,getting,I,sd,u-6-2
sw4167B-ms98-a-0006,28.892750,28.952750,the,I,sd,u-6-2
sw4167B-ms98-a-0006,28.952750,29.262750,news,I,sd,u-6-2
sw4167B-ms98-a-0006,29.262750,29.492750,with,I,sd,u-6-2
sw4167B-ms98-a-0006,29.492750,29.672750,me,I,sd,u-6-2
sw4167B-ms98-a-0006,29.672750,29.982750,too,I,sd,u-6-2
sw4167B-ms98-a-0006,29.982750,30.262750,it's,B,sd,u-6-3
sw4167B-ms98-a-0006,30.262750,30.552750,uh,I,sd,u-6-3
sw4167B-ms98-a-0007,31.259125,31.701000,uh,I,sd,u-6-3
sw4167B-ms98-a-0007,32.239625,32.779125,CNN,I,sd,u-6-3
sw4167B-ms98-a-0007,32.779125,32.869125,has,I,sd,u-6-3
sw4167B-ms98-a-0007,32.869125,33.009125,been,I,sd,u-6-3
sw4167B-ms98-a-0007,33.009125,33.099125,a,I,sd,u-6-3
sw4167B-ms98-a-0007,33.099125,33.479125,welcome,I,sd,u-6-3
sw4167B-ms98-a-0007,33.479125,33.929125,addition,I,sd,u-6-3
sw4167B-ms98-a-0007,33.929125,34.309625,to,I,sd,u-6-3
sw4167B-ms98-a-0007,34.309625,35.175875,[laughter],I,sd,u-6-3
sw4167B-ms98-a-0007,35.175875,35.347125,the,I,sd,u-6-3
sw4167B-ms98-a-0007,35.497875,35.649125,T,I,sd,u-6-3
sw4167B-ms98-a-0007,35.649125,36.220125,V,I,sd,u-6-3
sw4167B-ms98-a-0007,36.220125,36.559125,scene,I,sd,u-6-3
sw4167B-ms98-a-0007,36.559125,36.749125,here,I,sd,u-6-3
sw4167B-ms98-a-0007,36.749125,36.809125,in,I,sd,u-6-3
sw4167B-ms98-a-0007,36.809125,36.869125,the,I,sd,u-6-3
sw4167B-ms98-a-0007,36.869125,37.309125,last,B,+,u-8-1
sw4167B-ms98-a-0007,37.309125,37.620875,uh,I,+,u-8-1
sw4167B-ms98-a-0007,37.620875,38.039125,number,I,+,u-8-1
sw4167B-ms98-a-0007,38.039125,38.099125,of,I,+,u-8-1
