sw2510A-ms98-a-0001,0.566500,1.050000,okay,B,o,u-1-1
sw2510A-ms98-a-0001,1.050000,1.130000,do,B,qy,u-1-2
sw2510A-ms98-a-0001,1.130000,1.190000,you,I,qy,u-1-2
sw2510A-ms98-a-0001,1.190000,1.290000,have,I,qy,u-1-2
sw2510A-ms98-a-0001,1.290000,1.436750,any,I,qy,u-1-2
sw2510A-ms98-a-0001,1.436750,1.850375,pets,I,qy,u-1-2
sw2510A-ms98-a-0003,4.283750,4.561125,oh,B,ba,u-3-1
sw2510A-ms98-a-0003,4.561125,5.009750,boy,I,ba,u-3-1
sw2510A-ms98-a-0003,5.482125,5.801500,sounds,O,,
sw2510A-ms98-a-0003,5.801500,6.064625,like,B,sd,u-3-2
sw2510A-ms98-a-0003,6.064625,6.363000,us,I,sd,u-3-2
sw2510A-ms98-a-0003,6.363000,6.768750,yeah,O,,
sw2510A-ms98-a-0003,7.472125,7.575125,go,B,ad,u-5-1
sw2510A-ms98-a-0003,7.575125,7.691875,ahead,I,ad,u-5-1
sw2510A-ms98-a-0005,12.008875,12.316125,oh,B,qw,u-7-1
sw2510A-ms98-a-0005,12.316125,12.446125,what,I,qw,u-7-1
sw2510A-ms98-a-0005,12.446125,12.676125,kind,I,qw,u-7-1
sw2510A-ms98-a-0005,12.676125,12.806125,is,I,qw,u-7-1
sw2510A-ms98-a-0005,12.806125,12.975000,it,I,qw,u-7-1
sw2510A-ms98-a-0007,16.844625,17.059375,oh,B,%,u-9-1
sw2510A-ms98-a-0007,17.059375,17.220000,so,I,%,u-9-1
sw2510A-ms98-a-0007,17.220000,17.342500,he's,O,,
sw2510A-ms98-a-0007,17.342500,17.492875,got,O,,
sw2510A-ms98-a-0007,17.492875,17.811625,[vocalized-noise],O,,
sw2510A-ms98-a-0009,20.793250,21.236625,oh,B,qy,u-11-1
sw2510A-ms98-a-0009,21.236625,21.426625,he's,I,qy,u-11-1
sw2510A-ms98-a-0009,21.426625,21.536625,got,I,qy,u-11-1
sw2510A-ms98-a-0009,21.536625,21.566625,a,I,qy,u-11-1
sw2510A-ms98-a-0009,21.566625,21.736625,blue,I,qy,u-11-1
sw2510A-ms98-a-0009,21.736625,22.213000,tongue,I,qy,u-11-1
sw2510A-ms98-a-0009,22.695000,23.487625,oh,B,bk,u-13-1
sw2510A-ms98-a-0010,24.783250,24.924125,we,B,sd,u-15-1
sw2510A-ms98-a-0010,24.924125,25.054125,have,I,sd,u-15-1
sw2510A-ms98-a-0010,25.054125,25.314125,two,I,sd,u-15-1
sw2510A-ms98-a-0010,25.314125,25.959375,Chows,I,sd,u-15-1
sw2510A-ms98-a-0010,26.143875,26.868000,and,I,sd,u-15-1
sw2510A-ms98-a-0010,27.594125,27.704125,a,I,sd,u-15-1
sw2510A-ms98-a-0010,27.704125,28.204125,miniature,I,sd,u-15-1
sw2510A-ms98-a-0010,28.204125,28.957750,Schnauzer,I,sd,u-15-1
sw2510A-ms98-a-0010,29.648125,30.129375,and,I,sd,u-15-1
sw2510A-ms98-a-0010,30.325125,30.947125,recently,I,sd,u-15-1
sw2510A-ms98-a-0010,30.947125,31.274125,added,I,sd,u-15-1
sw2510A-ms98-a-0010,31.274125,31.374125,a,I,sd,u-15-1
sw2510A-ms98-a-0010,31.374125,31.675750,guinea,I,sd,u-15-1
sw2510A-ms98-a-0010,31.675750,32.192875,pig,I,sd,u-15-1
sw2510A-ms98-a-0010,32.192875,33.370125,[laughter],I,sd,u-15-1
sw2510A-ms98-a-0010,33.370125,33.644125,which,I,sd,u-15-1
sw2510A-ms98-a-0010,33.644125,33.974125,wasn't,I,sd,u-15-1
sw2510A-ms98-a-0010,33.974125,34.164125,by,I,sd,u-15-1
sw2510A-ms98-a-0010,34.164125,34.404125,my,I,sd,u-15-1
sw2510A-ms98-a-0010,34.404125,34.864125,choice,I,sd,u-15-1
sw2510A-ms98-a-0010,34.864125,35.110875,but,B,sd,u-15-2
sw2510A-ms98-a-0011,36.058000,36.147625,i,I,sd,u-15-2
sw2510A-ms98-a-0011,36.147625,36.327625,was,I,sd,u-15-2
sw2510A-ms98-a-0011,36.327625,36.527625,out,I,sd,u-15-2
sw2510A-ms98-a-0011,36.527625,36.893250,ruled,I,sd,u-15-2
sw2510A-ms98-a-0011,37.414250,37.987000,so,B,sd,u-15-3
sw2510A-ms98-a-0011,38.842000,39.097625,but,I,sd,u-15-3
sw2510A-ms98-a-0011,39.097625,39.167625,the,I,sd,u-15-3
sw2510A-ms98-a-0011,39.167625,39.586750,dogs,I,sd,u-15-3
sw2510A-ms98-a-0011,39.586750,39.692875,are,I,sd,u-15-3
sw2510A-ms98-a-0011,39.692875,39.793750,m[ine]-,I,sd,u-15-3
sw2510A-ms98-a-0011,40.249500,40.577625,mainly,I,sd,u-15-3
sw2510A-ms98-a-0011,40.577625,40.877625,mine,I,sd,u-15-3
sw2510A-ms98-a-0011,40.877625,40.967625,and,I,sd,u-15-3
sw2510A-ms98-a-0011,40.967625,41.037625,my,I,sd,u-15-3
sw2510A-ms98-a-0011,41.037625,41.377625,husb[and]-,O,,
sw2510A-ms98-a-0011,41.377625,41.467625,but,B,sd,u-15-4
sw2510A-ms98-a-0011,41.467625,41.517625,i,I,sd,u-15-4
sw2510A-ms98-a-0011,41.517625,41.757625,just,I,sd,u-15-4
sw2510A-ms98-a-0011,41.757625,41.927625,love,I,sd,u-15-4
sw2510A-ms98-a-0011,41.927625,42.057625,them_1,I,sd,u-15-4
sw2510A-ms98-a-0011,42.057625,42.147625,to,I,sd,u-15-4
sw2510A-ms98-a-0011,42.147625,42.681375,death,I,sd,u-15-4
sw2510A-ms98-a-0013,44.770750,45.207500,daughter,B,^2,u-17-1
sw2510A-ms98-a-0013,45.207500,45.783375,yes,B,ny,u-17-2
sw2510A-ms98-a-0013,45.783375,47.577625,[laughter],O,,
sw2510A-ms98-a-0013,47.577625,47.937500,yes,B,ny,u-19-1
sw2510A-ms98-a-0013,47.937500,48.077500,as,B,sd^e,u-19-2
sw2510A-ms98-a-0013,48.077500,48.247500,if,I,sd^e,u-19-2
sw2510A-ms98-a-0013,48.247500,48.307500,the,I,sd^e,u-19-2
sw2510A-ms98-a-0013,48.307500,48.707500,dogs,I,sd^e,u-19-2
sw2510A-ms98-a-0013,48.707500,48.917500,weren't,I,sd^e,u-19-2
sw2510A-ms98-a-0013,48.917500,49.485750,enough,I,sd^e,u-19-2
sw2510A-ms98-a-0013,50.146125,50.357500,had,I,sd^e,u-19-2
sw2510A-ms98-a-0013,50.357500,50.417500,to,I,sd^e,u-19-2
sw2510A-ms98-a-0013,50.417500,50.722625,have,I,sd^e,u-19-2
sw2510A-ms98-a-0013,51.555000,51.687500,a,I,sd^e,u-19-2
sw2510A-ms98-a-0013,51.687500,51.927500,guinea,I,sd^e,u-19-2
sw2510A-ms98-a-0013,51.927500,52.327500,pig,I,sd^e,u-19-2
sw2510A-ms98-a-0013,52.327500,52.747500,so,B,sd,u-19-3
sw2510A-ms98-a-0014,53.343250,53.852500,anyway,I,sd,u-19-3
sw2510A-ms98-a-0014,53.852500,54.376125,she's,I,sd,u-19-3
sw2510A-ms98-a-0014,54.756500,54.972500,she,I,sd,u-19-3
sw2510A-ms98-a-0014,54.972500,55.342500,enjoys,I,sd,u-19-3
sw2510A-ms98-a-0014,55.342500,55.482500,her,I,sd,u-19-3
sw2510A-ms98-a-0014,55.482500,55.732500,though,I,sd,u-19-3
sw2510A-ms98-a-0014,55.732500,55.892500,so,B,sd,u-19-4
sw2510A-ms98-a-0014,55.892500,56.332500,that's,I,sd,u-19-4
sw2510A-ms98-a-0014,56.332500,56.592500,that's,I,sd,u-19-4
sw2510A-ms98-a-0014,56.592500,56.712500,what,I,sd,u-19-4
sw2510A-ms98-a-0014,56.712500,57.782500,matters,I,sd,u-19-4
sw2510A-ms98-a-0014,57.782500,58.142500,but,B,sd,u-19-5
sw2510A-ms98-a-0014,58.142500,58.462500,um,I,sd,u-19-5
sw2510A-ms98-a-0014,58.462500,58.622500,our,I,sd,u-19-5
sw2510A-ms98-a-0014,58.622500,59.306000,Chows,I,sd,u-19-5
sw2510A-ms98-a-0014,59.306000,59.562500,we've,I,sd,u-19-5
sw2510A-ms98-a-0014,59.562500,59.832500,had,I,sd,u-19-5
sw2510A-ms98-a-0014,59.832500,60.271875,them,I,sd,u-19-5
sw2510A-ms98-a-0015,61.297875,61.533375,i'd,I,sd,u-19-5
sw2510A-ms98-a-0015,61.533375,61.613375,say,I,sd,u-19-5
sw2510A-ms98-a-0015,61.613375,62.043375,right,I,sd,u-19-5
sw2510A-ms98-a-0015,62.043375,62.683375,around,I,sd,u-19-5
sw2510A-ms98-a-0015,62.683375,63.193375,six,I,sd,u-19-5
sw2510A-ms98-a-0015,63.193375,63.423375,maybe,I,sd,u-19-5
sw2510A-ms98-a-0015,63.423375,63.763375,seven,I,sd,u-19-5
sw2510A-ms98-a-0015,63.763375,64.113375,years,I,sd,u-19-5
sw2510A-ms98-a-0015,64.113375,64.385625,and,B,%,u-19-6
sw2510A-ms98-a-0015,64.852625,65.133375,they're,B,sd,u-21-1
sw2510A-ms98-a-0015,65.133375,65.595875,um,I,sd,u-21-1
sw2510A-ms98-a-0016,66.471625,67.111375,registered,I,sd,u-21-1
sw2510A-ms98-a-0016,67.111375,67.211375,and,B,sd,u-21-2
sw2510A-ms98-a-0016,67.211375,67.385500,we've,I,sd,u-21-2
sw2510A-ms98-a-0016,67.502250,67.681375,been,I,sd,u-21-2
sw2510A-ms98-a-0016,67.681375,68.091375,breeding,I,sd,u-21-2
sw2510A-ms98-a-0016,68.091375,68.562375,them,I,sd,u-21-2
sw2510A-ms98-a-0016,69.070750,69.311375,she's,B,sd,u-21-3
sw2510A-ms98-a-0016,69.311375,69.501375,had,I,sd,u-21-3
sw2510A-ms98-a-0016,69.501375,69.751375,about,I,sd,u-21-3
sw2510A-ms98-a-0016,69.751375,69.991375,four,I,sd,u-21-3
sw2510A-ms98-a-0016,69.991375,70.212250,or,I,sd,u-21-3
sw2510A-ms98-a-0016,70.212250,70.441375,five,I,sd,u-21-3
sw2510A-ms98-a-0016,70.441375,70.951375,litters,I,sd,u-21-3
sw2510A-ms98-a-0018,72.827375,73.511125,oh,B,b,u-23-1
sw2510A-ms98-a-0020,77.099250,77.652875,uh-huh,O,,
sw2510A-ms98-a-0022,82.938500,83.478625,right,B,b,u-25-1
sw2510A-ms98-a-0024,86.161500,86.664750,um-hum,B,b,u-27-1
sw2510A-ms98-a-0026,90.933250,91.394375,um-hum,O,,
sw2510A-ms98-a-0028,93.169875,93.883750,um,O,,
sw2510A-ms98-a-0030,95.952125,96.300375,oh,B,ba,u-29-1
sw2510A-ms98-a-0030,96.300375,97.235250,man,I,ba,u-29-1
sw2510A-ms98-a-0031,97.889250,98.848250,goodness,B,ba,u-31-1
sw2510A-ms98-a-0033,103.475125,104.970250,[laughter],O,,
sw2510A-ms98-a-0035,106.566250,106.736250,it's,B,%,u-35-1
sw2510A-ms98-a-0035,106.736250,107.056250,telling,I,%,u-35-1
sw2510A-ms98-a-0035,107.056250,107.187625,them_1,O,,
sw2510A-ms98-a-0035,107.187625,108.477000,[laughter-yeah],O,,
sw2510A-ms98-a-0035,108.944500,109.056250,when,B,sd,u-35-2
sw2510A-ms98-a-0035,109.056250,109.216250,we,I,sd,u-35-2
sw2510A-ms98-a-0035,109.216250,109.536250,had,I,sd,u-35-2
sw2510A-ms98-a-0035,109.536250,109.962375,um,I,sd,u-35-2
sw2510A-ms98-a-0035,110.346500,110.566250,we,I,sd,u-35-2
sw2510A-ms98-a-0035,110.566250,110.736250,had,I,sd,u-35-2
sw2510A-ms98-a-0035,110.736250,110.786250,a,I,sd,u-35-2
sw2510A-ms98-a-0035,110.786250,111.046250,cat,I,sd,u-35-2
sw2510A-ms98-a-0035,111.046250,111.136250,when,I,sd,u-35-2
sw2510A-ms98-a-0035,111.136250,111.256250,we,I,sd,u-35-2
sw2510A-ms98-a-0035,111.256250,111.656250,first,I,sd,u-35-2
sw2510A-ms98-a-0035,111.656250,112.201750,married,I,sd,u-35-2
sw2510A-ms98-a-0035,112.401375,112.813875,no,I,sd,u-35-2
sw2510A-ms98-a-0035,112.813875,113.062500,[vocalized-noise],O,,
sw2510A-ms98-a-0035,113.062500,113.276250,yeah,B,%,u-35-3
sw2510A-ms98-a-0035,113.276250,113.356250,we,B,sd,u-35-4
sw2510A-ms98-a-0035,113.356250,113.526250,had,I,sd,u-35-4
sw2510A-ms98-a-0035,113.526250,113.586250,the,I,sd,u-35-4
sw2510A-ms98-a-0035,113.586250,113.736250,cat,I,sd,u-35-4
sw2510A-ms98-a-0035,113.736250,114.151000,first,I,sd,u-35-4
sw2510A-ms98-a-0035,114.595375,114.706250,and,B,sd,u-35-5
sw2510A-ms98-a-0035,114.706250,114.796250,then,I,sd,u-35-5
sw2510A-ms98-a-0035,114.796250,114.886250,we,I,sd,u-35-5
sw2510A-ms98-a-0035,114.886250,115.306250,got,I,sd,u-35-5
sw2510A-ms98-a-0035,115.306250,115.716250,um,I,sd,u-35-5
sw2510A-ms98-a-0035,115.716250,115.786250,the,I,sd,u-35-5
sw2510A-ms98-a-0035,115.786250,116.465375,Chows,O,,
sw2510A-ms98-a-0035,117.098500,117.731500,and,B,sd,u-35-6
sw2510A-ms98-a-0035,118.673125,118.826250,bring,I,sd,u-35-6
sw2510A-ms98-a-0035,118.826250,119.118375,them_1,I,sd,u-35-6
