sw3330B-ms98-a-0003,13.275875,13.689500,um-hum,B,b,u-2-1
sw3330B-ms98-a-0005,17.126000,17.350250,well,B,%,u-4-1
sw3330B-ms98-a-0005,17.350250,17.710250,i,I,%,u-4-1
sw3330B-ms98-a-0005,17.710250,18.348625,uh,I,%,u-4-1
sw3330B-ms98-a-0006,19.320125,19.605750,one,B,sd,u-4-2
sw3330B-ms98-a-0006,19.605750,19.865750,girl,I,sd,u-4-2
sw3330B-ms98-a-0006,19.865750,20.105750,went,I,sd,u-4-2
sw3330B-ms98-a-0006,20.105750,20.417875,in,I,sd,u-4-2
sw3330B-ms98-a-0006,20.417875,20.655750,in,I,sd,u-4-2
sw3330B-ms98-a-0006,20.655750,21.335750,state,I,sd,u-4-2
sw3330B-ms98-a-0006,21.335750,21.555750,and,I,sd,u-4-2
sw3330B-ms98-a-0006,21.555750,21.685750,has,I,sd,u-4-2
sw3330B-ms98-a-0006,21.685750,22.445750,graduated,I,sd,u-4-2
sw3330B-ms98-a-0006,22.445750,22.705750,and,B,sd,u-4-3
sw3330B-ms98-a-0006,22.705750,22.995750,then,I,sd,u-4-3
sw3330B-ms98-a-0006,22.995750,23.549625,uh,I,sd,u-4-3
sw3330B-ms98-a-0006,24.110750,24.375750,that,I,sd,u-4-3
sw3330B-ms98-a-0006,24.375750,24.765750,was,I,sd,u-4-3
sw3330B-ms98-a-0006,24.765750,25.229750,um,I,sd,u-4-3
sw3330B-ms98-a-0007,25.866250,26.096250,you,I,sd,u-4-3
sw3330B-ms98-a-0007,26.096250,26.536250,know,I,sd,u-4-3
sw3330B-ms98-a-0007,26.536250,26.716250,that,I,sd,u-4-3
sw3330B-ms98-a-0007,26.716250,26.826250,was,I,sd,u-4-3
sw3330B-ms98-a-0007,26.826250,27.036250,her,I,sd,u-4-3
sw3330B-ms98-a-0007,27.036250,27.396250,choice,I,sd,u-4-3
sw3330B-ms98-a-0007,27.396250,27.646250,pretty,I,sd,u-4-3
sw3330B-ms98-a-0007,27.646250,27.906250,much,I,sd,u-4-3
sw3330B-ms98-a-0007,27.906250,28.056250,where,I,sd,u-4-3
sw3330B-ms98-a-0007,28.056250,28.176250,she,I,sd,u-4-3
sw3330B-ms98-a-0007,28.176250,28.416250,wanted,I,sd,u-4-3
sw3330B-ms98-a-0007,28.416250,28.496250,to,I,sd,u-4-3
sw3330B-ms98-a-0007,28.496250,28.911250,go,I,sd,u-4-3
