sw3259B-ms98-a-0002,2.110375,2.526625,okay,B,b,u-2-1
sw3259B-ms98-a-0002,3.639875,3.939250,well,B,sd,u-4-1
sw3259B-ms98-a-0002,3.939250,4.049250,i,I,sd,u-4-1
sw3259B-ms98-a-0002,4.049250,4.349250,like,I,sd,u-4-1
sw3259B-ms98-a-0002,4.349250,4.729250,dining,I,sd,u-4-1
sw3259B-ms98-a-0002,4.729250,4.869250,out,I,sd,u-4-1
sw3259B-ms98-a-0002,4.869250,4.949250,of,B,sd,u-4-2
sw3259B-ms98-a-0002,4.949250,5.299250,course,I,sd,u-4-2
sw3259B-ms98-a-0002,5.299250,5.469250,it,I,sd,u-4-2
sw3259B-ms98-a-0002,5.469250,5.689250,means,I,sd,u-4-2
sw3259B-ms98-a-0002,5.689250,5.819250,that,I,sd,u-4-2
sw3259B-ms98-a-0002,5.819250,5.909250,i,I,sd,u-4-2
sw3259B-ms98-a-0002,5.909250,6.099250,don't,I,sd,u-4-2
sw3259B-ms98-a-0002,6.099250,6.239250,have,I,sd,u-4-2
sw3259B-ms98-a-0002,6.239250,6.359250,to,I,sd,u-4-2
sw3259B-ms98-a-0002,6.359250,6.951500,cook,I,sd,u-4-2
sw3259B-ms98-a-0002,7.377125,7.734625,but,B,sd,u-6-1
sw3259B-ms98-a-0002,7.851375,8.191750,um,I,sd,u-6-1
sw3259B-ms98-a-0002,8.481750,8.653125,i'm,I,sd,u-6-1
sw3259B-ms98-a-0002,8.653125,8.890500,a,I,sd,u-6-1
sw3259B-ms98-a-0002,8.890500,9.459250,divorced,I,sd,u-6-1
sw3259B-ms98-a-0002,9.459250,9.699250,woman,I,sd,u-6-1
sw3259B-ms98-a-0002,9.699250,9.749250,i,B,sd,u-6-2
sw3259B-ms98-a-0002,9.749250,9.929250,have,I,sd,u-6-2
sw3259B-ms98-a-0002,9.929250,10.169250,one,I,sd,u-6-2
sw3259B-ms98-a-0002,10.169250,10.699250,child,I,sd,u-6-2
sw3259B-ms98-a-0002,10.699250,11.069250,and,B,sd,u-8-1
sw3259B-ms98-a-0002,11.069250,11.149250,you,I,sd,u-8-1
sw3259B-ms98-a-0002,11.149250,11.443125,know,I,sd,u-8-1
sw3259B-ms98-a-0002,11.767000,12.014875,when,I,sd,u-8-1
sw3259B-ms98-a-0002,12.014875,12.239250,when,I,sd,u-8-1
sw3259B-ms98-a-0002,12.239250,12.359250,we,I,sd,u-8-1
sw3259B-ms98-a-0002,12.359250,12.638250,dine,I,sd,u-8-1
sw3259B-ms98-a-0002,12.638250,12.971000,out,I,sd,u-8-1
sw3259B-ms98-a-0003,14.227750,14.364000,we,I,sd,u-8-1
sw3259B-ms98-a-0003,14.364000,14.563875,go,I,sd,u-8-1
sw3259B-ms98-a-0003,14.563875,14.933875,to,I,sd,u-8-1
sw3259B-ms98-a-0003,14.933875,15.143875,like,I,sd,u-8-1
sw3259B-ms98-a-0003,15.143875,15.483875,medium,I,sd,u-8-1
sw3259B-ms98-a-0003,15.483875,15.853875,priced,I,sd,u-8-1
sw3259B-ms98-a-0003,15.853875,16.423875,restaurants,I,sd,u-8-1
sw3259B-ms98-a-0003,16.423875,16.528375,i,B,%,u-10-1
sw3259B-ms98-a-0003,16.528375,16.807125,don't,I,%,u-10-1
sw3259B-ms98-a-0003,17.095750,17.173875,i,I,%,u-10-1
sw3259B-ms98-a-0003,17.173875,17.333875,don't,I,%,u-10-1
sw3259B-ms98-a-0003,17.333875,17.976625,particularly,I,%,u-10-1
sw3259B-ms98-a-0003,17.976625,18.085875,i,B,sv,u-10-2
sw3259B-ms98-a-0003,18.085875,18.557875,think,I,sv,u-10-2
sw3259B-ms98-a-0003,18.780000,18.953875,it's,I,sv,u-10-2
sw3259B-ms98-a-0003,18.953875,19.093875,sort,I,sv,u-10-2
sw3259B-ms98-a-0003,19.093875,19.183875,of,I,sv,u-10-2
sw3259B-ms98-a-0003,19.183875,19.243875,a,I,sv,u-10-2
sw3259B-ms98-a-0003,19.243875,19.543875,waste,I,sv,u-10-2
sw3259B-ms98-a-0003,19.543875,19.603875,of,I,sv,u-10-2
sw3259B-ms98-a-0003,19.603875,19.853875,money,I,sv,u-10-2
sw3259B-ms98-a-0003,19.853875,19.943875,to,I,sv,u-10-2
sw3259B-ms98-a-0003,19.943875,20.143875,go,I,sv,u-10-2
sw3259B-ms98-a-0003,20.143875,20.324375,real,I,sv,u-10-2
sw3259B-ms98-a-0003,20.441125,20.563875,to,I,sv,u-10-2
sw3259B-ms98-a-0003,20.563875,20.653875,a,I,sv,u-10-2
sw3259B-ms98-a-0003,20.653875,20.843875,real,I,sv,u-10-2
sw3259B-ms98-a-0003,20.843875,21.093875,high,I,sv,u-10-2
sw3259B-ms98-a-0003,21.093875,21.473875,priced,I,sv,u-10-2
sw3259B-ms98-a-0003,21.473875,22.017250,restaurant,I,sv,u-10-2
sw3259B-ms98-a-0005,24.301250,24.877875,um,B,ng,u-12-1
sw3259B-ms98-a-0005,24.877875,25.081250,y[eah]-,O,,
sw3259B-ms98-a-0005,25.608125,25.779750,um,O,,
sw3259B-ms98-a-0006,26.361375,26.788375,not,B,+,u-14-1
sw3259B-ms98-a-0006,26.788375,27.288500,really,I,+,u-14-1
sw3259B-ms98-a-0006,27.288500,27.458500,we,B,sd,u-14-2
sw3259B-ms98-a-0006,27.458500,27.898500,go,I,sd,u-14-2
sw3259B-ms98-a-0006,28.378500,28.818500,more,I,sd,u-14-2
sw3259B-ms98-a-0006,28.818500,29.038500,for,I,sd,u-14-2
sw3259B-ms98-a-0006,29.038500,29.428500,the,I,sd,u-14-2
sw3259B-ms98-a-0006,29.428500,29.865000,um,I,sd,u-14-2
sw3259B-ms98-a-0006,29.865000,30.885750,Chinese,I,sd,u-14-2
sw3259B-ms98-a-0006,30.885750,31.231875,and,B,+,u-16-1
sw3259B-ms98-a-0006,31.619750,32.428500,Italian,I,+,u-16-1
sw3259B-ms98-a-0006,32.428500,32.568500,and,B,+,u-18-1
sw3259B-ms98-a-0006,32.568500,32.808500,stuff,I,+,u-18-1
sw3259B-ms98-a-0006,32.808500,32.988500,like,I,+,u-18-1
sw3259B-ms98-a-0006,32.988500,33.208500,that,I,+,u-18-1
sw3259B-ms98-a-0006,33.208500,33.718500,Mexican,I,+,u-18-1
sw3259B-ms98-a-0006,33.718500,34.008500,stuff,I,+,u-18-1
sw3259B-ms98-a-0006,34.008500,34.098500,that,B,+,u-20-1
sw3259B-ms98-a-0006,34.098500,34.148500,i,I,+,u-20-1
sw3259B-ms98-a-0006,34.148500,34.468500,can't,I,+,u-20-1
sw3259B-ms98-a-0006,34.468500,34.948500,cook,I,+,u-20-1
sw3259B-ms98-a-0006,34.948500,35.694375,[laughter],O,,
sw3259B-ms98-a-0006,36.674875,37.228125,yeah,B,b,u-22-1
sw3259B-ms98-a-0007,38.559875,38.839875,um,B,sd,u-24-1
sw3259B-ms98-a-0007,38.839875,39.129875,well,I,sd,u-24-1
sw3259B-ms98-a-0007,39.129875,39.179875,i,I,sd,u-24-1
sw3259B-ms98-a-0007,39.179875,39.379875,like,I,sd,u-24-1
sw3259B-ms98-a-0007,39.379875,39.889000,Chinese,I,sd,u-24-1
sw3259B-ms98-a-0007,39.889000,40.465250,food,I,sd,u-24-1
sw3259B-ms98-a-0007,40.465250,41.089000,um,B,sd,u-26-1
sw3259B-ms98-a-0007,41.089000,41.329875,uh,I,sd,u-26-1
sw3259B-ms98-a-0007,41.329875,41.529875,there's,I,sd,u-26-1
sw3259B-ms98-a-0007,41.529875,41.579875,a,I,sd,u-26-1
sw3259B-ms98-a-0007,41.579875,41.729875,little,I,sd,u-26-1
sw3259B-ms98-a-0007,41.729875,42.089875,place,I,sd,u-26-1
sw3259B-ms98-a-0007,42.089875,42.329875,down,I,sd,u-26-1
sw3259B-ms98-a-0007,42.329875,42.878250,on,I,sd,u-26-1
sw3259B-ms98-a-0007,43.443250,43.569875,what,I,sd,u-26-1
sw3259B-ms98-a-0007,43.569875,43.719875,is,I,sd,u-26-1
sw3259B-ms98-a-0007,43.719875,44.109875,that,I,sd,u-26-1
sw3259B-ms98-a-0007,44.524250,44.859875,Coit,I,sd,u-26-1
sw3259B-ms98-a-0007,44.859875,45.249875,Road,I,sd,u-26-1
sw3259B-ms98-a-0007,45.249875,45.875750,um,I,sd,u-26-1
sw3259B-ms98-a-0008,46.718250,47.141500,Chinese,I,sd,u-26-1
sw3259B-ms98-a-0008,47.141500,47.651500,Pavilion,I,sd,u-26-1
sw3259B-ms98-a-0008,47.651500,47.731500,or,I,sd,u-26-1
sw3259B-ms98-a-0008,47.731500,48.091500,something,I,sd,u-26-1
sw3259B-ms98-a-0008,48.471500,48.641500,that,B,+,u-28-1
sw3259B-ms98-a-0008,48.641500,48.771500,is,I,+,u-28-1
sw3259B-ms98-a-0008,48.771500,49.121500,really,I,+,u-28-1
sw3259B-ms98-a-0008,49.121500,49.331500,good,I,+,u-28-1
sw3259B-ms98-a-0008,49.331500,49.471500,and,B,sd,u-28-2
sw3259B-ms98-a-0008,49.471500,49.531500,i,I,sd,u-28-2
sw3259B-ms98-a-0008,49.531500,49.861500,like,I,sd,u-28-2
sw3259B-ms98-a-0008,49.861500,50.251500,it,I,sd,u-28-2
sw3259B-ms98-a-0008,50.251500,50.769750,and,B,sd,u-28-3
sw3259B-ms98-a-0008,50.769750,51.114000,um,I,sd,u-28-3
sw3259B-ms98-a-0008,51.424750,51.511375,i,I,sd,u-28-3
sw3259B-ms98-a-0008,51.511375,51.651500,do,I,sd,u-28-3
sw3259B-ms98-a-0008,51.651500,51.731500,i,I,sd,u-28-3
sw3259B-ms98-a-0008,51.731500,51.891500,do,I,sd,u-28-3
sw3259B-ms98-a-0008,51.891500,52.081500,like,I,sd,u-28-3
sw3259B-ms98-a-0008,52.081500,52.510625,Chinese,I,sd,u-28-3
sw3259B-ms98-a-0008,52.510625,53.232125,buffets,I,sd,u-28-3
sw3259B-ms98-a-0010,56.155875,56.570250,uh-huh,B,b,u-30-1
sw3259B-ms98-a-0012,60.303875,60.636875,uh-huh,B,b,u-32-1
sw3259B-ms98-a-0014,64.417375,64.895750,right,B,b,u-34-1
sw3259B-ms98-a-0016,66.883875,67.248125,uh-huh,B,b,u-36-1
sw3259B-ms98-a-0018,69.016375,69.366625,uh-huh,B,b,u-38-1
sw3259B-ms98-a-0020,74.110875,74.924625,[laughter-oh],O,,
sw3259B-ms98-a-0021,75.785375,76.078625,uh-huh,B,b,u-42-1
sw3259B-ms98-a-0023,83.025500,83.462500,uh-huh,B,b,u-44-1
sw3259B-ms98-a-0025,90.867875,91.530875,right,B,b,u-46-1
sw3259B-ms98-a-0025,91.659000,91.977000,uh-huh,B,b,u-46-2
sw3259B-ms98-a-0025,92.105000,92.361875,uh-huh,B,b^r,u-46-3
sw3259B-ms98-a-0025,92.716000,92.861000,h[ave]-,O,,
sw3259B-ms98-a-0025,93.636875,93.867875,yeah,B,%,u-48-2
sw3259B-ms98-a-0025,93.867875,94.017875,have,B,qy,u-48-3
sw3259B-ms98-a-0025,94.017875,94.107875,you,I,qy,u-48-3
sw3259B-ms98-a-0025,94.107875,94.387875,ever,I,qy,u-48-3
sw3259B-ms98-a-0025,94.387875,94.885500,um,I,qy,u-48-3
sw3259B-ms98-a-0025,95.145375,95.427875,tried,B,+,u-50-1
sw3259B-ms98-a-0025,95.427875,96.449625,Pappasito's,I,+,u-50-1
sw3259B-ms98-a-0027,104.264125,104.677875,oh,B,sd,u-52-1
sw3259B-ms98-a-0027,104.677875,104.869500,it,I,sd,u-52-1
sw3259B-ms98-a-0027,104.869500,105.139500,is,I,sd,u-52-1
sw3259B-ms98-a-0027,105.139500,106.239500,delicious,I,sd,u-52-1
sw3259B-ms98-a-0029,110.439125,110.849125,um-hum,B,b,u-54-1
sw3259B-ms98-a-0030,112.190875,112.492375,it's,B,%,u-56-1
sw3259B-ms98-a-0030,112.492375,112.731625,you,B,sd,u-56-2
sw3259B-ms98-a-0030,112.731625,113.011625,always,I,sd,u-56-2
sw3259B-ms98-a-0030,113.011625,113.301625,stand,I,sd,u-56-2
sw3259B-ms98-a-0030,113.301625,113.421625,in,I,sd,u-56-2
sw3259B-ms98-a-0030,113.421625,113.741625,line,I,sd,u-56-2
sw3259B-ms98-a-0030,113.741625,113.871625,when,I,sd,u-56-2
sw3259B-ms98-a-0030,113.871625,113.961625,you,I,sd,u-56-2
sw3259B-ms98-a-0030,113.961625,114.211625,go,I,sd,u-56-2
sw3259B-ms98-a-0030,114.211625,114.331625,but,B,sd,u-58-1
sw3259B-ms98-a-0030,114.331625,114.501625,it's,I,sd,u-58-1
sw3259B-ms98-a-0030,114.501625,114.791625,worth,I,sd,u-58-1
sw3259B-ms98-a-0030,114.791625,114.861625,the,I,sd,u-58-1
sw3259B-ms98-a-0030,114.861625,115.401625,wait,I,sd,u-58-1
sw3259B-ms98-a-0032,117.408000,117.862500,um-hum,B,b,u-60-1
sw3259B-ms98-a-0034,120.503625,120.825750,uh-huh,B,aa,u-62-1
sw3259B-ms98-a-0034,121.423625,121.653625,and,B,qy,u-62-2
sw3259B-ms98-a-0034,121.653625,121.783625,have,I,qy,u-62-2
sw3259B-ms98-a-0034,121.783625,121.883625,you,I,qy,u-62-2
sw3259B-ms98-a-0034,121.883625,122.043625,ever,I,qy,u-62-2
sw3259B-ms98-a-0034,122.043625,122.543625,tried,I,qy,u-62-2
sw3259B-ms98-a-0034,122.543625,123.043625,um,I,qy,u-62-2
sw3259B-ms98-a-0034,123.043625,123.506375,the,I,qy,u-62-2
sw3259B-ms98-a-0034,123.709750,124.263625,Macaroni,I,qy,u-62-2
sw3259B-ms98-a-0034,124.263625,124.653625,Grill,I,qy,u-62-2
sw3259B-ms98-a-0034,124.653625,124.803625,up,I,qy,u-62-2
sw3259B-ms98-a-0034,124.803625,125.160375,on,I,qy,u-62-2
sw3259B-ms98-a-0036,129.530000,129.913375,uh-huh,B,b,u-64-1
sw3259B-ms98-a-0038,133.184250,133.691750,right,O,,
sw3259B-ms98-a-0040,136.136750,136.254625,tha[t]-,O,,
sw3259B-ms98-a-0040,136.254625,136.404625,they're,O,,
sw3259B-ms98-a-0040,136.404625,136.554625,they're,B,qy^d,u-68-1
sw3259B-ms98-a-0040,136.554625,136.624625,the,I,qy^d,u-68-1
sw3259B-ms98-a-0040,136.624625,137.054625,Spaghetti,I,qy^d,u-68-1
sw3259B-ms98-a-0040,137.054625,137.504625,Warehouse,I,qy^d,u-68-1
sw3259B-ms98-a-0040,137.504625,137.814625,type,I,qy^d,u-68-1
sw3259B-ms98-a-0040,137.814625,139.652750,[laughter],O,,
sw3259B-ms98-a-0040,139.652750,140.621375,right,B,b,u-72-1
sw3259B-ms98-a-0040,141.331125,141.646250,yeah,B,aa,u-74-1
sw3259B-ms98-a-0040,141.857125,142.126625,yeah,B,aa^r,u-74-2
sw3259B-ms98-a-0040,142.126625,142.529625,[vocalized-noise],O,,
sw3259B-ms98-a-0040,142.529625,142.664625,my,B,sd,u-74-3
sw3259B-ms98-a-0040,142.664625,142.864625,little,I,sd,u-74-3
sw3259B-ms98-a-0040,142.864625,143.124625,girl,I,sd,u-74-3
sw3259B-ms98-a-0040,143.124625,143.484625,likes,I,sd,u-74-3
sw3259B-ms98-a-0040,143.484625,143.684625,uh,I,sd,u-74-3
sw3259B-ms98-a-0040,143.684625,144.094625,Spaghetti,I,sd,u-74-3
sw3259B-ms98-a-0040,144.094625,144.616125,Warehouse,I,sd,u-74-3
sw3259B-ms98-a-0040,144.616125,145.054625,real,B,+,u-76-1
sw3259B-ms98-a-0040,145.054625,145.414625,well,I,+,u-76-1
sw3259B-ms98-a-0040,145.414625,146.076500,[laughter],O,,
sw3259B-ms98-a-0040,146.607625,146.764625,it's,B,sd,u-78-1
sw3259B-ms98-a-0040,146.764625,147.004625,real,I,sd,u-78-1
sw3259B-ms98-a-0040,147.004625,147.574625,entertaining,I,sd,u-78-1
sw3259B-ms98-a-0040,147.574625,147.944750,for,I,sd,u-78-1
sw3259B-ms98-a-0040,147.944750,147.952250,her,I,sd,u-78-1
sw3259B-ms98-a-0042,150.477625,151.240625,um,B,ng,u-80-1
sw3259B-ms98-a-0043,152.392625,152.646500,not,I,ng,u-80-1
sw3259B-ms98-a-0043,152.646500,153.031750,really,I,ng,u-80-1
sw3259B-ms98-a-0043,153.031750,153.240625,that's,B,sd,u-80-2
sw3259B-ms98-a-0043,153.240625,153.436500,a,I,sd,u-80-2
sw3259B-ms98-a-0043,153.436500,153.811750,steak,I,sd,u-80-2
sw3259B-ms98-a-0043,153.811750,154.131750,something,I,sd,u-80-2
sw3259B-ms98-a-0043,154.131750,154.251750,that,I,sd,u-80-2
sw3259B-ms98-a-0043,154.251750,154.291750,i,I,sd,u-80-2
