sw2803A-ms98-a-0002,1.372500,1.800250,okay,B,o,u-1-1
sw2803A-ms98-a-0002,2.203250,2.556000,um,B,sv,u-1-2
sw2803A-ms98-a-0002,2.868625,3.012250,i,I,sv,u-1-2
sw2803A-ms98-a-0002,3.012250,3.252250,think,I,sv,u-1-2
sw2803A-ms98-a-0002,3.252250,3.382250,that,I,sv,u-1-2
sw2803A-ms98-a-0002,3.382250,3.512250,in,I,sv,u-1-2
sw2803A-ms98-a-0002,3.512250,3.722250,this,I,sv,u-1-2
sw2803A-ms98-a-0002,3.722250,3.962250,day,I,sv,u-1-2
sw2803A-ms98-a-0002,3.962250,4.072250,and,I,sv,u-1-2
sw2803A-ms98-a-0002,4.072250,4.699500,age,I,sv,u-1-2
sw2803A-ms98-a-0002,5.196625,5.702250,everyone,I,sv,u-1-2
sw2803A-ms98-a-0002,5.702250,5.962250,needs,I,sv,u-1-2
sw2803A-ms98-a-0002,5.962250,6.102250,to,I,sv,u-1-2
sw2803A-ms98-a-0002,6.102250,6.502250,have,I,sv,u-1-2
sw2803A-ms98-a-0002,6.502250,6.694000,some,I,sv,u-1-2
sw2803A-ms98-a-0002,6.694000,6.982250,sort,I,sv,u-1-2
sw2803A-ms98-a-0002,6.982250,7.122250,of,I,sv,u-1-2
sw2803A-ms98-a-0002,7.122250,7.642250,exposure,I,sv,u-1-2
sw2803A-ms98-a-0002,7.642250,7.822250,to,I,sv,u-1-2
sw2803A-ms98-a-0002,7.822250,8.312250,community,I,sv,u-1-2
sw2803A-ms98-a-0002,8.312250,8.819500,service,I,sv,u-1-2
sw2803A-ms98-a-0003,9.490750,10.121750,because,B,sv,u-1-3
sw2803A-ms98-a-0003,10.121750,10.258750,it,I,sv,u-1-3
sw2803A-ms98-a-0003,10.469625,10.725875,it,I,sv,u-1-3
sw2803A-ms98-a-0003,10.725875,11.031750,seems,I,sv,u-1-3
sw2803A-ms98-a-0003,11.031750,11.459500,like,I,sv,u-1-3
sw2803A-ms98-a-0003,11.711875,11.951750,and,B,sd,u-1-4
sw2803A-ms98-a-0003,11.951750,12.148750,i'm,I,sd,u-1-4
sw2803A-ms98-a-0003,12.148750,12.331750,i'm,I,sd,u-1-4
sw2803A-ms98-a-0003,12.331750,12.867500,thinking,I,sd,u-1-4
sw2803A-ms98-a-0003,13.353375,13.658625,of,I,sd,u-1-4
sw2803A-ms98-a-0003,13.658625,13.801750,the,I,sd,u-1-4
sw2803A-ms98-a-0003,13.801750,14.161750,commu[nity]-,I,sd,u-1-4
sw2803A-ms98-a-0003,14.161750,14.337000,of,I,sd,u-1-4
sw2803A-ms98-a-0003,14.337000,14.771750,community,I,sd,u-1-4
sw2803A-ms98-a-0003,14.771750,14.831750,of,I,sd,u-1-4
sw2803A-ms98-a-0003,14.831750,15.161750,people,I,sd,u-1-4
sw2803A-ms98-a-0003,15.161750,15.271750,that,I,sd,u-1-4
