sw3725B-ms98-a-0002,0.691875,0.972250,okay,B,o,u-1-1
sw3725B-ms98-a-0002,0.972250,1.158500,have,O,,
sw3725B-ms98-a-0002,1.158500,1.253250,you,O,,
sw3725B-ms98-a-0002,1.253250,1.506250,ever,O,,
sw3725B-ms98-a-0004,3.527875,4.173250,probably,B,no,u-3-1
sw3725B-ms98-a-0004,4.173250,4.523625,once,I,no,u-3-1
sw3725B-ms98-a-0004,4.523625,4.953625,every,I,no,u-3-1
sw3725B-ms98-a-0004,4.953625,5.293625,five,I,no,u-3-1
sw3725B-ms98-a-0004,5.293625,5.743250,years,I,no,u-3-1
sw3725B-ms98-a-0005,6.936250,7.334250,um-hum,B,ny,u-5-1
sw3725B-ms98-a-0007,10.894125,11.127125,yeah,B,ny,u-7-1
sw3725B-ms98-a-0007,11.212500,11.478250,and,B,sd,u-7-2
sw3725B-ms98-a-0007,11.610000,11.724125,the,I,sd,u-7-2
sw3725B-ms98-a-0007,11.724125,12.034125,hardest,I,sd,u-7-2
sw3725B-ms98-a-0007,12.034125,12.214125,part,I,sd,u-7-2
sw3725B-ms98-a-0007,12.214125,12.394125,about,I,sd,u-7-2
sw3725B-ms98-a-0007,12.394125,12.674125,getting,I,sd,u-7-2
sw3725B-ms98-a-0007,12.674125,12.791750,the,I,sd,u-7-2
sw3725B-ms98-a-0007,12.791750,13.081750,fam[ily]-,I,sd,u-7-2
sw3725B-ms98-a-0007,13.081750,13.203000,the,I,sd,u-7-2
sw3725B-ms98-a-0007,13.203000,13.462875,stuff,I,sd,u-7-2
sw3725B-ms98-a-0007,13.462875,13.864125,together,I,sd,u-7-2
sw3725B-ms98-a-0007,13.864125,13.994125,is,B,sd,u-7-3
sw3725B-ms98-a-0007,13.994125,14.384125,everyone's,I,sd,u-7-3
sw3725B-ms98-a-0007,14.384125,14.654125,spread,I,sd,u-7-3
sw3725B-ms98-a-0007,14.654125,14.794125,out,I,sd,u-7-3
sw3725B-ms98-a-0007,14.794125,15.034125,all,I,sd,u-7-3
sw3725B-ms98-a-0007,15.034125,15.340250,over,I,sd,u-7-3
sw3725B-ms98-a-0007,15.799750,16.431125,Timbuktu,I,sd,u-7-3
sw3725B-ms98-a-0008,17.685000,17.815000,and,B,qy,u-9-1
sw3725B-ms98-a-0008,17.815000,18.105000,you,I,qy,u-9-1
sw3725B-ms98-a-0010,23.644000,23.930375,um-hum,B,b,u-11-1
sw3725B-ms98-a-0012,32.940375,33.278250,yeah,B,b,u-13-1
sw3725B-ms98-a-0014,35.521000,35.681000,that,B,sv,u-15-1
sw3725B-ms98-a-0014,35.681000,35.871000,makes,I,sv,u-15-1
sw3725B-ms98-a-0014,35.871000,35.941000,it,I,sv,u-15-1
sw3725B-ms98-a-0014,35.941000,35.971000,a,I,sv,u-15-1
sw3725B-ms98-a-0014,35.971000,36.151000,lot,I,sv,u-15-1
sw3725B-ms98-a-0014,36.151000,36.441000,easier,I,sv,u-15-1
sw3725B-ms98-a-0014,36.441000,36.471000,a,B,sv,u-15-2
sw3725B-ms98-a-0014,36.471000,36.611000,lot,I,sv,u-15-2
sw3725B-ms98-a-0014,36.611000,36.741000,more,I,sv,u-15-2
sw3725B-ms98-a-0014,36.741000,37.161000,convenient,I,sv,u-15-2
sw3725B-ms98-a-0014,37.161000,37.311000,that's,O,,
sw3725B-ms98-a-0014,37.311000,37.421000,why,B,sd,u-15-3
sw3725B-ms98-a-0014,37.421000,37.571000,we,I,sd,u-15-3
sw3725B-ms98-a-0014,37.571000,37.721000,only,I,sd,u-15-3
sw3725B-ms98-a-0014,37.721000,37.821000,do,I,sd,u-15-3
sw3725B-ms98-a-0014,37.821000,37.931000,it,I,sd,u-15-3
sw3725B-ms98-a-0014,37.931000,38.117375,once,I,sd,u-15-3
sw3725B-ms98-a-0014,38.117375,38.377250,every,I,sd,u-15-3
sw3725B-ms98-a-0014,38.377250,38.581000,five,I,sd,u-15-3
sw3725B-ms98-a-0014,38.581000,38.651000,or,I,sd,u-15-3
sw3725B-ms98-a-0014,38.651000,38.891000,ten,I,sd,u-15-3
sw3725B-ms98-a-0014,38.891000,39.201000,years,I,sd,u-15-3
sw3725B-ms98-a-0014,39.686000,40.095250,[laughter-because],O,,
sw3725B-ms98-a-0014,40.095250,40.238375,[laughter-it's],O,,
sw3725B-ms98-a-0014,40.238375,40.431000,[laughter-like],O,,
sw3725B-ms98-a-0014,40.431000,40.601000,that,B,sv,u-17-2
sw3725B-ms98-a-0014,40.601000,40.821000,hard,I,sv,u-17-2
sw3725B-ms98-a-0014,40.821000,40.881000,to,I,sv,u-17-2
sw3725B-ms98-a-0014,40.881000,41.021000,get,I,sv,u-17-2
sw3725B-ms98-a-0014,41.021000,41.411000,everyone,I,sv,u-17-2
sw3725B-ms98-a-0014,41.411000,41.869000,together,I,sv,u-17-2
sw3725B-ms98-a-0016,48.639750,48.839750,yeah,B,b,u-19-1
sw3725B-ms98-a-0016,48.839750,48.989750,see,B,sd,u-19-2
sw3725B-ms98-a-0016,48.989750,49.169750,that's,I,sd,u-19-2
sw3725B-ms98-a-0016,49.169750,49.319750,kind,I,sd,u-19-2
sw3725B-ms98-a-0016,49.319750,49.389750,of,I,sd,u-19-2
sw3725B-ms98-a-0016,49.389750,49.499750,what,I,sd,u-19-2
sw3725B-ms98-a-0016,49.499750,49.699750,happened,I,sd,u-19-2
sw3725B-ms98-a-0016,49.699750,49.839750,with,I,sd,u-19-2
sw3725B-ms98-a-0016,49.839750,50.029750,ours,I,sd,u-19-2
sw3725B-ms98-a-0016,50.029750,50.179750,that's,O,,
sw3725B-ms98-a-0016,50.179750,50.259750,why,B,sd,u-19-3
sw3725B-ms98-a-0016,50.259750,50.379750,we,I,sd,u-19-3
sw3725B-ms98-a-0016,50.379750,50.559750,hadn't,I,sd,u-19-3
sw3725B-ms98-a-0016,50.559750,50.719750,had,I,sd,u-19-3
sw3725B-ms98-a-0016,50.719750,50.819750,one,I,sd,u-19-3
sw3725B-ms98-a-0016,50.819750,50.879750,in,I,sd,u-19-3
sw3725B-ms98-a-0016,50.879750,50.949750,a,I,sd,u-19-3
sw3725B-ms98-a-0016,50.949750,51.119750,long,I,sd,u-19-3
sw3725B-ms98-a-0016,51.119750,51.399750,time,I,sd,u-19-3
sw3725B-ms98-a-0018,53.904875,54.110625,so,B,qo,u-21-1
sw3725B-ms98-a-0018,54.382750,54.621625,so,I,qo,u-21-1
sw3725B-ms98-a-0018,54.621625,54.836375,to,I,qo,u-21-1
sw3725B-ms98-a-0018,54.836375,55.004875,make,I,qo,u-21-1
sw3725B-ms98-a-0018,55.004875,55.204875,one,I,qo,u-21-1
sw3725B-ms98-a-0018,55.204875,55.824875,successful,I,qo,u-21-1
sw3725B-ms98-a-0018,55.824875,55.955375,wh[at]-,I,qo,u-21-1
sw3725B-ms98-a-0018,55.955375,56.045750,i,I,qo,u-21-1
sw3725B-ms98-a-0018,56.045750,56.174875,mean,I,qo,u-21-1
sw3725B-ms98-a-0018,56.174875,56.304875,what,I,qo,u-21-1
sw3725B-ms98-a-0018,56.304875,56.374875,do,I,qo,u-21-1
sw3725B-ms98-a-0018,56.374875,56.574875,y'all,I,qo,u-21-1
sw3725B-ms98-a-0018,56.574875,56.833375,do,I,qo,u-21-1
sw3725B-ms98-a-0018,57.274125,57.344875,do,B,qy,u-23-1
sw3725B-ms98-a-0018,57.344875,57.514875,y'all,I,qy,u-23-1
sw3725B-ms98-a-0018,57.514875,57.664875,just,I,qy,u-23-1
sw3725B-ms98-a-0018,57.664875,57.834875,start,I,qy,u-23-1
sw3725B-ms98-a-0018,57.834875,58.194875,planning,I,qy,u-23-1
sw3725B-ms98-a-0018,58.194875,58.384875,real,I,qy,u-23-1
sw3725B-ms98-a-0018,58.384875,58.644875,far,I,qy,u-23-1
sw3725B-ms98-a-0018,58.644875,58.804875,ahead,I,qy,u-23-1
sw3725B-ms98-a-0018,58.804875,58.864875,of,I,qy,u-23-1
sw3725B-ms98-a-0018,58.864875,59.189000,time,I,qy,u-23-1
sw3725B-ms98-a-0019,60.188375,60.263000,d[o]-,O,,
sw3725B-ms98-a-0019,60.263000,60.333000,y[ou]-,O,,
sw3725B-ms98-a-0019,60.333000,60.679625,um,B,qy^r,u-25-1
sw3725B-ms98-a-0019,60.679625,60.759625,do,I,qy^r,u-25-1
sw3725B-ms98-a-0019,60.759625,60.899625,y'all,I,qy^r,u-25-1
sw3725B-ms98-a-0019,60.899625,61.169625,start,I,qy^r,u-25-1
sw3725B-ms98-a-0019,61.169625,61.419625,planning,I,qy^r,u-25-1
sw3725B-ms98-a-0019,61.419625,61.549625,real,I,qy^r,u-25-1
sw3725B-ms98-a-0019,61.549625,61.759625,far,I,qy^r,u-25-1
sw3725B-ms98-a-0019,61.759625,61.939625,ahead,I,qy^r,u-25-1
sw3725B-ms98-a-0019,61.939625,62.009625,of,I,qy^r,u-25-1
sw3725B-ms98-a-0019,62.009625,62.329625,time,I,qy^r,u-25-1
sw3725B-ms98-a-0021,69.069125,69.206750,oh,B,bh,u-27-1
sw3725B-ms98-a-0021,69.206750,69.516500,really,I,bh,u-27-1
sw3725B-ms98-a-0023,80.328500,80.698500,yeah,B,b,u-29-1
sw3725B-ms98-a-0025,93.888000,94.485750,[laughter],O,,
sw3725B-ms98-a-0025,94.485750,94.675500,eat,B,qy^d,u-31-1
sw3725B-ms98-a-0025,94.675500,94.796000,a,I,qy^d,u-31-1
sw3725B-ms98-a-0025,94.796000,95.040500,lot,I,qy^d,u-31-1
sw3725B-ms98-a-0025,95.353125,95.519125,see,O,,
sw3725B-ms98-a-0025,95.519125,95.620875,it's,O,,
sw3725B-ms98-a-0025,95.620875,95.675000,a,B,sd,u-33-1
sw3725B-ms98-a-0025,95.675000,95.855000,lot,I,sd,u-33-1
sw3725B-ms98-a-0025,95.855000,96.105000,harder,I,sd,u-33-1
sw3725B-ms98-a-0025,96.105000,96.225000,for,I,sd,u-33-1
