sw3047B-ms98-a-0002,1.093500,1.197125,do,B,qy,u-1-1
sw3047B-ms98-a-0002,1.197125,1.257125,you,I,qy,u-1-1
sw3047B-ms98-a-0002,1.257125,1.397125,have,I,qy,u-1-1
sw3047B-ms98-a-0002,1.397125,1.696375,children,I,qy,u-1-1
sw3047B-ms98-a-0004,4.042000,4.216500,do,B,bh,u-3-1
sw3047B-ms98-a-0004,4.216500,4.358625,you,I,bh,u-3-1
sw3047B-ms98-a-0004,4.462875,4.603125,how,B,qw,u-5-1
sw3047B-ms98-a-0004,4.603125,4.722000,old,I,qw,u-5-1
sw3047B-ms98-a-0004,4.722000,4.792000,is,I,qw,u-5-1
sw3047B-ms98-a-0004,4.792000,5.036000,she,I,qw,u-5-1
sw3047B-ms98-a-0006,8.590375,8.882000,uh,B,qy^d,u-7-1
sw3047B-ms98-a-0006,8.882000,9.181250,[laughter],I,qy^d,u-7-1
sw3047B-ms98-a-0006,9.181250,9.324625,i,I,qy^d,u-7-1
sw3047B-ms98-a-0006,9.324625,9.490375,guess,I,qy^d,u-7-1
sw3047B-ms98-a-0006,9.490375,9.560375,you,I,qy^d,u-7-1
sw3047B-ms98-a-0006,9.560375,9.638125,have,I,qy^d,u-7-1
sw3047B-ms98-a-0006,9.638125,9.852000,not,I,qy^d,u-7-1
sw3047B-ms98-a-0006,10.206125,10.410375,reached,I,qy^d,u-7-1
sw3047B-ms98-a-0006,10.410375,10.470375,the,I,qy^d,u-7-1
sw3047B-ms98-a-0006,10.470375,10.810375,stage,I,qy^d,u-7-1
sw3047B-ms98-a-0006,10.810375,10.910375,where,I,qy^d,u-7-1
sw3047B-ms98-a-0006,10.910375,10.990375,you,I,qy^d,u-7-1
sw3047B-ms98-a-0006,10.990375,11.180375,need,I,qy^d,u-7-1
sw3047B-ms98-a-0006,11.180375,11.320375,to,I,qy^d,u-7-1
sw3047B-ms98-a-0006,11.320375,11.536375,uh,I,qy^d,u-7-1
sw3047B-ms98-a-0007,12.625125,12.918875,promote,I,qy^d,u-7-1
sw3047B-ms98-a-0007,12.918875,13.156875,a,I,qy^d,u-7-1
sw3047B-ms98-a-0007,13.495875,13.850500,college,I,qy^d,u-7-1
sw3047B-ms98-a-0007,13.850500,13.910500,or,I,qy^d,u-7-1
sw3047B-ms98-a-0007,13.910500,14.200500,anything,I,qy^d,u-7-1
sw3047B-ms98-a-0007,14.200500,14.374750,huh,I,qy^d,u-7-1
sw3047B-ms98-a-0007,15.050875,16.000500,[laughter],O,,
sw3047B-ms98-a-0007,16.000500,16.140500,i've,B,sd,u-9-1
sw3047B-ms98-a-0007,16.140500,16.300500,got,I,sd,u-9-1
sw3047B-ms98-a-0007,16.300500,16.480500,one,I,sd,u-9-1
sw3047B-ms98-a-0007,16.480500,16.845750,that's,I,sd,u-9-1
sw3047B-ms98-a-0007,17.041500,17.490500,seven,I,sd,u-9-1
sw3047B-ms98-a-0007,17.490500,17.690500,and,I,sd,u-9-1
sw3047B-ms98-a-0007,17.690500,17.850500,one,I,sd,u-9-1
sw3047B-ms98-a-0007,17.850500,18.070500,that's,I,sd,u-9-1
sw3047B-ms98-a-0007,18.070500,18.489625,three,I,sd,u-9-1
sw3047B-ms98-a-0007,18.685500,19.030125,so,B,sd,u-9-2
sw3047B-ms98-a-0007,20.103500,20.360500,we,I,sd,u-9-2
sw3047B-ms98-a-0007,20.360500,20.534625,uh,I,sd,u-9-2
sw3047B-ms98-a-0007,20.696625,20.770500,we,I,sd,u-9-2
sw3047B-ms98-a-0007,20.770500,21.100500,started,I,sd,u-9-2
sw3047B-ms98-a-0007,21.100500,21.480500,saving,I,sd,u-9-2
sw3047B-ms98-a-0007,21.480500,21.590500,but,B,sd,u-9-3
sw3047B-ms98-a-0007,21.590500,21.800500,that's,I,sd,u-9-3
sw3047B-ms98-a-0007,21.800500,22.145750,all,I,sd,u-9-3
sw3047B-ms98-a-0008,23.363625,23.498000,[vocalized-noise],O,,
sw3047B-ms98-a-0008,24.024875,24.214875,so,B,qy,u-11-1
sw3047B-ms98-a-0008,24.214875,24.314875,do,I,qy,u-11-1
sw3047B-ms98-a-0008,24.314875,24.514875,you,I,qy,u-11-1
sw3047B-ms98-a-0008,24.514875,24.634875,is,I,qy,u-11-1
sw3047B-ms98-a-0008,24.634875,24.810625,there,I,qy,u-11-1
sw3047B-ms98-a-0008,24.810625,24.961250,l[ike]-,I,qy,u-11-1
sw3047B-ms98-a-0008,25.411875,25.504875,are,I,qy,u-11-1
sw3047B-ms98-a-0008,25.504875,25.634875,you,I,qy,u-11-1
sw3047B-ms98-a-0008,25.634875,25.984875,planning,I,qy,u-11-1
sw3047B-ms98-a-0008,25.984875,26.234875,to,I,qy,u-11-1
sw3047B-ms98-a-0008,26.234875,26.424875,like,I,qy,u-11-1
sw3047B-ms98-a-0008,26.424875,26.784875,encourage,I,qy,u-11-1
sw3047B-ms98-a-0008,26.784875,26.894875,your,I,qy,u-11-1
sw3047B-ms98-a-0008,26.894875,27.184875,children,I,qy,u-11-1
sw3047B-ms98-a-0008,27.184875,27.244875,to,I,qy,u-11-1
sw3047B-ms98-a-0008,27.244875,27.394875,go,I,qy,u-11-1
sw3047B-ms98-a-0008,27.394875,27.531625,to,I,qy,u-11-1
sw3047B-ms98-a-0008,27.531625,27.671000,a,I,qy,u-11-1
sw3047B-ms98-a-0008,27.671000,28.094875,particular,I,qy,u-11-1
sw3047B-ms98-a-0008,28.094875,28.450750,school,I,qy,u-11-1
sw3047B-ms98-a-0010,40.135375,40.242625,that,B,qy^d,u-13-1
sw3047B-ms98-a-0010,40.242625,40.299625,you,I,qy^d,u-13-1
sw3047B-ms98-a-0010,40.299625,40.347750,are,I,qy^d,u-13-1
sw3047B-ms98-a-0010,40.347750,40.420500,going,I,qy^d,u-13-1
sw3047B-ms98-a-0010,40.420500,40.480500,to,I,qy^d,u-13-1
sw3047B-ms98-a-0010,40.480500,40.620500,let,I,qy^d,u-13-1
sw3047B-ms98-a-0010,40.620500,40.730500,them,I,qy^d,u-13-1
sw3047B-ms98-a-0010,40.730500,40.990500,make,I,qy^d,u-13-1
sw3047B-ms98-a-0012,45.469875,45.676000,right,B,b,u-15-1
sw3047B-ms98-a-0013,46.699750,46.982125,uh-huh,B,b,u-17-1
sw3047B-ms98-a-0015,48.835500,49.087750,yeah,B,aa,u-19-1
sw3047B-ms98-a-0015,49.368750,49.610125,yeah,B,aa^r,u-19-2
sw3047B-ms98-a-0017,55.189875,55.370500,right,B,b,u-21-1
sw3047B-ms98-a-0019,58.323125,58.619500,uh-huh,B,b,u-23-1
sw3047B-ms98-a-0021,66.540125,66.819250,yeah,B,aa,u-25-1
sw3047B-ms98-a-0021,67.331500,67.426250,where,B,qw,u-25-2
sw3047B-ms98-a-0021,67.426250,67.526250,did,I,qw,u-25-2
sw3047B-ms98-a-0021,67.526250,67.636250,you,I,qw,u-25-2
sw3047B-ms98-a-0021,67.636250,67.746250,go,I,qw,u-25-2
sw3047B-ms98-a-0021,67.746250,67.826250,to,I,qw,u-25-2
sw3047B-ms98-a-0021,67.826250,68.126250,school,I,qw,u-25-2
sw3047B-ms98-a-0023,70.955625,71.218500,oh,B,bk,u-27-1
sw3047B-ms98-a-0023,71.470125,71.564500,was,B,qy,u-27-2
sw3047B-ms98-a-0023,71.564500,71.692875,that,I,qy,u-27-2
sw3047B-ms98-a-0023,71.926375,72.294000,local,I,qy,u-27-2
sw3047B-ms98-a-0023,72.294000,72.516875,or,I,qy,u-27-2
sw3047B-ms98-a-0023,72.516875,72.694000,uh,I,qy,u-27-2
sw3047B-ms98-a-0025,78.834750,79.137375,uh-huh,B,b,u-29-1
sw3047B-ms98-a-0027,80.969000,81.229625,yeah,B,b,u-31-1
sw3047B-ms98-a-0028,82.012125,82.175500,but,B,%,u-31-2
sw3047B-ms98-a-0028,82.175500,82.265500,i,I,%,u-31-2
sw3047B-ms98-a-0028,82.265500,82.395500,i,I,%,u-31-2
sw3047B-ms98-a-0028,82.395500,82.726500,mean,I,%,u-31-2
sw3047B-ms98-a-0028,83.208625,83.395500,so,I,%,u-31-2
sw3047B-ms98-a-0028,83.395500,83.842750,what's,I,%,u-31-2
sw3047B-ms98-a-0029,84.425500,84.966500,[vocalized-noise],O,,
sw3047B-ms98-a-0030,86.447000,86.707125,yeah,B,ny,u-33-1
sw3047B-ms98-a-0032,92.966875,93.224875,uh-huh,B,b,u-35-1
sw3047B-ms98-a-0034,103.373750,103.685875,uh-huh,B,b,u-37-1
sw3047B-ms98-a-0036,109.153625,109.371750,uh-huh,B,b,u-39-1
sw3047B-ms98-a-0038,111.633250,111.939375,yeah,B,b,u-41-1
sw3047B-ms98-a-0040,115.054500,115.307625,yeah,B,b,u-43-1
sw3047B-ms98-a-0042,121.951750,122.118375,so,B,qy,u-45-1
sw3047B-ms98-a-0042,122.118375,122.243750,you,I,qy,u-45-1
sw3047B-ms98-a-0042,122.514875,122.670125,did,I,qy,u-45-1
sw3047B-ms98-a-0042,122.670125,122.780125,you,I,qy,u-45-1
sw3047B-ms98-a-0042,122.780125,123.140125,commute,I,qy,u-45-1
sw3047B-ms98-a-0042,123.140125,123.550125,everyday,I,qy,u-45-1
sw3047B-ms98-a-0042,123.550125,123.750125,then,I,qy,u-45-1
sw3047B-ms98-a-0042,123.750125,123.964250,or,B,%,u-45-2
sw3047B-ms98-a-0042,124.683625,124.816000,oh,B,bk,u-47-1
sw3047B-ms98-a-0042,124.816000,125.117125,okay,I,bk,u-47-1
sw3047B-ms98-a-0043,126.104875,126.244875,oh,B,bk,u-49-1
sw3047B-ms98-a-0043,126.244875,126.464875,okay,I,bk,u-49-1
sw3047B-ms98-a-0043,126.464875,126.654875,when,B,sd,u-49-2
sw3047B-ms98-a-0043,126.654875,126.724875,you,I,sd,u-49-2
sw3047B-ms98-a-0043,126.724875,126.854875,said,I,sd,u-49-2
sw3047B-ms98-a-0043,126.854875,126.914875,it,I,sd,u-49-2
sw3047B-ms98-a-0043,126.914875,127.056375,was,I,sd,u-49-2
sw3047B-ms98-a-0043,127.256000,127.438375,quite,I,sd,u-49-2
sw3047B-ms98-a-0043,127.438375,127.656875,a,I,sd,u-49-2
sw3047B-ms98-a-0043,127.656875,127.854875,quite,I,sd,u-49-2
sw3047B-ms98-a-0043,127.854875,127.904875,a,I,sd,u-49-2
sw3047B-ms98-a-0043,127.904875,128.024875,way,I,sd,u-49-2
sw3047B-ms98-a-0043,128.024875,128.344875,away,I,sd,u-49-2
sw3047B-ms98-a-0043,128.344875,128.384875,i,I,sd,u-49-2
sw3047B-ms98-a-0043,128.384875,128.471125,did,I,sd,u-49-2
sw3047B-ms98-a-0043,128.471125,128.531500,not,I,sd,u-49-2
sw3047B-ms98-a-0043,128.531500,128.643500,know,I,sd,u-49-2
sw3047B-ms98-a-0043,128.643500,128.741500,it,I,sd,u-49-2
sw3047B-ms98-a-0043,128.741500,128.825625,that,I,sd,u-49-2
sw3047B-ms98-a-0043,129.187125,129.490750,meant,I,sd,u-49-2
sw3047B-ms98-a-0043,129.588750,129.664875,you,I,sd,u-49-2
sw3047B-ms98-a-0043,129.664875,129.754875,had,I,sd,u-49-2
sw3047B-ms98-a-0043,129.754875,129.824875,to,I,sd,u-49-2
sw3047B-ms98-a-0043,129.824875,130.054875,drive,I,sd,u-49-2
sw3047B-ms98-a-0043,130.054875,130.204875,like,I,sd,u-49-2
sw3047B-ms98-a-0043,130.204875,130.304875,an,I,sd,u-49-2
sw3047B-ms98-a-0043,130.304875,130.564875,hour,I,sd,u-49-2
sw3047B-ms98-a-0043,130.564875,130.844875,or,B,%,u-49-3
sw3047B-ms98-a-0045,136.977375,137.296750,uh-huh,B,b,u-51-1
sw3047B-ms98-a-0047,142.614250,142.890750,yeah,B,b,u-53-1
sw3047B-ms98-a-0049,147.158625,147.458625,yeah,B,b,u-55-1
sw3047B-ms98-a-0051,149.685875,150.001625,yeah,B,b,u-57-1
sw3047B-ms98-a-0053,152.241000,152.393875,so,B,qy,u-59-1
sw3047B-ms98-a-0053,152.393875,152.513875,did,I,qy,u-59-1
sw3047B-ms98-a-0053,152.513875,152.593875,you,I,qy,u-59-1
sw3047B-ms98-a-0053,152.593875,152.743875,go,I,qy,u-59-1
sw3047B-ms98-a-0053,152.743875,152.913875,there,I,qy,u-59-1
sw3047B-ms98-a-0053,152.913875,153.073875,like,I,qy,u-59-1
sw3047B-ms98-a-0053,153.073875,153.293875,straight,I,qy,u-59-1
sw3047B-ms98-a-0053,153.293875,153.393875,out,I,qy,u-59-1
