sw3200A-ms98-a-0001,0.094000,0.300125,okay,B,o,u-1-1
sw3200A-ms98-a-0001,0.300125,0.610000,i'll,B,sd,u-1-2
sw3200A-ms98-a-0001,0.610000,0.760000,let,I,sd,u-1-2
sw3200A-ms98-a-0001,0.760000,0.930000,you,I,sd,u-1-2
sw3200A-ms98-a-0001,0.930000,1.360000,start,I,sd,u-1-2
sw3200A-ms98-a-0001,1.360000,1.460000,do,B,qy,u-1-3
sw3200A-ms98-a-0001,1.460000,1.580000,you,I,qy,u-1-3
sw3200A-ms98-a-0001,1.580000,1.742625,all,I,qy,u-1-3
sw3200A-ms98-a-0001,1.742625,1.968625,keep,I,qy,u-1-3
sw3200A-ms98-a-0001,1.968625,2.060000,a,I,qy,u-1-3
sw3200A-ms98-a-0001,2.060000,2.462875,budget,I,qy,u-1-3
sw3200A-ms98-a-0001,2.462875,2.545750,and,B,qw,u-1-4
sw3200A-ms98-a-0001,2.545750,2.710000,how,I,qw,u-1-4
sw3200A-ms98-a-0001,2.710000,2.790000,do,I,qw,u-1-4
sw3200A-ms98-a-0001,2.790000,2.960000,you,I,qw,u-1-4
sw3200A-ms98-a-0001,2.960000,3.170000,hold,I,qw,u-1-4
sw3200A-ms98-a-0001,3.170000,3.300000,to,I,qw,u-1-4
sw3200A-ms98-a-0001,3.300000,3.627375,yours,I,qw,u-1-4
sw3200A-ms98-a-0001,3.627375,3.936750,[laughter],O,,
sw3200A-ms98-a-0003,8.403750,8.775125,um-hum,O,,
sw3200A-ms98-a-0004,10.372375,10.557000,well,B,ba,u-3-1
sw3200A-ms98-a-0004,10.557000,10.777000,that's,I,ba,u-3-1
sw3200A-ms98-a-0004,10.777000,11.057000,that's,I,ba,u-3-1
sw3200A-ms98-a-0004,11.057000,11.301500,good,I,ba,u-3-1
sw3200A-ms98-a-0004,11.301500,11.875250,[laughter],O,,
sw3200A-ms98-a-0004,12.342375,12.727000,especially,B,ba,u-5-1
sw3200A-ms98-a-0004,12.727000,12.869750,for,I,ba,u-5-1
sw3200A-ms98-a-0004,12.869750,13.047000,these,I,ba,u-5-1
sw3200A-ms98-a-0004,13.047000,13.666750,times,I,ba,u-5-1
sw3200A-ms98-a-0006,16.910250,17.346375,uh-huh,B,b,u-7-1
sw3200A-ms98-a-0008,23.444500,23.673125,well,B,aa,u-9-1
sw3200A-ms98-a-0008,23.673125,23.876125,that's,I,aa,u-9-1
sw3200A-ms98-a-0008,23.876125,23.994000,a,I,aa,u-9-1
sw3200A-ms98-a-0008,23.994000,24.169875,lot,I,aa,u-9-1
sw3200A-ms98-a-0008,24.169875,24.389875,of,I,aa,u-9-1
sw3200A-ms98-a-0008,24.389875,24.559875,it,I,aa,u-9-1
sw3200A-ms98-a-0008,24.559875,24.840250,uh,B,sd,u-9-2
sw3200A-ms98-a-0008,24.840250,24.994625,i,I,sd,u-9-2
sw3200A-ms98-a-0008,24.994625,25.199875,know,I,sd,u-9-2
sw3200A-ms98-a-0008,25.199875,25.369875,we,I,sd,u-9-2
sw3200A-ms98-a-0008,25.369875,25.759875,tried,I,sd,u-9-2
sw3200A-ms98-a-0008,25.759875,25.999875,several,I,sd,u-9-2
sw3200A-ms98-a-0008,25.999875,26.299875,different,I,sd,u-9-2
sw3200A-ms98-a-0008,26.299875,26.599875,ways,I,sd,u-9-2
sw3200A-ms98-a-0008,26.599875,26.779875,one,B,sd,u-9-3
sw3200A-ms98-a-0008,26.779875,27.009875,time,I,sd,u-9-3
sw3200A-ms98-a-0008,27.009875,27.109875,we,I,sd,u-9-3
sw3200A-ms98-a-0008,27.109875,27.489875,tried,I,sd,u-9-3
sw3200A-ms98-a-0008,27.489875,27.819875,something,I,sd,u-9-3
sw3200A-ms98-a-0008,27.819875,27.969875,that,I,sd,u-9-3
sw3200A-ms98-a-0008,27.969875,28.169875,really,I,sd,u-9-3
sw3200A-ms98-a-0008,28.169875,28.589875,worked,I,sd,u-9-3
sw3200A-ms98-a-0008,28.589875,28.799750,but,B,sd,u-9-4
sw3200A-ms98-a-0008,29.138750,29.249875,we,I,sd,u-9-4
sw3200A-ms98-a-0008,29.249875,29.499875,didn't,I,sd,u-9-4
sw3200A-ms98-a-0008,29.499875,29.669875,keep,I,sd,u-9-4
sw3200A-ms98-a-0008,29.669875,29.759875,it,I,sd,u-9-4
sw3200A-ms98-a-0008,29.759875,30.068250,up,I,sd,u-9-4
sw3200A-ms98-a-0008,30.068250,30.249000,i,B,sd,u-9-5
sw3200A-ms98-a-0008,30.249000,30.549875,passed,I,sd,u-9-5
sw3200A-ms98-a-0008,30.549875,30.629875,it,I,sd,u-9-5
sw3200A-ms98-a-0008,30.629875,30.789875,on,I,sd,u-9-5
sw3200A-ms98-a-0008,30.789875,30.949875,to,I,sd,u-9-5
sw3200A-ms98-a-0008,30.949875,30.999875,a,I,sd,u-9-5
sw3200A-ms98-a-0008,30.999875,31.349875,friend,I,sd,u-9-5
sw3200A-ms98-a-0008,31.349875,31.459875,and,B,sd,u-9-6
sw3200A-ms98-a-0008,31.459875,31.659875,she,I,sd,u-9-6
sw3200A-ms98-a-0008,31.659875,31.869875,won't,I,sd,u-9-6
sw3200A-ms98-a-0008,31.869875,32.099875,quit,I,sd,u-9-6
sw3200A-ms98-a-0008,32.099875,32.349875,doing,I,sd,u-9-6
sw3200A-ms98-a-0008,32.349875,32.459875,it,I,sd,u-9-6
sw3200A-ms98-a-0008,32.459875,32.639875,she,B,sd,u-9-7
sw3200A-ms98-a-0008,32.639875,32.949875,loves,I,sd,u-9-7
sw3200A-ms98-a-0008,32.949875,33.029875,it,I,sd,u-9-7
sw3200A-ms98-a-0008,33.029875,33.119875,and,B,sd,u-9-8
sw3200A-ms98-a-0008,33.119875,33.249875,that,I,sd,u-9-8
sw3200A-ms98-a-0008,33.249875,33.369875,was,I,sd,u-9-8
sw3200A-ms98-a-0008,33.369875,33.499875,the,I,sd,u-9-8
sw3200A-ms98-a-0008,33.499875,34.130125,envelope,I,sd,u-9-8
sw3200A-ms98-a-0008,34.278875,34.761375,system,I,sd,u-9-8
sw3200A-ms98-a-0009,35.368750,35.501750,where,B,+,u-11-1
sw3200A-ms98-a-0009,35.501750,35.701750,you,I,+,u-11-1
sw3200A-ms98-a-0009,35.701750,35.821750,go,I,+,u-11-1
sw3200A-ms98-a-0009,35.821750,36.051750,ahead,I,+,u-11-1
sw3200A-ms98-a-0009,36.051750,36.301750,and,I,+,u-11-1
sw3200A-ms98-a-0009,36.301750,36.721750,decide,I,+,u-11-1
sw3200A-ms98-a-0009,36.721750,37.011750,about,I,+,u-11-1
sw3200A-ms98-a-0009,37.011750,37.121750,how,I,+,u-11-1
sw3200A-ms98-a-0009,37.121750,37.431750,much,I,+,u-11-1
sw3200A-ms98-a-0009,37.431750,37.701750,based,I,+,u-11-1
sw3200A-ms98-a-0009,37.701750,37.791750,on,I,+,u-11-1
sw3200A-ms98-a-0009,37.791750,37.971750,what,I,+,u-11-1
sw3200A-ms98-a-0009,37.971750,38.081750,you,I,+,u-11-1
