sw3495B-ms98-a-0002,0.042250,0.442250,okay,B,o,u-1-1
sw3495B-ms98-a-0002,0.442250,0.632250,what,B,qw,u-1-2
sw3495B-ms98-a-0002,0.632250,0.722250,do,I,qw,u-1-2
sw3495B-ms98-a-0002,0.722250,0.792250,you,I,qw,u-1-2
sw3495B-ms98-a-0002,0.792250,0.952250,feel,I,qw,u-1-2
sw3495B-ms98-a-0002,0.952250,1.191500,are,I,qw,u-1-2
sw3495B-ms98-a-0002,1.191500,1.542250,some,I,qw,u-1-2
sw3495B-ms98-a-0002,1.542250,1.612250,of,I,qw,u-1-2
sw3495B-ms98-a-0002,1.612250,1.672250,the,I,qw,u-1-2
sw3495B-ms98-a-0002,1.672250,1.942250,main,I,qw,u-1-2
sw3495B-ms98-a-0002,1.942250,2.633000,problems,I,qw,u-1-2
sw3495B-ms98-a-0004,7.254250,7.764250,um-hum,B,b,u-3-1
sw3495B-ms98-a-0006,32.470500,32.933250,yeah,B,b,u-5-1
sw3495B-ms98-a-0008,35.613250,35.793250,it,B,sd,u-7-1
sw3495B-ms98-a-0008,35.793250,36.153250,it,I,sd,u-7-1
sw3495B-ms98-a-0008,36.153250,36.343250,it's,I,sd,u-7-1
sw3495B-ms98-a-0008,36.343250,36.563250,pretty,B,+,u-9-1
sw3495B-ms98-a-0008,36.563250,36.803250,bad,I,+,u-9-1
sw3495B-ms98-a-0008,36.803250,36.983250,here,I,+,u-9-1
sw3495B-ms98-a-0008,36.983250,37.223250,too,I,+,u-9-1
sw3495B-ms98-a-0008,37.223250,37.333250,we've,B,sd,u-9-2
sw3495B-ms98-a-0008,37.333250,37.483250,had,I,sd,u-9-2
sw3495B-ms98-a-0008,37.483250,37.553250,a,I,sd,u-9-2
sw3495B-ms98-a-0008,37.553250,37.733250,lot,I,sd,u-9-2
sw3495B-ms98-a-0008,37.733250,37.803250,of,I,sd,u-9-2
sw3495B-ms98-a-0008,37.803250,38.292250,murders,I,sd,u-9-2
sw3495B-ms98-a-0008,38.570875,38.903250,drug,I,sd,u-9-2
sw3495B-ms98-a-0008,38.903250,39.283250,related,I,sd,u-9-2
sw3495B-ms98-a-0008,39.283250,39.453250,and,I,sd,u-9-2
sw3495B-ms98-a-0008,39.453250,39.823250,stuff,I,sd,u-9-2
sw3495B-ms98-a-0008,39.823250,40.121500,and,O,,
sw3495B-ms98-a-0008,40.614875,40.813250,in,B,+,u-11-1
sw3495B-ms98-a-0008,40.813250,41.213250,Durham,I,+,u-11-1
sw3495B-ms98-a-0008,41.213250,41.383250,which,I,+,u-11-1
sw3495B-ms98-a-0008,41.383250,41.483250,is,I,+,u-11-1
sw3495B-ms98-a-0008,41.483250,41.683250,right,I,+,u-11-1
sw3495B-ms98-a-0008,41.683250,41.943250,next,I,+,u-11-1
sw3495B-ms98-a-0008,41.943250,42.033250,to,I,+,u-11-1
sw3495B-ms98-a-0008,42.033250,42.543250,Raleigh,I,+,u-11-1
sw3495B-ms98-a-0010,47.223750,47.662375,yeah,B,ny,u-13-1
sw3495B-ms98-a-0010,47.662375,48.173750,that,B,%,u-13-2
sw3495B-ms98-a-0010,48.173750,48.373750,that,I,%,u-13-2
sw3495B-ms98-a-0010,48.373750,48.763750,Durham,B,sd,u-13-3
sw3495B-ms98-a-0010,48.763750,49.133750,Raleigh,I,sd,u-13-3
sw3495B-ms98-a-0010,49.133750,49.523750,and,I,sd,u-13-3
sw3495B-ms98-a-0010,49.523750,49.853750,Chapel,I,sd,u-13-3
sw3495B-ms98-a-0010,49.853750,50.003750,Hill,I,sd,u-13-3
sw3495B-ms98-a-0010,50.003750,50.083750,is,I,sd,u-13-3
sw3495B-ms98-a-0010,50.083750,50.163750,the,I,sd,u-13-3
sw3495B-ms98-a-0010,50.163750,50.819750,triangle,I,sd,u-13-3
sw3495B-ms98-a-0011,51.997250,52.523625,right,B,aa,u-15-1
sw3495B-ms98-a-0013,68.513875,68.908875,yeah,B,aa,u-17-1
sw3495B-ms98-a-0013,68.908875,69.148875,it's,B,%,u-17-2
sw3495B-ms98-a-0013,69.148875,69.388875,it's,I,%,u-17-2
sw3495B-ms98-a-0013,69.388875,69.648875,really,I,%,u-17-2
sw3495B-ms98-a-0013,69.648875,69.828875,it's,I,%,u-17-2
sw3495B-ms98-a-0013,69.828875,70.078875,and,B,sd,u-17-3
sw3495B-ms98-a-0013,70.078875,70.478875,and,I,sd,u-17-3
sw3495B-ms98-a-0013,70.478875,70.628875,i've,I,sd,u-17-3
sw3495B-ms98-a-0013,70.628875,70.838875,seen,I,sd,u-17-3
sw3495B-ms98-a-0013,70.838875,70.938875,in,I,sd,u-17-3
sw3495B-ms98-a-0013,70.938875,71.148875,more,I,sd,u-17-3
sw3495B-ms98-a-0013,71.148875,71.228875,in,I,sd,u-17-3
sw3495B-ms98-a-0013,71.228875,71.568875,Durham,I,sd,u-17-3
sw3495B-ms98-a-0013,71.568875,71.698875,than,I,sd,u-17-3
sw3495B-ms98-a-0013,71.698875,71.808875,i,I,sd,u-17-3
sw3495B-ms98-a-0013,71.808875,71.978875,have,I,sd,u-17-3
sw3495B-ms98-a-0013,71.978875,72.038875,in,I,sd,u-17-3
sw3495B-ms98-a-0013,72.038875,72.378875,Raleigh,I,sd,u-17-3
sw3495B-ms98-a-0013,72.378875,72.708875,or,I,sd,u-17-3
sw3495B-ms98-a-0013,72.708875,72.998875,or,I,sd,u-17-3
sw3495B-ms98-a-0014,74.082750,74.242750,or,B,+,u-19-1
sw3495B-ms98-a-0014,74.242750,74.652750,Chapel,I,+,u-19-1
sw3495B-ms98-a-0014,74.652750,74.852750,Hill,I,+,u-19-1
sw3495B-ms98-a-0014,74.852750,75.152750,Chapel,B,sd,u-19-2
sw3495B-ms98-a-0014,75.152750,75.282750,Hill,I,sd,u-19-2
sw3495B-ms98-a-0014,75.282750,75.362750,is,I,sd,u-19-2
sw3495B-ms98-a-0014,75.362750,75.662750,kind,I,sd,u-19-2
sw3495B-ms98-a-0014,75.662750,75.971750,of,I,sd,u-19-2
sw3495B-ms98-a-0014,76.785250,76.862750,a,I,sd,u-19-2
sw3495B-ms98-a-0014,76.862750,76.922750,a,I,sd,u-19-2
sw3495B-ms98-a-0014,76.922750,77.510250,ritzy,I,sd,u-19-2
sw3495B-ms98-a-0015,78.583500,79.003500,city,I,sd,u-19-2
sw3495B-ms98-a-0015,79.003500,79.093500,or,I,sd,u-19-2
sw3495B-ms98-a-0015,79.093500,79.563500,whatever,I,sd,u-19-2
sw3495B-ms98-a-0015,79.563500,79.613500,i,B,sd,u-19-3
sw3495B-ms98-a-0015,79.613500,79.933500,mean,I,sd,u-19-3
sw3495B-ms98-a-0015,79.933500,80.303500,it's,I,sd,u-19-3
sw3495B-ms98-a-0015,80.303500,80.553500,kind,I,sd,u-19-3
sw3495B-ms98-a-0015,80.553500,80.743500,of,I,sd,u-19-3
sw3495B-ms98-a-0016,81.709625,81.889625,i'm,B,sd,u-19-4
sw3495B-ms98-a-0016,81.889625,82.059625,i'm,I,sd,u-19-4
sw3495B-ms98-a-0016,82.059625,82.289625,sure,I,sd,u-19-4
sw3495B-ms98-a-0016,82.289625,82.449625,there's,I,sd,u-19-4
sw3495B-ms98-a-0016,82.449625,82.869625,problems,I,sd,u-19-4
sw3495B-ms98-a-0016,82.869625,83.049625,with,I,sd,u-19-4
sw3495B-ms98-a-0016,83.049625,83.129625,it,I,sd,u-19-4
sw3495B-ms98-a-0016,83.129625,83.249625,but,B,sd,u-19-5
sw3495B-ms98-a-0016,83.249625,83.349625,it,I,sd,u-19-5
sw3495B-ms98-a-0016,83.349625,83.519625,has,I,sd,u-19-5
sw3495B-ms98-a-0016,83.519625,83.549625,a,I,sd,u-19-5
sw3495B-ms98-a-0016,83.549625,83.749625,pretty,I,sd,u-19-5
sw3495B-ms98-a-0016,83.749625,83.929625,low,I,sd,u-19-5
sw3495B-ms98-a-0016,83.929625,84.319625,crime,I,sd,u-19-5
sw3495B-ms98-a-0016,84.319625,84.678375,rate,I,sd,u-19-5
sw3495B-ms98-a-0016,85.499500,86.029625,compare,I,sd,u-19-5
sw3495B-ms98-a-0016,86.029625,86.459625,compared,I,sd,u-19-5
sw3495B-ms98-a-0016,86.459625,86.889625,to,I,sd,u-19-5
