sw2514B-ms98-a-0002,1.086250,1.388875,okay,B,o,u-1-1
sw2514B-ms98-a-0002,1.388875,1.698875,Dee,B,qy,u-1-2
sw2514B-ms98-a-0002,1.698875,1.798875,are,I,qy,u-1-2
sw2514B-ms98-a-0002,1.798875,1.938875,you,I,qy,u-1-2
sw2514B-ms98-a-0002,1.938875,2.408875,familiar,I,qy,u-1-2
sw2514B-ms98-a-0002,2.408875,2.568875,with,I,qy,u-1-2
sw2514B-ms98-a-0002,2.668875,2.898875,the,I,qy,u-1-2
sw2514B-ms98-a-0002,2.898875,3.138875,Latin,I,qy,u-1-2
sw2514B-ms98-a-0002,3.138875,3.648875,American,I,qy,u-1-2
sw2514B-ms98-a-0002,3.648875,4.448875,policies,I,qy,u-1-2
sw2514B-ms98-a-0002,5.138875,5.328875,of,O,,
sw2514B-ms98-a-0002,5.328875,5.658875,late,O,,
sw2514B-ms98-a-0003,6.870875,7.348000,um-hum,O,,
sw2514B-ms98-a-0004,8.496750,8.994875,really,B,b,u-3-1
sw2514B-ms98-a-0004,8.994875,9.215375,yeah,B,aa,u-3-2
sw2514B-ms98-a-0004,9.215375,9.375375,it's,B,sv,u-3-3
sw2514B-ms98-a-0004,9.375375,9.565375,not,I,sv,u-3-3
sw2514B-ms98-a-0004,9.565375,9.915375,mine,I,sv,u-3-3
sw2514B-ms98-a-0004,9.915375,10.171125,either,I,sv,u-3-3
sw2514B-ms98-a-0004,10.702250,11.025375,but,B,sv,u-3-4
sw2514B-ms98-a-0004,11.025375,11.388250,uh,I,sv,u-3-4
sw2514B-ms98-a-0004,11.523875,11.665375,i,I,sv,u-3-4
sw2514B-ms98-a-0004,11.665375,11.975375,know,I,sv,u-3-4
sw2514B-ms98-a-0005,12.719125,12.866125,i,I,sv,u-3-4
sw2514B-ms98-a-0005,12.866125,12.986500,know,I,sv,u-3-4
sw2514B-ms98-a-0005,12.986500,13.099125,our,I,sv,u-3-4
sw2514B-ms98-a-0005,13.099125,13.649125,policy,I,sv,u-3-4
sw2514B-ms98-a-0005,13.649125,13.789125,i,O,,
sw2514B-ms98-a-0005,13.789125,14.009125,like,B,sd,u-3-5
sw2514B-ms98-a-0005,14.199125,14.379125,in,I,sd,u-3-5
sw2514B-ms98-a-0005,14.379125,15.019125,Nicaragua,I,sd,u-3-5
sw2514B-ms98-a-0005,15.019125,15.189125,i'm,I,sd,u-3-5
