sw2342A-ms98-a-0003,3.502250,4.061500,[laughter],O,,
sw2342A-ms98-a-0004,4.469750,4.597000,well,B,sv,u-2-1
sw2342A-ms98-a-0004,4.597000,5.157000,actually,I,sv,u-2-1
sw2342A-ms98-a-0004,5.157000,5.257000,i,I,sv,u-2-1
sw2342A-ms98-a-0004,5.257000,5.477000,think,I,sv,u-2-1
sw2342A-ms98-a-0004,5.477000,5.647000,it's,I,sv,u-2-1
sw2342A-ms98-a-0004,5.647000,5.917000,good,I,sv,u-2-1
sw2342A-ms98-a-0004,5.917000,6.097000,i,B,sv,u-2-2
sw2342A-ms98-a-0004,6.097000,6.517000,i,I,sv,u-2-2
sw2342A-ms98-a-0004,6.517000,6.727000,i,I,sv,u-2-2
sw2342A-ms98-a-0004,6.727000,6.987000,hope,I,sv,u-2-2
sw2342A-ms98-a-0004,6.987000,7.147000,that,I,sv,u-2-2
sw2342A-ms98-a-0004,7.147000,7.507000,we,I,sv,u-2-2
sw2342A-ms98-a-0004,7.507000,7.755625,uh,I,sv,u-2-2
sw2342A-ms98-a-0004,8.109625,8.815375,uh,I,sv,u-2-2
sw2342A-ms98-a-0004,8.815375,9.047000,get,I,sv,u-2-2
sw2342A-ms98-a-0004,9.047000,9.107000,a,I,sv,u-2-2
sw2342A-ms98-a-0004,9.107000,9.557000,chance,I,sv,u-2-2
sw2342A-ms98-a-0004,9.557000,10.737000,to,I,sv,u-2-2
sw2342A-ms98-a-0004,10.737000,10.797000,uh,I,sv,u-2-2
sw2342A-ms98-a-0004,10.797000,11.357000,promote,I,sv,u-2-2
sw2342A-ms98-a-0004,11.357000,11.727000,peace,I,sv,u-2-2
sw2342A-ms98-a-0004,11.727000,11.947000,out,I,sv,u-2-2
sw2342A-ms98-a-0004,11.947000,12.259500,there,I,sv,u-2-2
sw2342A-ms98-a-0005,12.685625,12.935625,uh,I,sv,u-2-2
sw2342A-ms98-a-0005,12.935625,13.155625,because_1,I,sv,u-2-2
