sw2501B-ms98-a-0001,0.534125,1.124500,okay,B,o,u-1-1
sw2501B-ms98-a-0001,1.124500,1.300000,we're,B,sd,u-1-2
sw2501B-ms98-a-0001,1.300000,2.067750,energized,I,sd,u-1-2
sw2501B-ms98-a-0001,2.737625,3.450000,um,B,sd^t,u-3-1
sw2501B-ms98-a-0001,3.450000,3.790000,painting,I,sd^t,u-3-1
sw2501B-ms98-a-0001,3.790000,4.360000,interesting,B,sd,u-3-2
sw2501B-ms98-a-0001,4.360000,4.611250,uh,B,sd^t,u-3-3
sw2501B-ms98-a-0001,5.135500,5.270000,guy,I,sd^t,u-3-3
sw2501B-ms98-a-0001,5.270000,5.600000,called,I,sd^t,u-3-3
sw2501B-ms98-a-0001,5.600000,5.830000,me,I,sd^t,u-3-3
sw2501B-ms98-a-0001,5.830000,5.930000,when,B,sd^t,u-3-4
sw2501B-ms98-a-0001,5.930000,6.090000,she,I,sd^t,u-3-4
sw2501B-ms98-a-0001,6.090000,6.360000,called,I,sd^t,u-3-4
sw2501B-ms98-a-0001,6.360000,6.420000,me,I,sd^t,u-3-4
sw2501B-ms98-a-0001,6.420000,6.540000,the,I,sd^t,u-3-4
sw2501B-ms98-a-0001,6.540000,6.920000,computer,I,sd^t,u-3-4
sw2501B-ms98-a-0001,6.920000,7.170000,called,I,sd^t,u-3-4
sw2501B-ms98-a-0001,7.170000,7.240000,me,I,sd^t,u-3-4
sw2501B-ms98-a-0001,7.240000,7.367250,i,I,sd^t,u-3-4
sw2501B-ms98-a-0001,7.367250,7.560000,thought,I,sd^t,u-3-4
sw2501B-ms98-a-0001,7.560000,7.730000,that,I,sd^t,u-3-4
sw2501B-ms98-a-0001,7.730000,7.890000,they,I,sd^t,u-3-4
sw2501B-ms98-a-0001,7.890000,8.010000,were,I,sd^t,u-3-4
sw2501B-ms98-a-0001,8.010000,8.230000,reading,I,sd^t,u-3-4
sw2501B-ms98-a-0001,8.230000,8.350000,my,I,sd^t,u-3-4
sw2501B-ms98-a-0001,8.350000,8.662375,mind,I,sd^t,u-3-4
sw2501B-ms98-a-0001,8.662375,8.898750,i'm,B,sd,u-3-5
sw2501B-ms98-a-0001,9.348875,9.427875,in,I,sd,u-3-5
sw2501B-ms98-a-0001,9.427875,9.524250,the,I,sd,u-3-5
sw2501B-ms98-a-0001,9.524250,9.795500,middle,I,sd,u-3-5
sw2501B-ms98-a-0001,9.795500,10.090000,of,I,sd,u-3-5
sw2501B-ms98-a-0001,10.090000,10.370000,um,I,sd,u-3-5
sw2501B-ms98-a-0001,10.690000,10.860000,going,I,sd,u-3-5
sw2501B-ms98-a-0001,10.860000,10.960000,out,I,sd,u-3-5
sw2501B-ms98-a-0001,10.960000,11.050000,for,I,sd,u-3-5
sw2501B-ms98-a-0001,11.050000,11.370000,bids,I,sd,u-3-5
