sw3143B-ms98-a-0001,0.914750,1.460875,okay,B,o,u-1-1
sw3143B-ms98-a-0001,1.792250,2.109125,um,B,qy,u-1-2
sw3143B-ms98-a-0001,2.228000,2.446375,does,I,qy,u-1-2
sw3143B-ms98-a-0001,2.446375,2.550000,is,I,qy,u-1-2
sw3143B-ms98-a-0001,2.550000,2.680000,this,I,qy,u-1-2
sw3143B-ms98-a-0001,2.680000,2.930000,something,I,qy,u-1-2
sw3143B-ms98-a-0001,2.930000,3.030000,that,I,qy,u-1-2
sw3143B-ms98-a-0001,3.030000,3.440000,concerns,I,qy,u-1-2
sw3143B-ms98-a-0001,3.440000,3.638375,you,I,qy,u-1-2
sw3143B-ms98-a-0003,14.054500,14.364500,uh-huh,B,b,u-3-1
sw3143B-ms98-a-0005,28.648500,29.028500,right,B,b,u-5-1
sw3143B-ms98-a-0005,29.028500,29.317500,[laughter],O,,
sw3143B-ms98-a-0006,30.409500,30.608625,yeah,B,^h,u-7-1
sw3143B-ms98-a-0006,30.608625,30.796000,well,B,sd,u-7-2
sw3143B-ms98-a-0006,30.796000,30.903750,i,I,sd,u-7-2
sw3143B-ms98-a-0006,30.903750,31.054375,live,I,sd,u-7-2
sw3143B-ms98-a-0006,31.054375,31.476000,outside,I,sd,u-7-2
sw3143B-ms98-a-0006,31.476000,31.586000,of,I,sd,u-7-2
sw3143B-ms98-a-0006,31.586000,32.258000,Dallas,I,sd,u-7-2
sw3143B-ms98-a-0006,32.258000,32.366000,and,B,sd,u-7-3
sw3143B-ms98-a-0006,32.366000,32.476000,it's,I,sd,u-7-3
sw3143B-ms98-a-0006,32.476000,32.656000,kind,I,sd,u-7-3
sw3143B-ms98-a-0006,32.656000,32.746000,of,I,sd,u-7-3
sw3143B-ms98-a-0006,32.746000,32.836000,in,I,sd,u-7-3
sw3143B-ms98-a-0006,32.836000,32.896000,a,I,sd,u-7-3
sw3143B-ms98-a-0006,32.896000,33.090375,little,I,sd,u-7-3
sw3143B-ms98-a-0006,33.090375,33.564875,suburb,I,sd,u-7-3
sw3143B-ms98-a-0006,33.564875,33.756000,so,B,sd,u-7-4
sw3143B-ms98-a-0006,33.756000,33.836000,i,I,sd,u-7-4
sw3143B-ms98-a-0006,33.836000,33.996000,feel,I,sd,u-7-4
sw3143B-ms98-a-0006,33.996000,34.246000,pretty,I,sd,u-7-4
sw3143B-ms98-a-0006,34.246000,34.589875,safe,I,sd,u-7-4
sw3143B-ms98-a-0006,34.589875,34.774375,out,I,sd,u-7-4
sw3143B-ms98-a-0006,34.774375,35.166000,here,I,sd,u-7-4
sw3143B-ms98-a-0006,35.166000,35.448750,but,B,sv,u-7-5
sw3143B-ms98-a-0006,35.580500,35.656000,i,I,sv,u-7-5
sw3143B-ms98-a-0006,35.656000,35.786000,know,I,sv,u-7-5
sw3143B-ms98-a-0006,35.786000,35.866000,the,I,sv,u-7-5
sw3143B-ms98-a-0006,35.866000,36.166000,murder,I,sv,u-7-5
sw3143B-ms98-a-0006,36.166000,36.365125,rate,I,sv,u-7-5
sw3143B-ms98-a-0006,36.459375,36.512625,is,I,sv,u-7-5
sw3143B-ms98-a-0006,36.633250,36.866000,going,I,sv,u-7-5
sw3143B-ms98-a-0006,36.866000,37.146000,up,I,sv,u-7-5
sw3143B-ms98-a-0006,37.146000,37.386000,every,I,sv,u-7-5
sw3143B-ms98-a-0006,37.386000,37.866875,year,I,sv,u-7-5
sw3143B-ms98-a-0007,38.932375,39.112000,in,B,+,u-9-1
sw3143B-ms98-a-0007,39.112000,39.542000,Dallas,I,+,u-9-1
sw3143B-ms98-a-0007,39.542000,39.632000,and,B,sd,u-9-2
sw3143B-ms98-a-0007,39.632000,39.772000,that,I,sd,u-9-2
sw3143B-ms98-a-0007,39.772000,40.082000,worries,I,sd,u-9-2
sw3143B-ms98-a-0007,40.082000,40.362750,me,I,sd,u-9-2
sw3143B-ms98-a-0009,59.913375,60.427875,yeah,B,b,u-11-1
sw3143B-ms98-a-0011,67.388250,67.539375,yeah,B,b,u-13-1
sw3143B-ms98-a-0011,67.539375,67.759375,there's,B,sd,u-13-2
sw3143B-ms98-a-0011,67.759375,67.829375,a,I,sd,u-13-2
sw3143B-ms98-a-0011,67.829375,67.989375,little,I,sd,u-13-2
sw3143B-ms98-a-0011,67.989375,68.209500,boy,I,sd,u-13-2
