sw2950A-ms98-a-0002,1.890000,2.427375,okay,B,o,u-1-1
sw2950A-ms98-a-0002,2.427375,3.033750,[laughter],O,,
sw2950A-ms98-a-0002,3.033750,3.130375,you,B,ad,u-1-2
sw2950A-ms98-a-0002,3.130375,3.280375,want,I,ad,u-1-2
sw2950A-ms98-a-0002,3.280375,3.340375,to,I,ad,u-1-2
sw2950A-ms98-a-0002,3.340375,3.520375,get,I,ad,u-1-2
sw2950A-ms98-a-0002,3.520375,3.580375,a,I,ad,u-1-2
sw2950A-ms98-a-0002,3.580375,4.183000,start,I,ad,u-1-2
sw2950A-ms98-a-0004,8.418375,8.985625,uh-huh,B,b,u-3-1
sw2950A-ms98-a-0006,12.763000,13.219375,uh-huh,B,b,u-5-1
sw2950A-ms98-a-0008,19.602250,19.900000,oh,B,ba,u-7-1
sw2950A-ms98-a-0008,19.900000,20.537000,great,I,ba,u-7-1
sw2950A-ms98-a-0008,20.680125,21.044250,great,B,ba^r,u-7-2
sw2950A-ms98-a-0009,22.613875,23.242875,uh-huh,B,b,u-9-1
sw2950A-ms98-a-0011,26.453750,27.857000,[laughter],O,,
sw2950A-ms98-a-0012,29.394625,29.915500,um-hum,B,b,u-13-1
sw2950A-ms98-a-0014,32.989875,33.456000,yeah,B,b,u-15-1
sw2950A-ms98-a-0014,33.815250,33.932125,i,B,qy^g,u-17-1
sw2950A-ms98-a-0014,33.932125,34.163500,think,I,qy^g,u-17-1
sw2950A-ms98-a-0014,34.163500,34.383500,you're,I,qy^g,u-17-1
sw2950A-ms98-a-0014,34.383500,34.493500,i,I,qy^g,u-17-1
sw2950A-ms98-a-0014,34.493500,34.743500,think,I,qy^g,u-17-1
sw2950A-ms98-a-0014,34.743500,35.043500,you're,I,qy^g,u-17-1
sw2950A-ms98-a-0014,35.043500,35.373500,earlier,I,qy^g,u-17-1
sw2950A-ms98-a-0014,35.373500,35.583500,than,I,qy^g,u-17-1
sw2950A-ms98-a-0014,35.583500,35.793500,we,I,qy^g,u-17-1
sw2950A-ms98-a-0014,35.793500,36.287250,are,I,qy^g,u-17-1
sw2950A-ms98-a-0014,36.690250,36.853500,as,I,qy^g,u-17-1
sw2950A-ms98-a-0014,36.853500,36.933500,a,I,qy^g,u-17-1
sw2950A-ms98-a-0014,36.933500,37.233500,rule,I,qy^g,u-17-1
sw2950A-ms98-a-0014,37.233500,37.463500,aren't,I,qy^g,u-17-1
sw2950A-ms98-a-0014,37.463500,37.573500,you,I,qy^g,u-17-1
sw2950A-ms98-a-0014,37.573500,37.813500,your,B,qy^d,u-17-2
