sw2819A-ms98-a-0002,0.884375,1.493500,okay,B,o,u-1-1
sw2819A-ms98-a-0002,2.144250,2.813375,so,B,qw,u-1-2
sw2819A-ms98-a-0002,3.028000,3.442250,um,I,qw,u-1-2
sw2819A-ms98-a-0002,4.146625,4.279375,how,I,qw,u-1-2
sw2819A-ms98-a-0002,4.279375,4.419375,do,I,qw,u-1-2
sw2819A-ms98-a-0002,4.419375,4.649375,think,I,qw,u-1-2
sw2819A-ms98-a-0002,4.959375,5.019375,how,I,qw,u-1-2
sw2819A-ms98-a-0002,5.019375,5.079375,do,I,qw,u-1-2
sw2819A-ms98-a-0002,5.079375,5.139375,you,I,qw,u-1-2
sw2819A-ms98-a-0002,5.139375,5.299375,think,I,qw,u-1-2
sw2819A-ms98-a-0002,5.299375,5.439375,we've,I,qw,u-1-2
sw2819A-ms98-a-0002,5.439375,5.829375,changed,I,qw,u-1-2
sw2819A-ms98-a-0002,5.829375,5.889375,in,I,qw,u-1-2
sw2819A-ms98-a-0002,5.889375,5.949375,the,I,qw,u-1-2
sw2819A-ms98-a-0002,5.949375,6.199375,last,I,qw,u-1-2
sw2819A-ms98-a-0002,6.199375,6.349375,ten,I,qw,u-1-2
sw2819A-ms98-a-0002,6.349375,6.409375,to,I,qw,u-1-2
sw2819A-ms98-a-0002,6.409375,6.649375,twenty,I,qw,u-1-2
sw2819A-ms98-a-0002,6.649375,6.996125,years,I,qw,u-1-2
sw2819A-ms98-a-0004,13.249500,13.540875,uh-huh,B,b,u-3-1
sw2819A-ms98-a-0006,16.055125,16.335125,really,B,b,u-5-1
sw2819A-ms98-a-0008,22.644375,22.934375,uh-huh,B,b,u-7-1
sw2819A-ms98-a-0010,24.619500,24.949500,well,O,,
sw2819A-ms98-a-0011,25.353500,25.506500,[vocalized-noise],O,,
sw2819A-ms98-a-0013,27.832125,29.238625,[laughter],O,,
sw2819A-ms98-a-0014,30.297000,30.687000,yeah,B,b,u-11-1
sw2819A-ms98-a-0016,42.188000,42.478000,really,B,b,u-13-1
sw2819A-ms98-a-0017,43.189250,43.409250,where'd,B,qw,u-15-1
sw2819A-ms98-a-0017,43.409250,43.529250,you,I,qw,u-15-1
sw2819A-ms98-a-0017,43.529250,43.669250,live,I,qw,u-15-1
sw2819A-ms98-a-0017,43.669250,43.848000,up,I,qw,u-15-1
sw2819A-ms98-a-0017,44.002375,44.249250,where'd,B,qw^d,u-15-2
sw2819A-ms98-a-0017,44.249250,44.349250,you,I,qw^d,u-15-2
sw2819A-ms98-a-0017,44.349250,44.509250,live,I,qw^d,u-15-2
sw2819A-ms98-a-0017,44.509250,44.749250,at,I,qw^d,u-15-2
sw2819A-ms98-a-0018,46.077125,46.211625,oh,B,bh,u-17-1
sw2819A-ms98-a-0018,46.211625,46.345125,did,I,bh,u-17-1
sw2819A-ms98-a-0018,46.345125,46.503250,you,I,bh,u-17-1
sw2819A-ms98-a-0018,46.503250,46.677125,i'm,B,sd,u-17-2
sw2819A-ms98-a-0018,46.677125,46.977125,from,I,sd,u-17-2
sw2819A-ms98-a-0018,46.977125,47.295000,[vocalized-noise],I,sd,u-17-2
sw2819A-ms98-a-0018,47.295000,47.878750,Illinois,I,sd,u-17-2
sw2819A-ms98-a-0019,48.818250,49.332000,so,B,%,u-17-3
sw2819A-ms98-a-0019,49.716250,49.828750,how,B,qw,u-19-1
sw2819A-ms98-a-0019,49.828750,50.048750,long,I,qw,u-19-1
sw2819A-ms98-a-0019,50.048750,50.118750,how,I,qw,u-19-1
sw2819A-ms98-a-0019,50.118750,50.258750,long,I,qw,u-19-1
sw2819A-ms98-a-0019,50.258750,50.388750,you,I,qw,u-19-1
sw2819A-ms98-a-0019,50.388750,50.518750,been,I,qw,u-19-1
sw2819A-ms98-a-0019,50.518750,50.608750,in,I,qw,u-19-1
sw2819A-ms98-a-0019,50.608750,50.998750,Dallas,I,qw,u-19-1
sw2819A-ms98-a-0020,52.280875,52.420875,oh,B,bh,u-21-1
sw2819A-ms98-a-0020,52.420875,52.660875,really,I,bh,u-21-1
sw2819A-ms98-a-0022,58.110000,58.505000,yeah,B,b,u-23-1
sw2819A-ms98-a-0022,58.985250,59.299625,uh,I,b,u-23-1
sw2819A-ms98-a-0022,59.570750,59.677000,you,B,sv,u-25-1
sw2819A-ms98-a-0022,59.677000,59.853625,know,I,sv,u-25-1
sw2819A-ms98-a-0022,60.181125,60.339375,uh,I,sv,u-25-1
sw2819A-ms98-a-0022,60.609125,60.848125,[vocalized-noise],I,sv,u-25-1
sw2819A-ms98-a-0022,60.848125,61.007000,as,I,sv,u-25-1
sw2819A-ms98-a-0022,61.007000,61.127000,you're,I,sv,u-25-1
sw2819A-ms98-a-0022,61.127000,61.397000,talking,I,sv,u-25-1
sw2819A-ms98-a-0022,61.397000,61.617000,like,I,sv,u-25-1
sw2819A-ms98-a-0022,61.617000,62.027000,police,I,sv,u-25-1
sw2819A-ms98-a-0022,62.027000,62.167000,and,I,sv,u-25-1
sw2819A-ms98-a-0022,62.167000,62.337000,stuff,I,sv,u-25-1
sw2819A-ms98-a-0022,62.337000,62.477000,like,I,sv,u-25-1
sw2819A-ms98-a-0022,62.477000,62.607000,that,I,sv,u-25-1
sw2819A-ms98-a-0022,62.607000,62.767000,it's,I,sv,u-25-1
sw2819A-ms98-a-0022,62.767000,63.147000,definitely,I,sv,u-25-1
sw2819A-ms98-a-0022,63.147000,63.293625,a,I,sv,u-25-1
sw2819A-ms98-a-0022,64.017000,64.227000,tough,I,sv,u-25-1
sw2819A-ms98-a-0022,64.227000,64.497000,job,I,sv,u-25-1
sw2819A-ms98-a-0022,64.497000,64.567000,to,I,sv,u-25-1
sw2819A-ms98-a-0022,64.567000,64.960750,do,I,sv,u-25-1
sw2819A-ms98-a-0024,67.950125,68.295375,oh,B,aa,u-27-1
sw2819A-ms98-a-0024,68.295375,68.626750,yeah,I,aa,u-27-1
sw2819A-ms98-a-0024,68.626750,68.716625,i,B,sd,u-27-2
sw2819A-ms98-a-0024,68.716625,69.016625,agree,I,sd,u-27-2
sw2819A-ms98-a-0026,72.337500,72.537500,yeah,B,b,u-29-1
sw2819A-ms98-a-0026,72.537500,72.688500,i-,O,,
sw2819A-ms98-a-0026,73.132750,73.244125,i,B,sv,u-29-2
sw2819A-ms98-a-0026,73.244125,73.507500,definitely,I,sv,u-29-2
