sw2227A-ms98-a-0002,0.353750,0.663750,okay,B,o,u-1-1
sw2227A-ms98-a-0002,0.663750,0.823750,so,B,qy,u-1-2
sw2227A-ms98-a-0002,0.823750,0.933750,you,I,qy,u-1-2
sw2227A-ms98-a-0002,0.933750,1.090250,watch,I,qy,u-1-2
sw2227A-ms98-a-0002,1.090250,1.244625,L[etterman]-,I,qy,u-1-2
sw2227A-ms98-a-0002,1.380250,1.603750,David,I,qy,u-1-2
sw2227A-ms98-a-0002,1.603750,2.003750,Letterman,I,qy,u-1-2
sw2227A-ms98-a-0003,2.924625,3.209250,well,B,sd,u-3-1
sw2227A-ms98-a-0003,3.408500,3.581125,see,I,sd,u-3-1
sw2227A-ms98-a-0003,3.581125,3.720500,our,I,sd,u-3-1
sw2227A-ms98-a-0003,3.720500,4.034625,favorite,I,sd,u-3-1
sw2227A-ms98-a-0003,4.034625,4.274625,TV,I,sd,u-3-1
sw2227A-ms98-a-0003,4.274625,4.464625,show,I,sd,u-3-1
sw2227A-ms98-a-0003,4.464625,4.604625,i,B,sd,u-3-2
sw2227A-ms98-a-0003,4.604625,4.854625,i,I,sd,u-3-2
sw2227A-ms98-a-0003,4.854625,4.994625,i,I,sd,u-3-2
sw2227A-ms98-a-0003,4.994625,5.204625,live,I,sd,u-3-2
sw2227A-ms98-a-0003,5.204625,5.484625,in,I,sd,u-3-2
sw2227A-ms98-a-0003,5.484625,5.554625,a,I,sd,u-3-2
sw2227A-ms98-a-0003,5.554625,5.984250,dorm,I,sd,u-3-2
sw2227A-ms98-a-0003,6.426750,6.509625,and,B,sd,u-5-1
sw2227A-ms98-a-0003,6.509625,6.574625,our,I,sd,u-5-1
sw2227A-ms98-a-0003,6.574625,6.824625,favorite,I,sd,u-5-1
sw2227A-ms98-a-0003,6.824625,7.064125,TV,I,sd,u-5-1
sw2227A-ms98-a-0003,7.064125,7.512375,show,I,sd,u-5-1
sw2227A-ms98-a-0003,7.512375,7.754625,is,I,sd,u-5-1
sw2227A-ms98-a-0003,7.754625,8.297500,Cheers,I,sd,u-5-1
sw2227A-ms98-a-0005,10.820000,11.206625,okay,B,b,u-7-1
sw2227A-ms98-a-0005,11.206625,11.502375,well,B,%,u-9-1
sw2227A-ms98-a-0005,11.502375,11.610000,we,I,%,u-9-1
sw2227A-ms98-a-0005,11.610000,11.830000,try,I,%,u-9-1
sw2227A-ms98-a-0005,11.830000,12.060000,it,O,,
sw2227A-ms98-a-0005,12.060000,12.300000,like,B,sd,u-9-2
sw2227A-ms98-a-0005,12.300000,12.460000,here,I,sd,u-9-2
sw2227A-ms98-a-0005,12.460000,12.560000,they,I,sd,u-9-2
sw2227A-ms98-a-0005,12.560000,12.790000,show,I,sd,u-9-2
sw2227A-ms98-a-0005,12.790000,12.890000,it,I,sd,u-9-2
sw2227A-ms98-a-0005,12.890000,13.060000,like,I,sd,u-9-2
sw2227A-ms98-a-0005,13.060000,13.320000,every,I,sd,u-9-2
sw2227A-ms98-a-0005,13.320000,13.630000,day,I,sd,u-9-2
sw2227A-ms98-a-0006,14.721000,14.891000,and,B,sd,u-11-1
sw2227A-ms98-a-0006,14.891000,15.161000,then,I,sd,u-11-1
sw2227A-ms98-a-0006,15.161000,15.377750,like,I,sd,u-11-1
sw2227A-ms98-a-0006,15.505750,15.731000,on,I,sd,u-11-1
sw2227A-ms98-a-0006,15.731000,16.297375,Thursdays,I,sd,u-11-1
sw2227A-ms98-a-0006,16.297375,16.474500,is,I,sd,u-11-1
