sw3085A-ms98-a-0001,1.119375,1.665625,okay,B,o,u-1-1
sw3085A-ms98-a-0003,6.856500,7.156500,uh-huh,B,b,u-3-1
sw3085A-ms98-a-0005,9.660250,10.015500,oh,B,ba,u-5-1
sw3085A-ms98-a-0005,10.015500,10.778125,great,I,ba,u-5-1
sw3085A-ms98-a-0006,11.399000,12.016375,great,B,ba,u-7-1
sw3085A-ms98-a-0006,12.430625,12.599000,well,B,sd,u-7-2
sw3085A-ms98-a-0006,12.599000,12.789000,my,I,sd,u-7-2
sw3085A-ms98-a-0006,12.789000,13.119000,children,I,sd,u-7-2
sw3085A-ms98-a-0006,13.119000,13.319000,are,I,sd,u-7-2
sw3085A-ms98-a-0006,13.319000,13.669000,grown,I,sd,u-7-2
sw3085A-ms98-a-0006,13.669000,13.809000,but,B,sd,u-7-3
sw3085A-ms98-a-0006,13.809000,13.929000,they're,I,sd,u-7-3
sw3085A-ms98-a-0006,13.929000,14.607000,teenagers,I,sd,u-7-3
sw3085A-ms98-a-0006,15.062750,15.359000,so,B,sd,u-9-1
sw3085A-ms98-a-0006,15.359000,15.526750,i,I,sd,u-9-1
sw3085A-ms98-a-0006,15.526750,15.794125,have,I,sd,u-9-1
sw3085A-ms98-a-0006,15.794125,16.114750,three,I,sd,u-9-1
sw3085A-ms98-a-0006,16.114750,16.612000,children,I,sd,u-9-1
sw3085A-ms98-a-0006,16.612000,17.019000,um,I,sd,u-9-1
sw3085A-ms98-a-0006,17.389000,17.879000,fifteen,I,sd,u-9-1
sw3085A-ms98-a-0006,17.879000,18.189000,ages,I,sd,u-9-1
sw3085A-ms98-a-0006,18.189000,18.579000,fifteen,I,sd,u-9-1
sw3085A-ms98-a-0006,18.579000,19.119000,seventeen,I,sd,u-9-1
sw3085A-ms98-a-0006,19.119000,19.349000,and,I,sd,u-9-1
sw3085A-ms98-a-0006,19.349000,19.879000,twenty,I,sd,u-9-1
sw3085A-ms98-a-0007,20.594000,20.894000,and,B,sd,u-11-1
sw3085A-ms98-a-0007,20.894000,21.221875,um,I,sd,u-11-1
sw3085A-ms98-a-0007,21.319875,21.714000,about,I,sd,u-11-1
sw3085A-ms98-a-0007,21.994000,22.054000,i,I,sd,u-11-1
sw3085A-ms98-a-0007,22.054000,22.304000,guess,I,sd,u-11-1
sw3085A-ms98-a-0007,22.304000,22.574000,about,I,sd,u-11-1
sw3085A-ms98-a-0007,22.574000,22.704000,when,I,sd,u-11-1
sw3085A-ms98-a-0007,22.704000,22.924000,the,I,sd,u-11-1
sw3085A-ms98-a-0007,22.924000,23.324000,first,I,sd,u-11-1
sw3085A-ms98-a-0007,23.324000,23.494000,when,I,sd,u-11-1
sw3085A-ms98-a-0007,23.494000,23.564000,the,I,sd,u-11-1
sw3085A-ms98-a-0007,23.564000,24.034000,youngest,I,sd,u-11-1
sw3085A-ms98-a-0007,24.034000,24.164000,one,I,sd,u-11-1
sw3085A-ms98-a-0007,24.164000,24.304000,was,I,sd,u-11-1
sw3085A-ms98-a-0007,24.304000,24.444000,in,I,sd,u-11-1
sw3085A-ms98-a-0007,24.444000,24.954000,kindergarten,I,sd,u-11-1
sw3085A-ms98-a-0007,24.954000,25.034000,i,I,sd,u-11-1
sw3085A-ms98-a-0007,25.034000,25.444000,started,I,sd,u-11-1
sw3085A-ms98-a-0007,25.644000,25.704000,wor[king]-,I,sd,u-11-1
sw3085A-ms98-a-0007,25.704000,25.954000,working,I,sd,u-11-1
sw3085A-ms98-a-0007,25.954000,26.034000,at,I,sd,u-11-1
sw3085A-ms98-a-0007,26.034000,26.084000,a,I,sd,u-11-1
sw3085A-ms98-a-0007,26.084000,26.698500,preschool,I,sd,u-11-1
sw3085A-ms98-a-0007,27.222125,27.574000,and,B,+,u-13-1
sw3085A-ms98-a-0007,27.574000,27.824000,uh,I,+,u-13-1
sw3085A-ms98-a-0007,27.944000,28.034000,you,I,+,u-13-1
sw3085A-ms98-a-0007,28.034000,28.164000,know,I,+,u-13-1
sw3085A-ms98-a-0007,28.164000,28.454000,doing,I,+,u-13-1
sw3085A-ms98-a-0007,28.454000,28.634000,some,I,+,u-13-1
sw3085A-ms98-a-0007,28.634000,28.844000,work,I,+,u-13-1
sw3085A-ms98-a-0007,28.844000,28.954000,and,B,sd,u-13-2
sw3085A-ms98-a-0007,28.954000,29.054000,then,I,sd,u-13-2
sw3085A-ms98-a-0007,29.054000,29.264000,i-,I,sd,u-13-2
sw3085A-ms98-a-0007,29.264000,29.404000,i,I,sd,u-13-2
sw3085A-ms98-a-0007,29.404000,29.774000,took,I,sd,u-13-2
