sw4174A-ms98-a-0002,0.493375,0.846125,okay,B,o,u-1-1
sw4174A-ms98-a-0004,5.395875,5.640000,um-hum,B,b,u-3-1
sw4174A-ms98-a-0008,11.733750,12.017875,um-hum,B,b,u-5-1
sw4174A-ms98-a-0010,35.247875,35.486125,um-hum,B,b,u-7-1
sw4174A-ms98-a-0012,41.966375,42.270625,um-hum,B,b,u-9-1
sw4174A-ms98-a-0014,46.769750,47.033625,um-hum,B,b,u-11-1
sw4174A-ms98-a-0016,50.081000,50.250625,damn,B,sd,u-13-1
sw4174A-ms98-a-0016,50.250625,50.366500,it,I,sd,u-13-1
sw4174A-ms98-a-0016,50.754375,50.900625,i,I,sd,u-13-1
sw4174A-ms98-a-0016,50.900625,51.140625,agree,I,sd,u-13-1
sw4174A-ms98-a-0016,51.140625,51.230625,with,I,sd,u-13-1
sw4174A-ms98-a-0016,51.230625,51.380625,pretty,I,sd,u-13-1
sw4174A-ms98-a-0016,51.380625,51.540625,much,I,sd,u-13-1
sw4174A-ms98-a-0016,51.540625,51.630625,with,I,sd,u-13-1
sw4174A-ms98-a-0016,51.630625,51.930625,everything,I,sd,u-13-1
sw4174A-ms98-a-0016,51.930625,52.050625,you've,I,sd,u-13-1
sw4174A-ms98-a-0016,52.050625,52.530625,said,I,sd,u-13-1
sw4174A-ms98-a-0016,52.530625,52.824375,um,B,sv,u-13-2
sw4174A-ms98-a-0017,54.428875,54.521500,the,I,sv,u-13-2
sw4174A-ms98-a-0017,54.521500,54.724625,one,I,sv,u-13-2
sw4174A-ms98-a-0017,54.825625,54.911500,the,I,sv,u-13-2
sw4174A-ms98-a-0017,54.911500,55.041500,one,I,sv,u-13-2
sw4174A-ms98-a-0017,55.041500,55.181500,thing,I,sv,u-13-2
sw4174A-ms98-a-0017,55.181500,55.291500,that,I,sv,u-13-2
sw4174A-ms98-a-0017,55.291500,55.321500,i,I,sv,u-13-2
sw4174A-ms98-a-0017,55.321500,55.431500,you,I,sv,u-13-2
sw4174A-ms98-a-0017,55.431500,55.581500,know,I,sv,u-13-2
sw4174A-ms98-a-0017,55.581500,55.641500,i'd,I,sv,u-13-2
sw4174A-ms98-a-0017,55.641500,56.271500,advise,I,sv,u-13-2
