sw3272A-ms98-a-0001,0.139750,0.450000,okay,B,o,u-1-1
sw3272A-ms98-a-0001,0.450000,0.548500,i,B,%,u-1-2
sw3272A-ms98-a-0001,0.548500,0.721875,don't,I,%,u-1-2
sw3272A-ms98-a-0001,1.060000,1.230000,do,B,qy,u-1-3
sw3272A-ms98-a-0001,1.230000,1.320000,you,I,qy,u-1-3
sw3272A-ms98-a-0001,1.320000,1.480000,have,I,qy,u-1-3
sw3272A-ms98-a-0001,1.480000,1.657750,a,I,qy,u-1-3
sw3272A-ms98-a-0001,1.816000,2.340000,opinion,I,qy,u-1-3
sw3272A-ms98-a-0001,2.340000,2.500000,on,I,qy,u-1-3
sw3272A-ms98-a-0001,2.500000,2.885625,that,I,qy,u-1-3
sw3272A-ms98-a-0001,2.885625,3.070000,on,I,qy,u-1-3
sw3272A-ms98-a-0001,3.070000,3.130000,the,I,qy,u-1-3
sw3272A-ms98-a-0001,3.130000,3.805125,[USR/USSR],O,,
sw3272A-ms98-a-0003,14.311750,14.793750,uh-huh,B,b,u-3-1
sw3272A-ms98-a-0005,22.578250,23.187750,sure,B,b,u-5-1
sw3272A-ms98-a-0007,25.361625,25.995750,um-hum,B,b,u-7-1
sw3272A-ms98-a-0007,26.297000,26.748125,sure,B,b,u-7-2
sw3272A-ms98-a-0009,42.120750,42.722250,sure,B,b,u-9-1
sw3272A-ms98-a-0011,47.921500,48.412375,sure,B,b,u-11-1
sw3272A-ms98-a-0011,48.412375,48.602375,that,B,b,u-11-2
sw3272A-ms98-a-0011,48.602375,49.122250,happens,I,b,u-11-2
sw3272A-ms98-a-0013,53.788000,54.324375,uh-huh,B,b,u-13-1
sw3272A-ms98-a-0015,58.209375,58.807875,sure,B,b,u-15-1
sw3272A-ms98-a-0015,59.335750,59.456875,i,B,sv,u-15-2
sw3272A-ms98-a-0015,59.456875,59.646875,guess,I,sv,u-15-2
sw3272A-ms98-a-0015,59.646875,59.826875,in,I,sv,u-15-2
sw3272A-ms98-a-0015,59.826875,60.456875,particular,I,sv,u-15-2
sw3272A-ms98-a-0015,60.456875,60.786875,my,I,sv,u-15-2
sw3272A-ms98-a-0015,60.786875,61.406875,viewpoint,I,sv,u-15-2
sw3272A-ms98-a-0015,61.406875,61.576875,is,I,sv,u-15-2
sw3272A-ms98-a-0015,61.576875,61.776875,that,I,sv,u-15-2
sw3272A-ms98-a-0015,61.776875,61.966875,they,I,sv,u-15-2
sw3272A-ms98-a-0015,61.966875,62.636875,financially,I,sv,u-15-2
sw3272A-ms98-a-0015,62.636875,63.406250,cannot,I,sv,u-15-2
sw3272A-ms98-a-0016,63.810625,64.050625,go,I,sv,u-15-2
sw3272A-ms98-a-0016,64.050625,64.420625,into,I,sv,u-15-2
sw3272A-ms98-a-0016,64.420625,64.480625,a,I,sv,u-15-2
sw3272A-ms98-a-0016,64.480625,65.010250,war,I,sv,u-15-2
