sw3876B-ms98-a-0002,0.245375,0.513875,okay,B,o,u-1-1
sw3876B-ms98-a-0002,0.513875,0.831125,so,B,qo,u-1-2
sw3876B-ms98-a-0002,0.831125,0.996250,wh[at]-,I,qo,u-1-2
sw3876B-ms98-a-0002,1.091750,1.204500,now,I,qo,u-1-2
sw3876B-ms98-a-0002,1.204500,1.364500,what,I,qo,u-1-2
sw3876B-ms98-a-0002,1.364500,1.464500,are,I,qo,u-1-2
sw3876B-ms98-a-0002,1.464500,1.644500,your,I,qo,u-1-2
sw3876B-ms98-a-0002,1.644500,2.094500,opinions,I,qo,u-1-2
sw3876B-ms98-a-0002,2.094500,2.374500,on,I,qo,u-1-2
sw3876B-ms98-a-0002,2.374500,2.957250,recycling,I,qo,u-1-2
sw3876B-ms98-a-0004,17.921250,18.300500,yeah,B,b,u-3-1
sw3876B-ms98-a-0006,24.032125,24.262125,yeah,B,b,u-5-1
sw3876B-ms98-a-0006,24.262125,24.452125,i've,O,,
sw3876B-ms98-a-0006,24.452125,24.612125,heard,B,sd,u-5-2
sw3876B-ms98-a-0006,24.612125,24.762125,that,I,sd,u-5-2
sw3876B-ms98-a-0006,24.762125,25.052125,too,I,sd,u-5-2
sw3876B-ms98-a-0008,37.693750,37.967125,um-hum,B,b,u-7-1
sw3876B-ms98-a-0010,51.619000,51.719000,well,B,sd,u-9-1
sw3876B-ms98-a-0010,51.719000,51.919000,see,I,sd,u-9-1
sw3876B-ms98-a-0010,51.919000,52.049000,i,I,sd,u-9-1
sw3876B-ms98-a-0010,52.049000,52.159000,had,I,sd,u-9-1
sw3876B-ms98-a-0010,52.159000,52.449000,started,I,sd,u-9-1
sw3876B-ms98-a-0010,52.449000,52.719000,saving,I,sd,u-9-1
sw3876B-ms98-a-0010,52.719000,53.449000,newspapers,I,sd,u-9-1
sw3876B-ms98-a-0010,53.449000,53.559000,and,B,sd,u-9-2
sw3876B-ms98-a-0010,53.559000,53.639000,i,I,sd,u-9-2
sw3876B-ms98-a-0010,53.639000,53.769000,have,I,sd,u-9-2
sw3876B-ms98-a-0010,53.769000,54.009000,save,I,sd,u-9-2
sw3876B-ms98-a-0010,54.009000,54.059000,a,I,sd,u-9-2
sw3876B-ms98-a-0010,54.059000,54.299000,ton,I,sd,u-9-2
sw3876B-ms98-a-0010,54.299000,54.459000,of,I,sd,u-9-2
sw3876B-ms98-a-0010,54.459000,54.633000,them_1,O,,
sw3876B-ms98-a-0010,55.133875,55.309000,and,B,sd,u-11-1
sw3876B-ms98-a-0010,55.309000,55.663000,uh,I,sd,u-11-1
sw3876B-ms98-a-0010,56.004875,56.356625,th[at's]-,I,sd,u-11-1
sw3876B-ms98-a-0010,56.729500,56.836500,i,I,sd,u-11-1
sw3876B-ms98-a-0010,56.836500,57.019000,can't,I,sd,u-11-1
sw3876B-ms98-a-0010,57.019000,57.463625,remember,I,sd,u-11-1
sw3876B-ms98-a-0010,58.024875,58.149000,where,I,sd,u-11-1
sw3876B-ms98-a-0010,58.149000,58.209000,i,I,sd,u-11-1
sw3876B-ms98-a-0010,58.209000,58.379000,went,I,sd,u-11-1
sw3876B-ms98-a-0010,58.379000,58.439000,to,I,sd,u-11-1
sw3876B-ms98-a-0010,58.439000,58.699000,take,I,sd,u-11-1
sw3876B-ms98-a-0010,58.699000,58.759000,them_1,O,,
sw3876B-ms98-a-0010,58.759000,58.859000,but,B,sd,u-11-2
sw3876B-ms98-a-0010,58.859000,59.059000,they,I,sd,u-11-2
sw3876B-ms98-a-0010,59.059000,59.119000,wou[ldn't]-,I,sd,u-11-2
sw3876B-ms98-a-0010,59.119000,59.249000,they,I,sd,u-11-2
sw3876B-ms98-a-0010,59.249000,59.489000,wouldn't,I,sd,u-11-2
sw3876B-ms98-a-0010,59.489000,59.719000,take,I,sd,u-11-2
sw3876B-ms98-a-0010,59.719000,59.849000,them_1,O,,
sw3876B-ms98-a-0012,67.850125,67.968000,oh,B,aa,u-13-1
sw3876B-ms98-a-0012,67.968000,68.038000,i,I,aa,u-13-1
sw3876B-ms98-a-0012,68.038000,68.298000,know,I,aa,u-13-1
sw3876B-ms98-a-0014,73.444875,73.568125,there's,O,,
sw3876B-ms98-a-0014,73.568125,73.778125,no,B,^2,u-15-1
sw3876B-ms98-a-0014,73.778125,74.018125,really,I,^2,u-15-1
sw3876B-ms98-a-0014,74.018125,74.618125,recycling,I,^2,u-15-1
sw3876B-ms98-a-0014,74.618125,75.199750,facilities,I,^2,u-15-1
sw3876B-ms98-a-0016,84.660000,84.762125,i,B,sv,u-17-1
sw3876B-ms98-a-0016,84.762125,84.902875,think,I,sv,u-17-1
sw3876B-ms98-a-0016,84.902875,85.062875,that's,I,sv,u-17-1
sw3876B-ms98-a-0016,85.062875,85.122875,a,I,sv,u-17-1
sw3876B-ms98-a-0016,85.122875,85.232875,good,I,sv,u-17-1
sw3876B-ms98-a-0016,85.232875,85.662875,idea,I,sv,u-17-1
sw3876B-ms98-a-0018,89.857500,90.346750,besides,B,bf,u-19-1
sw3876B-ms98-a-0018,90.346750,90.536750,well,I,bf,u-19-1
sw3876B-ms98-a-0018,90.536750,90.716750,like,I,bf,u-19-1
sw3876B-ms98-a-0018,90.716750,90.776750,a,I,bf,u-19-1
sw3876B-ms98-a-0018,90.776750,91.086750,law,I,bf,u-19-1
sw3876B-ms98-a-0018,91.086750,91.206750,or,I,bf,u-19-1
sw3876B-ms98-a-0018,91.206750,91.593875,whatever,I,bf,u-19-1
sw3876B-ms98-a-0018,91.987625,92.078000,and,O,,
sw3876B-ms98-a-0018,92.078000,92.406750,that's,B,qy^g,u-19-2
