sw3039B-ms98-a-0002,0.663125,0.963125,okay,B,o,u-1-1
sw3039B-ms98-a-0002,0.963125,1.093125,we,B,ad^t,u-1-2
sw3039B-ms98-a-0002,1.093125,1.283125,can,I,ad^t,u-1-2
sw3039B-ms98-a-0002,1.283125,1.725750,start,I,ad^t,u-1-2
sw3039B-ms98-a-0003,2.966875,3.538750,hi,B,fp,u-3-1
sw3039B-ms98-a-0004,4.967875,5.057875,i,B,sd,u-5-1
sw3039B-ms98-a-0004,5.057875,5.307875,have,I,sd,u-5-1
sw3039B-ms98-a-0004,5.307875,5.847875,four,I,sd,u-5-1
sw3039B-ms98-a-0006,7.530625,7.672250,how,B,qw,u-7-1
sw3039B-ms98-a-0006,7.672250,7.858875,many,I,qw,u-7-1
sw3039B-ms98-a-0006,7.858875,7.968875,do,I,qw,u-7-1
sw3039B-ms98-a-0006,7.968875,8.068875,you,I,qw,u-7-1
sw3039B-ms98-a-0006,8.068875,8.463750,have,I,qw,u-7-1
sw3039B-ms98-a-0008,13.050000,13.622500,okay,B,bk,u-9-1
sw3039B-ms98-a-0010,14.859625,15.509625,okay,B,bk,u-11-1
sw3039B-ms98-a-0012,19.532000,19.792000,well,B,nn,u-13-1
sw3039B-ms98-a-0012,19.792000,20.032000,no,I,nn,u-13-1
sw3039B-ms98-a-0012,20.032000,20.430750,because,B,sd^e,u-13-2
sw3039B-ms98-a-0012,20.430750,20.566250,mine,I,sd^e,u-13-2
sw3039B-ms98-a-0012,20.566250,20.742000,are,I,sd^e,u-13-2
sw3039B-ms98-a-0012,20.742000,20.872000,all,I,sd^e,u-13-2
sw3039B-ms98-a-0012,20.872000,21.442000,grown,I,sd^e,u-13-2
sw3039B-ms98-a-0012,21.442000,21.582000,[laughter],O,,
sw3039B-ms98-a-0013,21.992750,23.564250,[laughter],O,,
sw3039B-ms98-a-0014,24.200375,24.370000,so,B,sd^t,u-15-1
sw3039B-ms98-a-0014,24.370000,24.470000,the,I,sd^t,u-15-1
sw3039B-ms98-a-0014,24.470000,25.000000,topic,I,sd^t,u-15-1
sw3039B-ms98-a-0014,25.000000,25.180000,for,I,sd^t,u-15-1
sw3039B-ms98-a-0014,25.180000,25.761875,me,I,sd^t,u-15-1
sw3039B-ms98-a-0014,25.761875,26.061875,i-,O,,
sw3039B-ms98-a-0014,26.061875,26.294250,i,B,sd,u-15-2
sw3039B-ms98-a-0014,26.294250,26.411000,can,I,sd,u-15-2
sw3039B-ms98-a-0014,26.411000,26.660000,only,I,sd,u-15-2
sw3039B-ms98-a-0014,26.660000,27.040000,[rerate/relate],I,sd,u-15-2
sw3039B-ms98-a-0014,27.180000,27.540000,relate,I,sd,u-15-2
sw3039B-ms98-a-0014,27.540000,27.710000,now,I,sd,u-15-2
sw3039B-ms98-a-0014,27.710000,27.890000,to,I,sd,u-15-2
sw3039B-ms98-a-0014,27.890000,28.040000,my,I,sd,u-15-2
sw3039B-ms98-a-0014,28.040000,28.770000,grandchildren,I,sd,u-15-2
sw3039B-ms98-a-0015,29.625375,29.818625,i,B,sd,u-17-1
sw3039B-ms98-a-0015,29.818625,29.983500,do,I,sd,u-17-1
sw3039B-ms98-a-0015,29.983500,30.223500,keep,I,sd,u-17-1
sw3039B-ms98-a-0015,30.223500,30.592250,my,I,sd,u-17-1
sw3039B-ms98-a-0017,32.108750,33.497625,[laughter],O,,
sw3039B-ms98-a-0017,33.497625,33.677625,uh,B,sd,u-19-1
sw3039B-ms98-a-0017,33.677625,33.887625,i,I,sd,u-19-1
sw3039B-ms98-a-0017,33.887625,34.087625,do,I,sd,u-19-1
sw3039B-ms98-a-0017,34.087625,34.377625,take,I,sd,u-19-1
sw3039B-ms98-a-0017,34.377625,34.627625,care,I,sd,u-19-1
sw3039B-ms98-a-0017,34.627625,34.747625,of,I,sd,u-19-1
sw3039B-ms98-a-0017,34.747625,34.977625,my,I,sd,u-19-1
sw3039B-ms98-a-0017,34.977625,35.467625,youngest,I,sd,u-19-1
sw3039B-ms98-a-0017,35.467625,36.067625,granddaughter,I,sd,u-19-1
sw3039B-ms98-a-0017,36.067625,36.477625,uh,I,sd,u-19-1
sw3039B-ms98-a-0018,37.366500,37.776500,most,I,sd,u-19-1
sw3039B-ms98-a-0018,37.776500,38.106500,every,I,sd,u-19-1
sw3039B-ms98-a-0018,38.106500,38.936500,Saturday,I,sd,u-19-1
sw3039B-ms98-a-0018,38.936500,39.176500,uh,B,sd,u-19-2
sw3039B-ms98-a-0018,39.176500,39.386500,my,I,sd,u-19-2
sw3039B-ms98-a-0018,39.386500,40.116500,daughter,I,sd,u-19-2
sw3039B-ms98-a-0018,40.636500,40.796500,and,I,sd,u-19-2
sw3039B-ms98-a-0018,40.796500,40.996500,her,I,sd,u-19-2
sw3039B-ms98-a-0018,40.996500,41.446500,husband,I,sd,u-19-2
sw3039B-ms98-a-0018,41.446500,41.666500,work,I,sd,u-19-2
sw3039B-ms98-a-0018,41.666500,42.456500,Saturdays,I,sd,u-19-2
sw3039B-ms98-a-0018,42.456500,42.596500,my,B,sd,u-19-3
sw3039B-ms98-a-0018,42.596500,42.996500,daughter,I,sd,u-19-3
sw3039B-ms98-a-0018,42.996500,43.156500,is,I,sd,u-19-3
sw3039B-ms98-a-0018,43.286500,43.516500,uh,I,sd,u-19-3
sw3039B-ms98-a-0019,44.457250,44.577125,uh,I,sd,u-19-3
sw3039B-ms98-a-0019,44.577125,45.063750,doing,I,sd,u-19-3
sw3039B-ms98-a-0019,45.063750,45.143750,a,I,sd,u-19-3
sw3039B-ms98-a-0019,45.143750,45.723750,schedule,I,sd,u-19-3
sw3039B-ms98-a-0019,45.723750,45.923750,of,I,sd,u-19-3
sw3039B-ms98-a-0019,45.923750,46.097875,uh,I,sd,u-19-3
sw3039B-ms98-a-0019,46.203375,46.493750,twenty,I,sd,u-19-3
sw3039B-ms98-a-0019,46.493750,46.723750,four,I,sd,u-19-3
sw3039B-ms98-a-0019,46.723750,46.973750,hours,I,sd,u-19-3
sw3039B-ms98-a-0019,46.973750,47.083750,on,I,sd,u-19-3
sw3039B-ms98-a-0019,47.083750,47.153750,the,I,sd,u-19-3
sw3039B-ms98-a-0019,47.153750,47.503750,weekend,I,sd,u-19-3
sw3039B-ms98-a-0019,47.503750,47.633750,but,B,sd,u-19-4
sw3039B-ms98-a-0019,47.633750,47.743750,she,I,sd,u-19-4
sw3039B-ms98-a-0019,47.743750,47.943750,gets,I,sd,u-19-4
sw3039B-ms98-a-0019,47.943750,48.203750,paid,I,sd,u-19-4
sw3039B-ms98-a-0019,48.203750,48.363750,for,I,sd,u-19-4
sw3039B-ms98-a-0019,48.363750,48.983750,forty,I,sd,u-19-4
sw3039B-ms98-a-0020,49.700125,50.127125,and,B,sd,u-21-1
sw3039B-ms98-a-0020,50.238875,50.540125,Dave,I,sd,u-21-1
sw3039B-ms98-a-0020,50.540125,50.900125,is,I,sd,u-21-1
sw3039B-ms98-a-0020,50.900125,51.160125,uh,I,sd,u-21-1
sw3039B-ms98-a-0020,51.160125,51.380125,in,I,sd,u-21-1
sw3039B-ms98-a-0020,51.380125,52.000125,supervisory,I,sd,u-21-1
sw3039B-ms98-a-0020,52.000125,52.330125,work,I,sd,u-21-1
sw3039B-ms98-a-0020,52.330125,52.510125,and,B,sd,u-21-2
sw3039B-ms98-a-0020,52.510125,52.650125,he,I,sd,u-21-2
sw3039B-ms98-a-0020,52.650125,52.830125,has,I,sd,u-21-2
sw3039B-ms98-a-0020,52.830125,52.950125,to,I,sd,u-21-2
sw3039B-ms98-a-0020,52.950125,53.130125,work,I,sd,u-21-2
sw3039B-ms98-a-0020,53.130125,53.530125,almost,I,sd,u-21-2
sw3039B-ms98-a-0020,53.530125,53.700125,every,I,sd,u-21-2
sw3039B-ms98-a-0020,53.700125,54.230125,Saturday,I,sd,u-21-2
sw3039B-ms98-a-0020,54.230125,54.580125,so,B,%,u-21-3
sw3039B-ms98-a-0021,55.442250,55.902250,um,B,%,u-23-1
sw3039B-ms98-a-0022,56.928125,57.238125,she's,B,sd,u-25-1
sw3039B-ms98-a-0022,57.238125,57.698125,three,I,sd,u-25-1
sw3039B-ms98-a-0024,59.182000,59.562000,yes,B,aa,u-27-1
sw3039B-ms98-a-0024,59.562000,59.912000,she's,B,sd^m,u-29-1
sw3039B-ms98-a-0024,60.072000,60.322000,she's,I,sd^m,u-29-1
sw3039B-ms98-a-0024,60.322000,60.645125,little,I,sd^m,u-29-1
sw3039B-ms98-a-0024,60.645125,61.612000,[laughter],O,,
sw3039B-ms98-a-0024,61.612000,61.932000,she's,B,sd(^q),u-31-1
sw3039B-ms98-a-0024,61.932000,62.112000,says,I,sd(^q),u-31-1
sw3039B-ms98-a-0024,62.112000,62.352000,how,I,sd(^q),u-31-1
sw3039B-ms98-a-0024,62.352000,62.472000,are,I,sd(^q),u-31-1
sw3039B-ms98-a-0024,62.472000,62.622000,you,I,sd(^q),u-31-1
sw3039B-ms98-a-0024,62.622000,62.922000,doing,I,sd(^q),u-31-1
sw3039B-ms98-a-0024,62.922000,63.262000,grandma,I,sd(^q),u-31-1
sw3039B-ms98-a-0024,63.262000,63.802000,today,I,sd(^q),u-31-1
