sw4346A-ms98-a-0001,0.040000,0.380000,okay,B,o,u-1-1
sw4346A-ms98-a-0003,3.169625,3.468750,well,B,sd,u-3-1
sw4346A-ms98-a-0003,3.468750,3.578250,i,I,sd,u-3-1
sw4346A-ms98-a-0003,3.578250,3.766625,have,I,sd,u-3-1
sw4346A-ms98-a-0003,3.766625,4.179625,um,I,sd,u-3-1
sw4346A-ms98-a-0003,4.839625,5.029625,two,I,sd,u-3-1
sw4346A-ms98-a-0003,5.029625,5.509625,kids,I,sd,u-3-1
sw4346A-ms98-a-0003,5.509625,5.539625,i,B,sd,u-3-2
sw4346A-ms98-a-0003,5.539625,5.659625,have,I,sd,u-3-2
sw4346A-ms98-a-0003,5.659625,5.899625,one,I,sd,u-3-2
sw4346A-ms98-a-0003,5.899625,6.169625,seven,I,sd,u-3-2
sw4346A-ms98-a-0003,6.169625,6.269625,and,I,sd,u-3-2
sw4346A-ms98-a-0003,6.269625,6.479625,one,I,sd,u-3-2
sw4346A-ms98-a-0003,6.479625,7.053000,five,I,sd,u-3-2
sw4346A-ms98-a-0003,7.599125,7.889625,and,B,sd,u-5-1
sw4346A-ms98-a-0003,7.889625,8.229625,um,I,sd,u-5-1
sw4346A-ms98-a-0003,8.459625,8.589625,they're,I,sd,u-5-1
sw4346A-ms98-a-0003,8.589625,8.659625,in,I,sd,u-5-1
sw4346A-ms98-a-0003,8.659625,8.709625,a,I,sd,u-5-1
sw4346A-ms98-a-0003,8.709625,8.999625,public,I,sd,u-5-1
sw4346A-ms98-a-0003,8.999625,9.309625,school,I,sd,u-5-1
sw4346A-ms98-a-0003,9.309625,9.529625,here,I,sd,u-5-1
sw4346A-ms98-a-0003,9.529625,9.629625,in,I,sd,u-5-1
sw4346A-ms98-a-0003,9.629625,10.199625,Tyler,I,sd,u-5-1
sw4346A-ms98-a-0003,10.199625,10.569625,and,B,sd,u-5-2
sw4346A-ms98-a-0003,11.229625,11.796500,um,I,sd,u-5-2
sw4346A-ms98-a-0004,12.997625,13.217625,i'm,I,sd,u-5-2
sw4346A-ms98-a-0004,13.217625,13.587625,happy,I,sd,u-5-2
sw4346A-ms98-a-0004,13.587625,13.897625,with,I,sd,u-5-2
sw4346A-ms98-a-0004,13.897625,14.055750,it,I,sd,u-5-2
sw4346A-ms98-a-0004,14.488875,14.627625,i'm,B,sd,u-7-1
sw4346A-ms98-a-0004,14.627625,14.937625,happy,I,sd,u-7-1
sw4346A-ms98-a-0004,14.937625,15.127625,with,I,sd,u-7-1
sw4346A-ms98-a-0004,15.127625,15.237625,their,I,sd,u-7-1
sw4346A-ms98-a-0004,15.237625,15.697625,school,I,sd,u-7-1
sw4346A-ms98-a-0004,15.697625,15.897625,it's,B,sv,u-7-2
sw4346A-ms98-a-0004,15.897625,16.377625,great,I,sv,u-7-2
sw4346A-ms98-a-0004,17.107625,17.297625,good,B,sv,u-7-3
sw4346A-ms98-a-0004,17.297625,18.137625,teachers,I,sv,u-7-3
sw4346A-ms98-a-0004,18.377625,18.557625,good,B,sv,u-7-4
sw4346A-ms98-a-0004,18.557625,19.637625,curriculum,I,sv,u-7-4
sw4346A-ms98-a-0005,20.223500,20.793500,um,I,sv,u-7-4
sw4346A-ms98-a-0005,20.893500,21.167000,they,B,sd,u-7-5
sw4346A-ms98-a-0005,21.622750,21.943500,learn,I,sd,u-7-5
sw4346A-ms98-a-0005,21.943500,22.027250,a,I,sd,u-7-5
sw4346A-ms98-a-0005,22.027250,22.383500,lot,I,sd,u-7-5
sw4346A-ms98-a-0005,22.383500,22.493500,they,B,sd,u-7-6
sw4346A-ms98-a-0005,22.493500,22.663500,have,I,sd,u-7-6
sw4346A-ms98-a-0005,22.663500,22.773500,no,I,sd,u-7-6
sw4346A-ms98-a-0005,22.773500,23.659875,problems,I,sd,u-7-6
sw4346A-ms98-a-0005,24.172000,24.693500,um,I,sd,u-7-6
sw4346A-ms98-a-0005,24.873500,25.023500,but,B,sd,u-7-7
sw4346A-ms98-a-0005,25.023500,25.093500,i,I,sd,u-7-7
sw4346A-ms98-a-0005,25.093500,25.313500,do,I,sd,u-7-7
sw4346A-ms98-a-0005,25.313500,25.533500,live,I,sd,u-7-7
sw4346A-ms98-a-0005,25.533500,25.713500,in,I,sd,u-7-7
sw4346A-ms98-a-0005,25.713500,25.783500,the,I,sd,u-7-7
sw4346A-ms98-a-0005,25.783500,26.323500,better,I,sd,u-7-7
sw4346A-ms98-a-0006,26.885000,27.135000,and,I,sd,u-7-7
sw4346A-ms98-a-0006,27.135000,27.285000,well,I,sd,u-7-7
sw4346A-ms98-a-0006,27.285000,27.365000,in,I,sd,u-7-7
sw4346A-ms98-a-0006,27.365000,27.425000,the,I,sd,u-7-7
sw4346A-ms98-a-0006,27.425000,27.975000,best,I,sd,u-7-7
sw4346A-ms98-a-0006,27.975000,28.255000,part,I,sd,u-7-7
sw4346A-ms98-a-0006,28.255000,28.425000,of,I,sd,u-7-7
sw4346A-ms98-a-0006,28.425000,28.525000,the,I,sd,u-7-7
sw4346A-ms98-a-0006,28.525000,28.915000,city,I,sd,u-7-7
sw4346A-ms98-a-0006,28.915000,29.095000,though,B,sv,u-7-8
sw4346A-ms98-a-0006,29.095000,29.175000,i,I,sv,u-7-8
sw4346A-ms98-a-0006,29.175000,29.425000,live,I,sv,u-7-8
sw4346A-ms98-a-0006,29.425000,29.775000,in,I,sv,u-7-8
sw4346A-ms98-a-0006,30.025000,30.105000,you,I,sv,u-7-8
sw4346A-ms98-a-0006,30.105000,30.385000,know,I,sv,u-7-8
sw4346A-ms98-a-0006,30.385000,30.555000,the,I,sv,u-7-8
sw4346A-ms98-a-0006,30.555000,30.925000,real,I,sv,u-7-8
sw4346A-ms98-a-0006,31.275000,31.605000,{richy},I,sv,u-7-8
sw4346A-ms98-a-0006,31.605000,31.915000,part,I,sv,u-7-8
sw4346A-ms98-a-0006,31.915000,31.975000,i,I,sv,u-7-8
sw4346A-ms98-a-0006,31.975000,32.335000,guess,I,sv,u-7-8
