sw3135B-ms98-a-0002,1.634000,1.894000,okay,B,o,u-1-1
sw3135B-ms98-a-0002,2.114000,2.224000,do,B,qy,u-1-2
sw3135B-ms98-a-0002,2.224000,2.504000,you,I,qy,u-1-2
sw3135B-ms98-a-0002,2.564000,2.774000,have,I,qy,u-1-2
sw3135B-ms98-a-0002,2.774000,2.914000,you,I,qy,u-1-2
sw3135B-ms98-a-0002,2.914000,3.074000,ever,I,qy,u-1-2
sw3135B-ms98-a-0002,3.074000,3.214000,had,I,qy,u-1-2
sw3135B-ms98-a-0002,3.214000,3.274000,to,I,qy,u-1-2
sw3135B-ms98-a-0002,3.274000,3.434000,put,I,qy,u-1-2
sw3135B-ms98-a-0002,3.434000,3.584000,your,I,qy,u-1-2
sw3135B-ms98-a-0002,3.584000,3.944000,children,I,qy,u-1-2
sw3135B-ms98-a-0002,3.944000,4.134000,in,I,qy,u-1-2
sw3135B-ms98-a-0002,4.364000,4.484000,in,I,qy,u-1-2
sw3135B-ms98-a-0002,4.574000,4.854000,child,I,qy,u-1-2
sw3135B-ms98-a-0002,4.854000,5.034000,care,I,qy,u-1-2
sw3135B-ms98-a-0002,5.034000,5.224000,Mary,I,qy,u-1-2
sw3135B-ms98-a-0002,5.224000,5.474000,Dell,I,qy,u-1-2
sw3135B-ms98-a-0004,13.550500,14.179750,uh-huh,B,b,u-7-1
sw3135B-ms98-a-0006,16.435875,17.113000,oh,B,b,u-9-1
sw3135B-ms98-a-0008,28.254750,28.701250,uh-huh,B,b,u-13-1
sw3135B-ms98-a-0009,29.902375,30.357250,uh-huh,B,b^r,u-15-1
sw3135B-ms98-a-0011,37.447000,38.167375,uh-huh,B,b,u-19-1
sw3135B-ms98-a-0011,38.167375,38.570375,i,B,b,u-19-2
sw3135B-ms98-a-0011,38.570375,39.102750,see,I,b,u-19-2
sw3135B-ms98-a-0012,39.833625,40.599375,oh,B,b,u-21-1
sw3135B-ms98-a-0012,40.994875,41.438250,well,B,sd,u-23-1
sw3135B-ms98-a-0012,41.438250,41.567875,i,I,sd,u-23-1
sw3135B-ms98-a-0012,41.567875,41.970875,have,I,sd,u-23-1
sw3135B-ms98-a-0012,41.970875,42.316125,uh,I,sd,u-23-1
sw3135B-ms98-a-0012,42.395250,42.508250,a,I,sd,u-23-1
sw3135B-ms98-a-0012,42.508250,42.798250,nine,I,sd,u-23-1
sw3135B-ms98-a-0012,42.798250,42.930875,year,I,sd,u-23-1
sw3135B-ms98-a-0012,42.930875,43.130500,old,I,sd,u-23-1
sw3135B-ms98-a-0012,43.130500,43.238250,and,I,sd,u-23-1
sw3135B-ms98-a-0012,43.238250,43.318250,a,I,sd,u-23-1
sw3135B-ms98-a-0012,43.318250,43.598250,six,I,sd,u-23-1
sw3135B-ms98-a-0012,43.598250,43.698250,year,I,sd,u-23-1
sw3135B-ms98-a-0012,43.698250,43.868250,old,I,sd,u-23-1
sw3135B-ms98-a-0012,43.868250,44.008250,and,B,sd,u-23-2
sw3135B-ms98-a-0012,44.008250,44.198250,neither,I,sd,u-23-2
sw3135B-ms98-a-0012,44.198250,44.358250,one,I,sd,u-23-2
sw3135B-ms98-a-0012,44.358250,44.448250,of,I,sd,u-23-2
sw3135B-ms98-a-0012,44.448250,44.588250,them,I,sd,u-23-2
sw3135B-ms98-a-0012,44.588250,44.738250,has,I,sd,u-23-2
sw3135B-ms98-a-0012,44.738250,44.992750,ever,I,sd,u-23-2
sw3135B-ms98-a-0012,44.992750,45.268250,been,I,sd,u-23-2
sw3135B-ms98-a-0012,45.268250,45.501750,in,I,sd,u-23-2
sw3135B-ms98-a-0012,46.208250,46.648250,in,B,+,u-25-1
sw3135B-ms98-a-0012,46.648250,46.958250,uh,I,+,u-25-1
sw3135B-ms98-a-0012,46.958250,47.168250,day,I,+,u-25-1
sw3135B-ms98-a-0012,47.168250,47.418250,care,I,+,u-25-1
sw3135B-ms98-a-0012,47.418250,47.608250,for,I,+,u-25-1
sw3135B-ms98-a-0012,47.608250,47.698250,the,I,+,u-25-1
sw3135B-ms98-a-0012,47.698250,48.088250,reason,I,+,u-25-1
sw3135B-ms98-a-0012,48.088250,48.601250,of,I,+,u-25-1
sw3135B-ms98-a-0012,48.601250,48.948250,of,I,+,u-25-1
sw3135B-ms98-a-0012,48.948250,49.138250,me,I,+,u-25-1
sw3135B-ms98-a-0012,49.138250,49.728750,working,I,+,u-25-1
sw3135B-ms98-a-0012,49.728750,50.271125,but,B,sd,u-27-1
sw3135B-ms98-a-0012,50.271125,50.708250,uh,I,sd,u-27-1
sw3135B-ms98-a-0012,50.708250,50.858250,they,I,sd,u-27-1
sw3135B-ms98-a-0012,50.858250,51.068250,both,I,sd,u-27-1
sw3135B-ms98-a-0012,51.068250,51.208250,went,I,sd,u-27-1
sw3135B-ms98-a-0012,51.208250,51.338250,through,I,sd,u-27-1
sw3135B-ms98-a-0012,51.338250,51.948250,preschool,I,sd,u-27-1
sw3135B-ms98-a-0013,52.858500,53.498500,and,B,sv,u-29-1
sw3135B-ms98-a-0013,53.498500,54.018500,uh,I,sv,u-29-1
sw3135B-ms98-a-0013,54.958500,55.128500,we've,I,sv,u-29-1
sw3135B-ms98-a-0013,55.128500,55.298500,just,I,sv,u-29-1
sw3135B-ms98-a-0013,55.298500,55.478500,been,I,sv,u-29-1
sw3135B-ms98-a-0013,55.478500,55.718500,real,I,sv,u-29-1
sw3135B-ms98-a-0013,55.918500,56.388500,lucky,I,sv,u-29-1
sw3135B-ms98-a-0013,56.388500,57.838500,[laughter],O,,
sw3135B-ms98-a-0013,57.838500,58.068500,i,B,+,u-31-1
sw3135B-ms98-a-0013,58.068500,58.508500,think,I,+,u-31-1
sw3135B-ms98-a-0013,58.508500,59.268500,anyway,I,+,u-31-1
sw3135B-ms98-a-0013,59.268500,59.438500,to,I,+,u-31-1
sw3135B-ms98-a-0013,59.438500,59.984000,not,I,+,u-31-1
sw3135B-ms98-a-0015,65.694125,66.084125,right,B,aa,u-33-1
sw3135B-ms98-a-0015,66.084125,66.244125,like,B,^2,u-33-2
sw3135B-ms98-a-0015,66.244125,66.524125,half,I,^2,u-33-2
sw3135B-ms98-a-0015,66.524125,66.744125,day,I,^2,u-33-2
sw3135B-ms98-a-0015,66.744125,67.274125,programs,I,^2,u-33-2
sw3135B-ms98-a-0015,67.274125,67.914125,uh-huh,B,%,u-33-3
sw3135B-ms98-a-0016,68.859875,69.416500,uh-huh,B,b,u-35-1
sw3135B-ms98-a-0018,82.423625,82.973250,uh-huh,B,b,u-39-1
sw3135B-ms98-a-0020,93.018875,93.945375,oh,B,b,u-41-1
sw3135B-ms98-a-0022,100.071375,100.238250,oh,B,ba,u-43-1
sw3135B-ms98-a-0022,100.238250,100.478250,my,I,ba,u-43-1
sw3135B-ms98-a-0022,100.478250,101.607875,gosh,I,ba,u-43-1
sw3135B-ms98-a-0024,107.284875,107.977500,uh-huh,B,b,u-45-1
sw3135B-ms98-a-0026,109.823625,109.993500,oh,B,ba,u-47-1
sw3135B-ms98-a-0026,109.993500,110.143500,my,I,ba,u-47-1
sw3135B-ms98-a-0026,110.143500,110.554625,goodness,I,ba,u-47-1
sw3135B-ms98-a-0028,117.855250,118.472750,right,B,aa,u-49-1
sw3135B-ms98-a-0028,118.660000,119.280000,right,B,aa^r,u-49-2
sw3135B-ms98-a-0028,119.280000,119.680000,yeah,B,aa,u-49-3
sw3135B-ms98-a-0030,125.127125,125.746500,uh-huh,B,aa,u-51-1
sw3135B-ms98-a-0030,126.213000,126.603000,yeah,B,aa,u-51-2
sw3135B-ms98-a-0030,126.603000,126.843000,that,B,sv,u-51-3
sw3135B-ms98-a-0030,126.843000,126.953000,is,I,sv,u-51-3
sw3135B-ms98-a-0030,127.248875,127.572625,um,I,sv,u-51-3
sw3135B-ms98-a-0030,127.572625,127.689375,a,I,sv,u-51-3
sw3135B-ms98-a-0030,127.689375,127.953000,big,I,sv,u-51-3
sw3135B-ms98-a-0030,127.953000,128.463000,drawback,I,sv,u-51-3
sw3135B-ms98-a-0030,128.463000,128.583000,i,I,sv,u-51-3
sw3135B-ms98-a-0030,128.583000,128.883000,think,I,sv,u-51-3
sw3135B-ms98-a-0030,128.883000,128.993000,in,I,sv,u-51-3
sw3135B-ms98-a-0030,128.993000,129.243000,that,I,sv,u-51-3
sw3135B-ms98-a-0030,129.243000,129.393000,in,I,sv,u-51-3
sw3135B-ms98-a-0030,129.393000,129.673000,the,I,sv,u-51-3
sw3135B-ms98-a-0030,129.673000,129.762875,uh,I,sv,u-51-3
sw3135B-ms98-a-0030,129.762875,130.123000,public,I,sv,u-51-3
sw3135B-ms98-a-0030,130.123000,130.433000,schools,I,sv,u-51-3
sw3135B-ms98-a-0030,130.433000,130.603000,out,I,sv,u-51-3
sw3135B-ms98-a-0030,130.603000,131.013000,here,I,sv,u-51-3
sw3135B-ms98-a-0031,131.683000,131.783000,you,B,+,u-53-1
sw3135B-ms98-a-0031,131.783000,131.997875,know,I,+,u-53-1
sw3135B-ms98-a-0031,132.199875,132.447250,to,I,+,u-53-1
sw3135B-ms98-a-0031,132.447250,132.643000,your,O,,
sw3135B-ms98-a-0031,132.643000,132.913000,lucky,B,sv,u-53-2
sw3135B-ms98-a-0031,132.913000,133.003000,to,I,sv,u-53-2
sw3135B-ms98-a-0031,133.003000,133.223000,have,I,sv,u-53-2
sw3135B-ms98-a-0031,133.223000,133.333000,an,I,sv,u-53-2
sw3135B-ms98-a-0031,133.333000,133.583000,art,I,sv,u-53-2
sw3135B-ms98-a-0031,133.583000,134.003000,teacher,I,sv,u-53-2
sw3135B-ms98-a-0031,134.003000,134.133000,and,B,sd,u-53-3
sw3135B-ms98-a-0031,134.133000,134.253000,if,I,sd,u-53-3
sw3135B-ms98-a-0031,134.253000,134.383000,you,I,sd,u-53-3
sw3135B-ms98-a-0031,134.383000,134.903000,do,I,sd,u-53-3
sw3135B-ms98-a-0031,134.903000,135.893000,[laughter],I,sd,u-53-3
sw3135B-ms98-a-0031,135.893000,136.043000,you,I,sd,u-53-3
sw3135B-ms98-a-0031,136.043000,136.163000,get,I,sd,u-53-3
sw3135B-ms98-a-0031,136.163000,136.313000,them,I,sd,u-53-3
sw3135B-ms98-a-0031,136.313000,136.583000,once,I,sd,u-53-3
sw3135B-ms98-a-0031,136.583000,136.653000,a,I,sd,u-53-3
sw3135B-ms98-a-0031,136.653000,136.973000,week,I,sd,u-53-3
sw3135B-ms98-a-0031,136.973000,137.083000,or,I,sd,u-53-3
sw3135B-ms98-a-0031,137.083000,137.643000,something,I,sd,u-53-3
sw3135B-ms98-a-0031,137.643000,137.723000,you,I,sd,u-53-3
