sw3405A-ms98-a-0002,0.338500,1.068500,okay,B,o,u-1-1
sw3405A-ms98-a-0002,1.068500,1.572500,Laurel,O,,
sw3405A-ms98-a-0003,2.702875,3.171875,so,B,qw,u-1-2
sw3405A-ms98-a-0003,3.431750,3.566750,i'd,I,qw,u-1-2
sw3405A-ms98-a-0003,3.566750,3.756750,like,I,qw,u-1-2
sw3405A-ms98-a-0003,3.756750,3.876750,to,I,qw,u-1-2
sw3405A-ms98-a-0003,3.876750,4.226750,know,I,qw,u-1-2
sw3405A-ms98-a-0003,4.226750,4.692250,um,I,qw,u-1-2
sw3405A-ms98-a-0004,5.821750,6.125875,what,I,qw,u-1-2
sw3405A-ms98-a-0004,6.125875,6.315875,what,I,qw,u-1-2
sw3405A-ms98-a-0004,6.315875,6.415875,do,I,qw,u-1-2
sw3405A-ms98-a-0004,6.415875,6.575875,you,I,qw,u-1-2
sw3405A-ms98-a-0004,6.575875,6.865875,do,I,qw,u-1-2
sw3405A-ms98-a-0004,6.865875,7.045875,in,I,qw,u-1-2
sw3405A-ms98-a-0004,7.045875,7.285875,lawn,I,qw,u-1-2
sw3405A-ms98-a-0004,7.285875,7.435875,and,I,qw,u-1-2
sw3405A-ms98-a-0004,7.435875,7.745875,garden,I,qw,u-1-2
sw3405A-ms98-a-0004,7.745875,7.977500,what,B,qw,u-1-3
sw3405A-ms98-a-0004,8.128250,8.697375,uh,I,qw,u-1-3
sw3405A-ms98-a-0004,9.160625,9.505875,what's,I,qw,u-1-3
sw3405A-ms98-a-0004,9.505875,9.715875,what's,I,qw,u-1-3
sw3405A-ms98-a-0004,9.715875,9.815875,of,I,qw,u-1-3
sw3405A-ms98-a-0004,9.815875,10.145875,interest,I,qw,u-1-3
sw3405A-ms98-a-0004,10.145875,10.205875,to,I,qw,u-1-3
sw3405A-ms98-a-0004,10.205875,10.345875,you,I,qw,u-1-3
sw3405A-ms98-a-0004,10.345875,10.455875,and,B,qw,u-1-4
sw3405A-ms98-a-0004,10.455875,10.555875,how,I,qw,u-1-4
sw3405A-ms98-a-0004,10.555875,10.625875,do,I,qw,u-1-4
sw3405A-ms98-a-0004,10.625875,10.715875,you,I,qw,u-1-4
sw3405A-ms98-a-0004,10.715875,10.855875,go,I,qw,u-1-4
sw3405A-ms98-a-0004,10.855875,11.115875,about,I,qw,u-1-4
sw3405A-ms98-a-0004,11.115875,11.273250,it,I,qw,u-1-4
sw3405A-ms98-a-0006,28.997125,29.211750,oh,B,qy,u-3-1
sw3405A-ms98-a-0006,29.211750,29.371750,you,I,qy,u-3-1
sw3405A-ms98-a-0006,29.371750,29.661750,do,I,qy,u-3-1
sw3405A-ms98-a-0006,29.661750,29.811750,you,I,qy,u-3-1
sw3405A-ms98-a-0006,29.811750,30.011750,do,I,qy,u-3-1
sw3405A-ms98-a-0006,30.011750,30.591750,actually,I,qy,u-3-1
sw3405A-ms98-a-0006,30.591750,30.831750,uh,I,qy,u-3-1
sw3405A-ms98-a-0006,30.831750,31.151750,grow,I,qy,u-3-1
sw3405A-ms98-a-0006,31.151750,31.211750,a,I,qy,u-3-1
sw3405A-ms98-a-0006,31.211750,31.788750,garden,I,qy,u-3-1
sw3405A-ms98-a-0006,31.788750,31.941750,to,I,qy,u-3-1
sw3405A-ms98-a-0006,31.941750,32.321750,produce,I,qy,u-3-1
sw3405A-ms98-a-0006,32.321750,32.798500,food,I,qy,u-3-1
sw3405A-ms98-a-0007,33.501750,33.997000,uh-huh,B,b,u-5-1
sw3405A-ms98-a-0007,34.410500,34.671875,so,B,qw,u-5-2
sw3405A-ms98-a-0007,34.671875,34.751875,how,I,qw,u-5-2
sw3405A-ms98-a-0007,34.751875,34.991875,much,I,qw,u-5-2
sw3405A-ms98-a-0007,34.991875,35.201875,room,I,qw,u-5-2
sw3405A-ms98-a-0007,35.201875,35.311875,do,I,qw,u-5-2
sw3405A-ms98-a-0007,35.311875,35.451875,you,I,qw,u-5-2
sw3405A-ms98-a-0007,35.451875,36.009750,have,I,qw,u-5-2
sw3405A-ms98-a-0009,44.057750,44.602875,um-hum,B,b,u-7-1
sw3405A-ms98-a-0011,62.148000,62.648000,oh,B,bk,u-9-1
sw3405A-ms98-a-0011,62.648000,62.968000,that's,I,bk,u-9-1
sw3405A-ms98-a-0011,62.968000,63.108000,what,I,bk,u-9-1
sw3405A-ms98-a-0011,63.108000,63.188000,i,I,bk,u-9-1
sw3405A-ms98-a-0011,63.188000,63.558000,was,I,bk,u-9-1
sw3405A-ms98-a-0011,63.558000,63.638000,uh,I,bk,u-9-1
sw3405A-ms98-a-0011,63.638000,64.128000,curious,I,bk,u-9-1
sw3405A-ms98-a-0011,64.128000,64.628000,about,I,bk,u-9-1
sw3405A-ms98-a-0011,64.628000,64.818000,i,B,qy^d,u-9-2
sw3405A-ms98-a-0011,64.818000,65.008000,was,I,qy^d,u-9-2
sw3405A-ms98-a-0011,65.008000,65.318000,wondering,I,qy^d,u-9-2
sw3405A-ms98-a-0011,65.318000,65.478000,whether,I,qy^d,u-9-2
sw3405A-ms98-a-0011,65.478000,65.618000,you,I,qy^d,u-9-2
sw3405A-ms98-a-0011,65.618000,65.798000,had,I,qy^d,u-9-2
sw3405A-ms98-a-0011,65.798000,66.230625,actually,I,qy^d,u-9-2
sw3405A-ms98-a-0011,66.750375,67.228000,some,I,qy^d,u-9-2
sw3405A-ms98-a-0011,67.228000,67.298000,of,I,qy^d,u-9-2
sw3405A-ms98-a-0011,67.298000,67.388000,the,I,qy^d,u-9-2
sw3405A-ms98-a-0011,67.388000,67.788000,flowers,I,qy^d,u-9-2
sw3405A-ms98-a-0011,67.788000,67.888000,that,I,qy^d,u-9-2
sw3405A-ms98-a-0011,67.888000,68.038000,you,I,qy^d,u-9-2
sw3405A-ms98-a-0011,68.038000,68.198000,had,I,qy^d,u-9-2
sw3405A-ms98-a-0011,68.198000,68.638000,planted,I,qy^d,u-9-2
sw3405A-ms98-a-0011,68.638000,68.838000,were,I,qy^d,u-9-2
sw3405A-ms98-a-0011,68.838000,69.238000,bulb,I,qy^d,u-9-2
sw3405A-ms98-a-0011,69.238000,69.488000,type,I,qy^d,u-9-2
sw3405A-ms98-a-0011,69.488000,69.608000,that,I,qy^d,u-9-2
sw3405A-ms98-a-0011,69.608000,69.748000,you,I,qy^d,u-9-2
sw3405A-ms98-a-0011,69.748000,69.958000,would,I,qy^d,u-9-2
sw3405A-ms98-a-0011,69.958000,70.208000,dig,I,qy^d,u-9-2
sw3405A-ms98-a-0011,70.208000,70.632250,up,I,qy^d,u-9-2
sw3405A-ms98-a-0012,71.379875,72.313625,[laughter-and],I,qy^d,u-9-2
sw3405A-ms98-a-0012,72.313625,72.679625,and,I,qy^d,u-9-2
sw3405A-ms98-a-0012,72.679625,73.059625,then,I,qy^d,u-9-2
sw3405A-ms98-a-0012,73.059625,73.209625,put,I,qy^d,u-9-2
sw3405A-ms98-a-0012,73.209625,73.449625,down,I,qy^d,u-9-2
sw3405A-ms98-a-0012,73.449625,73.589625,your,I,qy^d,u-9-2
sw3405A-ms98-a-0012,73.589625,74.029625,garden,I,qy^d,u-9-2
sw3405A-ms98-a-0012,74.029625,74.119625,and,I,qy^d,u-9-2
sw3405A-ms98-a-0012,74.119625,74.259625,then,I,qy^d,u-9-2
sw3405A-ms98-a-0012,74.259625,74.419625,put,I,qy^d,u-9-2
sw3405A-ms98-a-0012,74.419625,74.519625,them_1,I,qy^d,u-9-2
sw3405A-ms98-a-0012,74.519625,74.799625,back,I,qy^d,u-9-2
sw3405A-ms98-a-0012,74.799625,75.029625,in,I,qy^d,u-9-2
sw3405A-ms98-a-0012,75.029625,75.229625,later,I,qy^d,u-9-2
sw3405A-ms98-a-0012,75.229625,75.319625,or,I,qy^d,u-9-2
sw3405A-ms98-a-0012,75.319625,75.609625,something,I,qy^d,u-9-2
sw3405A-ms98-a-0012,75.609625,75.799625,like,I,qy^d,u-9-2
sw3405A-ms98-a-0012,75.799625,76.029625,that,I,qy^d,u-9-2
sw3405A-ms98-a-0012,76.029625,76.139625,so,B,%,u-9-3
sw3405A-ms98-a-0012,76.139625,76.379875,you,I,%,u-9-3
sw3405A-ms98-a-0014,78.086500,78.470250,uh-huh,B,b,u-11-1
sw3405A-ms98-a-0014,78.470250,78.630250,you,B,b^m,u-11-2
sw3405A-ms98-a-0014,78.630250,78.800250,do,I,b^m,u-11-2
sw3405A-ms98-a-0014,78.800250,78.950250,have,I,b^m,u-11-2
sw3405A-ms98-a-0014,78.950250,79.020250,a,I,b^m,u-11-2
sw3405A-ms98-a-0014,79.020250,79.360250,separate,I,b^m,u-11-2
sw3405A-ms98-a-0014,79.360250,79.833000,area,I,b^m,u-11-2
sw3405A-ms98-a-0016,84.894125,85.357500,oh,B,b,u-13-1
sw3405A-ms98-a-0017,86.674625,87.852625,uh-huh,B,b,u-15-1
sw3405A-ms98-a-0017,87.852625,88.012625,well,B,ad,u-15-2
sw3405A-ms98-a-0017,88.012625,88.212625,tell,I,ad,u-15-2
sw3405A-ms98-a-0017,88.212625,88.292625,me,I,ad,u-15-2
sw3405A-ms98-a-0017,88.292625,88.582625,this,I,ad,u-15-2
sw3405A-ms98-a-0017,88.582625,88.722625,uh,I,ad,u-15-2
sw3405A-ms98-a-0017,88.722625,89.012625,Laurel,O,,
sw3405A-ms98-a-0017,89.012625,89.102625,do,B,qy,u-15-3
sw3405A-ms98-a-0017,89.102625,89.232625,you,I,qy,u-15-3
sw3405A-ms98-a-0017,89.232625,89.352625,en[joy]-,I,qy,u-15-3
sw3405A-ms98-a-0017,89.352625,89.462625,do,I,qy,u-15-3
sw3405A-ms98-a-0017,89.462625,89.562625,you,I,qy,u-15-3
sw3405A-ms98-a-0017,89.562625,89.902625,enjoy,I,qy,u-15-3
