sw4314A-ms98-a-0001,0.010750,0.242750,[vocalized-noise],O,,
sw4314A-ms98-a-0003,3.013250,3.349000,yeah,B,b,u-3-1
sw4314A-ms98-a-0004,4.378750,4.520250,all,B,b,u-5-1
sw4314A-ms98-a-0004,4.520250,4.676750,r[ight]-,O,,
sw4314A-ms98-a-0006,6.721625,7.057500,yeah,B,b,u-7-1
sw4314A-ms98-a-0006,7.327625,7.598625,i'm,B,sd,u-7-2
sw4314A-ms98-a-0006,7.598625,7.661500,kind,I,sd,u-7-2
sw4314A-ms98-a-0006,7.661500,7.727375,of,I,sd,u-7-2
sw4314A-ms98-a-0006,7.727375,8.067500,into,I,sd,u-7-2
sw4314A-ms98-a-0006,8.067500,8.227500,it,I,sd,u-7-2
sw4314A-ms98-a-0006,8.227500,8.447500,i'm,B,sd,u-7-3
sw4314A-ms98-a-0006,8.447500,8.716375,uh,I,sd,u-7-3
sw4314A-ms98-a-0006,9.059125,9.183375,kind,I,sd,u-7-3
sw4314A-ms98-a-0006,9.183375,9.287500,of,I,sd,u-7-3
sw4314A-ms98-a-0006,9.287500,9.357500,a,I,sd,u-7-3
sw4314A-ms98-a-0006,9.357500,9.888500,sailor,I,sd,u-7-3
sw4314A-ms98-a-0006,10.332875,10.457500,i'm,B,sd,u-9-1
sw4314A-ms98-a-0006,10.457500,10.567500,up,I,sd,u-9-1
sw4314A-ms98-a-0006,10.567500,10.697500,in,I,sd,u-9-1
sw4314A-ms98-a-0006,10.697500,11.277500,Minneapolis,I,sd,u-9-1
sw4314A-ms98-a-0006,11.277500,11.547500,now,I,sd,u-9-1
sw4314A-ms98-a-0006,11.547500,11.687500,but,B,sd,u-9-2
sw4314A-ms98-a-0006,11.687500,11.747500,i,I,sd,u-9-2
sw4314A-ms98-a-0006,11.747500,12.007500,was,I,sd,u-9-2
sw4314A-ms98-a-0006,12.007500,12.137500,in,I,sd,u-9-2
sw4314A-ms98-a-0006,12.137500,12.646875,Florida,I,sd,u-9-2
sw4314A-ms98-a-0006,13.253250,13.687500,so,B,%,u-9-3
sw4314A-ms98-a-0006,13.687500,14.034375,uh,I,%,u-9-3
sw4314A-ms98-a-0006,14.707500,14.877500,yeah,I,%,u-9-3
sw4314A-ms98-a-0006,14.877500,14.907500,i,B,sd,u-9-4
sw4314A-ms98-a-0006,14.907500,15.007500,was,I,sd,u-9-4
sw4314A-ms98-a-0006,15.007500,15.167500,kind,I,sd,u-9-4
sw4314A-ms98-a-0006,15.167500,15.237500,of,I,sd,u-9-4
sw4314A-ms98-a-0006,15.237500,15.407500,getting,I,sd,u-9-4
sw4314A-ms98-a-0006,15.407500,15.527500,to,I,sd,u-9-4
sw4314A-ms98-a-0006,15.527500,15.677500,it,I,sd,u-9-4
sw4314A-ms98-a-0006,15.677500,15.787500,for,I,sd,u-9-4
sw4314A-ms98-a-0006,15.787500,15.837500,a,I,sd,u-9-4
sw4314A-ms98-a-0006,15.837500,16.137500,while,I,sd,u-9-4
sw4314A-ms98-a-0006,16.137500,16.319000,there,I,sd,u-9-4
sw4314A-ms98-a-0007,17.255500,17.478625,yeah,B,ny,u-11-1
sw4314A-ms98-a-0007,17.478625,17.608625,for,B,sd^e,u-11-2
sw4314A-ms98-a-0007,17.608625,17.668625,the,I,sd^e,u-11-2
sw4314A-ms98-a-0007,17.668625,17.908625,most,I,sd^e,u-11-2
sw4314A-ms98-a-0007,17.908625,18.207625,part,I,sd^e,u-11-2
sw4314A-ms98-a-0007,18.392125,18.518625,yeah,B,ny^r,u-11-3
sw4314A-ms98-a-0007,18.518625,18.578625,i,B,sd,u-13-1
sw4314A-ms98-a-0007,18.578625,18.678625,had,I,sd,u-13-1
sw4314A-ms98-a-0007,18.678625,18.708625,a,I,sd,u-13-1
sw4314A-ms98-a-0007,18.708625,18.882000,little,I,sd,u-13-1
sw4314A-ms98-a-0007,18.882000,19.400750,sailboat,O,,
sw4314A-ms98-a-0008,20.912625,21.152500,no,B,b,u-15-1
sw4314A-ms98-a-0008,21.152500,21.951750,[laughter],O,,
sw4314A-ms98-a-0010,24.145625,24.305875,what,B,qw,u-17-1
sw4314A-ms98-a-0010,24.305875,24.465875,part,I,qw,u-17-1
sw4314A-ms98-a-0010,24.465875,24.545875,of,I,qw,u-17-1
sw4314A-ms98-a-0010,24.545875,24.905875,Texas,I,qw,u-17-1
sw4314A-ms98-a-0010,24.905875,25.015875,you,I,qw,u-17-1
sw4314A-ms98-a-0010,25.015875,25.265875,from,I,qw,u-17-1
sw4314A-ms98-a-0011,26.667750,27.080875,okay,B,bk,u-19-1
sw4314A-ms98-a-0011,27.137375,27.587750,whereabouts,B,qw,u-19-2
sw4314A-ms98-a-0011,27.587750,27.697750,is,I,qw,u-19-2
sw4314A-ms98-a-0011,27.697750,27.963125,that,I,qw,u-19-2
sw4314A-ms98-a-0013,30.633125,31.062875,okay,B,bk,u-21-1
sw4314A-ms98-a-0013,31.231125,31.367000,all,B,bk,u-21-2
sw4314A-ms98-a-0013,31.367000,31.595500,right,I,bk,u-21-2
sw4314A-ms98-a-0014,32.778125,32.858125,is,B,bh,u-23-1
sw4314A-ms98-a-0014,32.858125,33.008125,that,I,bh,u-23-1
sw4314A-ms98-a-0014,33.008125,33.259125,right,I,bh,u-23-1
sw4314A-ms98-a-0014,33.714875,33.978125,wow,B,ba,u-25-1
sw4314A-ms98-a-0014,33.978125,34.168125,that's,B,ba,u-25-2
sw4314A-ms98-a-0014,34.168125,34.348125,pretty,I,ba,u-25-2
sw4314A-ms98-a-0014,34.348125,34.568125,wil[d]-,O,,
sw4314A-ms98-a-0016,38.511250,38.891250,okay,B,b,u-27-1
sw4314A-ms98-a-0016,38.891250,39.041250,so,B,bf,u-27-2
sw4314A-ms98-a-0016,39.041250,39.101250,you,I,bf,u-27-2
sw4314A-ms98-a-0016,39.101250,39.311250,got,I,bf,u-27-2
sw4314A-ms98-a-0016,39.311250,39.441250,some,I,bf,u-27-2
sw4314A-ms98-a-0016,39.441250,39.721250,lakes,I,bf,u-27-2
sw4314A-ms98-a-0016,39.721250,40.031250,around,I,bf,u-27-2
sw4314A-ms98-a-0016,40.031250,40.131250,you,I,bf,u-27-2
sw4314A-ms98-a-0016,40.131250,40.231250,can,I,bf,u-27-2
sw4314A-ms98-a-0016,40.231250,40.361250,do,I,bf,u-27-2
sw4314A-ms98-a-0016,40.361250,40.541250,that,I,bf,u-27-2
sw4314A-ms98-a-0016,40.541250,40.841000,on,I,bf,u-27-2
sw4314A-ms98-a-0016,40.923875,41.083250,so,O,,
sw4314A-ms98-a-0016,41.456125,41.546500,you,B,qy^d,u-29-1
sw4314A-ms98-a-0016,41.546500,41.711250,do,I,qy^d,u-29-1
sw4314A-ms98-a-0016,41.711250,41.841250,some,I,qy^d,u-29-1
sw4314A-ms98-a-0016,41.841250,42.211250,skiing,I,qy^d,u-29-1
sw4314A-ms98-a-0016,42.211250,42.361250,and,I,qy^d,u-29-1
sw4314A-ms98-a-0016,42.361250,42.761250,stuff,I,qy^d,u-29-1
sw4314A-ms98-a-0016,42.761250,43.021250,or,B,%,u-29-2
sw4314A-ms98-a-0017,44.334375,44.629250,yeah,B,bh,u-31-1
sw4314A-ms98-a-0017,44.629250,44.815625,all,B,%,u-31-2
sw4314A-ms98-a-0017,44.815625,45.095625,right,I,%,u-31-2
sw4314A-ms98-a-0018,46.438875,46.759500,yeah,B,bh,u-33-1
sw4314A-ms98-a-0018,47.276125,47.381625,all,B,b,u-35-1
sw4314A-ms98-a-0018,47.381625,47.700125,right,I,b,u-35-1
sw4314A-ms98-a-0019,49.226750,49.339125,yeah,B,b,u-37-1
sw4314A-ms98-a-0019,49.339125,49.489125,that,B,ba,u-37-2
sw4314A-ms98-a-0019,49.489125,49.759125,sounds,I,ba,u-37-2
sw4314A-ms98-a-0019,49.759125,50.049125,good,I,ba,u-37-2
sw4314A-ms98-a-0019,50.409125,50.549125,yeah,B,%,u-37-3
sw4314A-ms98-a-0019,50.549125,50.839125,we've,B,%,u-37-4
sw4314A-ms98-a-0019,50.839125,51.240500,uh,I,%,u-37-4
sw4314A-ms98-a-0019,51.587125,51.749125,part,O,,
sw4314A-ms98-a-0019,51.749125,51.819125,of,O,,
sw4314A-ms98-a-0019,51.819125,51.889125,the,B,sd,u-37-5
sw4314A-ms98-a-0019,51.889125,52.159125,snow,I,sd,u-37-5
sw4314A-ms98-a-0019,52.159125,52.369125,up,I,sd,u-37-5
sw4314A-ms98-a-0019,52.369125,52.539125,here,I,sd,u-37-5
sw4314A-ms98-a-0019,52.539125,52.649125,is,I,sd,u-37-5
sw4314A-ms98-a-0019,52.649125,52.899125,really,I,sd,u-37-5
sw4314A-ms98-a-0019,52.899125,53.059125,kind,I,sd,u-37-5
sw4314A-ms98-a-0019,53.059125,53.119125,of,I,sd,u-37-5
sw4314A-ms98-a-0019,53.119125,53.379125,starting,I,sd,u-37-5
sw4314A-ms98-a-0019,53.379125,53.439125,to,I,sd,u-37-5
sw4314A-ms98-a-0019,53.439125,53.749125,melt,I,sd,u-37-5
sw4314A-ms98-a-0019,53.749125,54.034625,now,I,sd,u-37-5
sw4314A-ms98-a-0021,57.399750,57.679375,yeah,B,b,u-39-1
sw4314A-ms98-a-0022,58.974000,59.479375,[laughter],O,,
sw4314A-ms98-a-0023,59.990875,60.192875,not,B,aa,u-43-1
sw4314A-ms98-a-0023,60.192875,60.392875,not,I,aa,u-43-1
sw4314A-ms98-a-0023,60.392875,60.652875,not,I,aa,u-43-1
sw4314A-ms98-a-0023,60.652875,60.752875,too,I,aa,u-43-1
sw4314A-ms98-a-0023,60.752875,61.022875,many,I,aa,u-43-1
sw4314A-ms98-a-0023,61.022875,61.292750,no,I,aa,u-43-1
sw4314A-ms98-a-0023,61.680750,61.942875,but,B,%,u-43-2
sw4314A-ms98-a-0023,61.942875,62.122875,uh,I,%,u-43-2
sw4314A-ms98-a-0023,62.122875,62.242875,no,I,%,u-43-2
sw4314A-ms98-a-0023,62.242875,62.332875,i,B,sd,u-43-3
sw4314A-ms98-a-0023,62.332875,62.482875,just,I,sd,u-43-3
sw4314A-ms98-a-0023,62.482875,62.612875,got,I,sd,u-43-3
sw4314A-ms98-a-0023,62.612875,62.782875,back,I,sd,u-43-3
sw4314A-ms98-a-0023,62.782875,62.902875,from,I,sd,u-43-3
sw4314A-ms98-a-0023,62.902875,62.982875,a,I,sd,u-43-3
sw4314A-ms98-a-0023,62.982875,63.612875,weekend,I,sd,u-43-3
sw4314A-ms98-a-0023,63.612875,63.702875,where,O,,
sw4314A-ms98-a-0023,63.702875,63.762875,we,B,sd,u-43-4
sw4314A-ms98-a-0023,63.762875,63.892875,went,I,sd,u-43-4
sw4314A-ms98-a-0023,63.992875,64.192875,and,I,sd,u-43-4
sw4314A-ms98-a-0023,64.192875,64.482875,uh,I,sd,u-43-4
sw4314A-ms98-a-0023,64.772875,64.967375,had,I,sd,u-43-4
sw4314A-ms98-a-0023,64.967375,65.148375,a,I,sd,u-43-4
sw4314A-ms98-a-0023,65.412000,65.552875,kind,I,sd,u-43-4
sw4314A-ms98-a-0023,65.552875,65.622875,of,I,sd,u-43-4
sw4314A-ms98-a-0023,65.622875,65.692875,a,I,sd,u-43-4
sw4314A-ms98-a-0023,65.692875,66.012875,picnic,I,sd,u-43-4
sw4314A-ms98-a-0023,66.012875,66.112875,in,I,sd,u-43-4
sw4314A-ms98-a-0023,66.112875,66.172875,the,I,sd,u-43-4
sw4314A-ms98-a-0023,66.172875,66.572875,woods,I,sd,u-43-4
sw4314A-ms98-a-0023,66.572875,66.832875,type,I,sd,u-43-4
sw4314A-ms98-a-0023,66.832875,67.152875,thing,I,sd,u-43-4
sw4314A-ms98-a-0023,67.152875,67.222875,it,B,sd,u-43-5
sw4314A-ms98-a-0023,67.222875,67.462875,was,I,sd,u-43-5
sw4314A-ms98-a-0023,67.462875,67.992875,pretty,I,sd,u-43-5
sw4314A-ms98-a-0023,67.992875,68.392875,nice,I,sd,u-43-5
sw4314A-ms98-a-0023,68.392875,68.772875,but,B,sd,u-43-6
sw4314A-ms98-a-0023,68.772875,68.986875,uh,I,sd,u-43-6
sw4314A-ms98-a-0024,69.567125,69.750875,no,I,sd,u-43-6
sw4314A-ms98-a-0024,69.750875,69.899125,i,I,sd,u-43-6
sw4314A-ms98-a-0024,69.984875,70.100875,i,I,sd,u-43-6
sw4314A-ms98-a-0024,70.100875,70.460875,have,I,sd,u-43-6
sw4314A-ms98-a-0024,70.460875,70.848250,uh,I,sd,u-43-6
sw4314A-ms98-a-0024,71.187250,71.310875,i,I,sd,u-43-6
sw4314A-ms98-a-0024,71.310875,71.450875,had,I,sd,u-43-6
sw4314A-ms98-a-0024,71.450875,71.510875,a,I,sd,u-43-6
sw4314A-ms98-a-0024,71.510875,71.853125,boat,I,sd,u-43-6
sw4314A-ms98-a-0024,72.685625,73.010875,last,I,sd,u-43-6
sw4314A-ms98-a-0024,73.010875,73.370875,summer,I,sd,u-43-6
sw4314A-ms98-a-0024,73.370875,73.520875,that,I,sd,u-43-6
sw4314A-ms98-a-0024,73.520875,73.560875,i,I,sd,u-43-6
sw4314A-ms98-a-0024,73.560875,73.880875,took,I,sd,u-43-6
sw4314A-ms98-a-0024,73.880875,74.060875,out,I,sd,u-43-6
sw4314A-ms98-a-0024,74.060875,74.110875,a,I,sd,u-43-6
sw4314A-ms98-a-0024,74.110875,74.660875,catamaran,I,sd,u-43-6
sw4314A-ms98-a-0024,74.660875,74.750875,that,I,sd,u-43-6
sw4314A-ms98-a-0024,74.750875,74.820875,i,I,sd,u-43-6
sw4314A-ms98-a-0024,74.820875,75.038500,do,I,sd,u-43-6
sw4314A-ms98-a-0024,75.249500,75.390875,did,I,sd,u-43-6
sw4314A-ms98-a-0024,75.390875,75.420875,a,I,sd,u-43-6
sw4314A-ms98-a-0024,75.420875,75.560875,lot,I,sd,u-43-6
sw4314A-ms98-a-0024,75.560875,75.620875,of,I,sd,u-43-6
sw4314A-ms98-a-0024,75.620875,75.990875,sailing,I,sd,u-43-6
sw4314A-ms98-a-0024,75.990875,76.170875,on,I,sd,u-43-6
sw4314A-ms98-a-0024,76.170875,76.329125,and,I,sd,u-43-6
sw4314A-ms98-a-0024,76.404500,76.643000,stuff,I,sd,u-43-6
sw4314A-ms98-a-0024,77.034750,77.270875,that's,B,ba,u-45-1
sw4314A-ms98-a-0024,77.270875,77.310875,a,I,ba,u-45-1
sw4314A-ms98-a-0024,77.310875,77.470875,lot,I,ba,u-45-1
sw4314A-ms98-a-0024,77.470875,77.580875,of,I,ba,u-45-1
