sw2776B-ms98-a-0002,1.157250,1.507250,okay,B,o,u-1-1
sw2776B-ms98-a-0004,8.729375,9.059375,uh-huh,B,b,u-3-1
sw2776B-ms98-a-0006,36.096250,36.426250,yeah,B,b,u-5-1
sw2776B-ms98-a-0008,40.681750,41.081750,um,B,qw,u-7-1
sw2776B-ms98-a-0008,41.861750,42.051750,what,I,qw,u-7-1
sw2776B-ms98-a-0008,42.051750,42.221750,did,I,qw,u-7-1
sw2776B-ms98-a-0008,42.221750,42.301750,you,I,qw,u-7-1
sw2776B-ms98-a-0008,42.301750,42.501750,do,I,qw,u-7-1
sw2776B-ms98-a-0008,42.501750,42.651750,when,I,qw,u-7-1
sw2776B-ms98-a-0008,42.651750,42.791750,you,I,qw,u-7-1
sw2776B-ms98-a-0008,42.791750,42.891750,e[xercised]-,I,qw,u-7-1
sw2776B-ms98-a-0008,43.121750,43.241750,when,I,qw,u-7-1
sw2776B-ms98-a-0008,43.241750,43.371750,you,I,qw,u-7-1
sw2776B-ms98-a-0008,43.371750,43.561750,did,I,qw,u-7-1
sw2776B-ms98-a-0008,43.561750,44.161750,exercise,I,qw,u-7-1
sw2776B-ms98-a-0008,44.761750,45.221750,regularly,I,qw,u-7-1
sw2776B-ms98-a-0010,50.890625,51.190625,uh-huh,B,b,u-9-1
sw2776B-ms98-a-0012,60.871625,61.151625,uh-huh,B,b,u-11-1
sw2776B-ms98-a-0014,65.426875,65.956875,[laughter-yeah],O,,
sw2776B-ms98-a-0015,66.938750,67.318750,um,B,sd,u-13-2
sw2776B-ms98-a-0017,69.037500,69.177500,well,I,sd,u-13-2
sw2776B-ms98-a-0017,69.177500,69.367500,right,I,sd,u-13-2
sw2776B-ms98-a-0017,69.367500,69.657500,now,I,sd,u-13-2
sw2776B-ms98-a-0017,70.137500,70.657500,um,I,sd,u-13-2
sw2776B-ms98-a-0018,71.574250,71.614250,i,I,sd,u-13-2
sw2776B-ms98-a-0018,71.614250,71.824250,try,I,sd,u-13-2
sw2776B-ms98-a-0018,71.824250,72.044250,to,I,sd,u-13-2
sw2776B-ms98-a-0018,72.574250,72.684250,when,I,sd,u-13-2
sw2776B-ms98-a-0018,72.684250,72.834250,it's,I,sd,u-13-2
sw2776B-ms98-a-0018,72.834250,73.134250,nice,I,sd,u-13-2
sw2776B-ms98-a-0018,73.134250,73.274250,out,I,sd,u-13-2
sw2776B-ms98-a-0018,73.274250,73.404250,it's,B,sd,u-13-3
sw2776B-ms98-a-0018,73.404250,73.534250,been,I,sd,u-13-3
sw2776B-ms98-a-0018,73.534250,73.794250,raining,I,sd,u-13-3
sw2776B-ms98-a-0018,73.794250,73.854250,a,I,sd,u-13-3
sw2776B-ms98-a-0018,73.854250,74.224250,lot,I,sd,u-13-3
sw2776B-ms98-a-0018,74.414250,74.574250,this,I,sd,u-13-3
sw2776B-ms98-a-0018,74.574250,75.154250,spring,I,sd,u-13-3
sw2776B-ms98-a-0018,75.154250,75.294250,but,B,sd,u-13-4
sw2776B-ms98-a-0018,75.294250,75.344250,i,I,sd,u-13-4
sw2776B-ms98-a-0018,75.344250,75.574250,try,I,sd,u-13-4
sw2776B-ms98-a-0018,75.574250,75.734250,to,I,sd,u-13-4
sw2776B-ms98-a-0018,76.534250,76.564250,i,B,sd,u-13-5
sw2776B-ms98-a-0018,76.564250,76.714250,have,I,sd,u-13-5
sw2776B-ms98-a-0018,76.714250,76.804250,a,I,sd,u-13-5
sw2776B-ms98-a-0018,77.034250,77.674250,bicycle,I,sd,u-13-5
sw2776B-ms98-a-0018,77.724250,78.054250,and,B,sd,u-13-6
sw2776B-ms98-a-0018,78.404250,78.434250,i,I,sd,u-13-6
sw2776B-ms98-a-0018,78.434250,78.554250,like,I,sd,u-13-6
sw2776B-ms98-a-0018,78.554250,78.674250,to,I,sd,u-13-6
sw2776B-ms98-a-0018,78.674250,79.084250,cycle,I,sd,u-13-6
sw2776B-ms98-a-0018,79.084250,79.114250,a,I,sd,u-13-6
sw2776B-ms98-a-0018,79.114250,79.524250,lot,I,sd,u-13-6
sw2776B-ms98-a-0019,80.352875,80.642875,and,B,sd,u-13-7
sw2776B-ms98-a-0019,80.642875,80.772875,uh,I,sd,u-13-7
sw2776B-ms98-a-0019,81.432875,81.522875,my,I,sd,u-13-7
sw2776B-ms98-a-0019,81.522875,81.792875,husband,I,sd,u-13-7
sw2776B-ms98-a-0019,81.792875,81.892875,and,I,sd,u-13-7
sw2776B-ms98-a-0019,81.892875,82.112875,i,I,sd,u-13-7
sw2776B-ms98-a-0019,82.112875,82.332875,we,I,sd,u-13-7
sw2776B-ms98-a-0019,83.282875,83.492875,have,I,sd,u-13-7
sw2776B-ms98-a-0019,83.492875,83.762875,entered,I,sd,u-13-7
sw2776B-ms98-a-0019,83.762875,83.802875,a,I,sd,u-13-7
sw2776B-ms98-a-0019,83.802875,84.042875,few,I,sd,u-13-7
sw2776B-ms98-a-0019,84.042875,84.582875,rallies,I,sd,u-13-7
sw2776B-ms98-a-0019,84.612875,84.772875,that's,I,sd,u-13-7
sw2776B-ms98-a-0019,84.772875,84.982875,pretty,I,sd,u-13-7
sw2776B-ms98-a-0019,84.982875,85.412875,popular,I,sd,u-13-7
sw2776B-ms98-a-0019,85.412875,85.502875,in,I,sd,u-13-7
sw2776B-ms98-a-0019,85.502875,85.972875,Texas,I,sd,u-13-7
sw2776B-ms98-a-0019,85.972875,86.022875,i,B,sd,u-13-8
sw2776B-ms98-a-0019,86.022875,86.162875,don't,I,sd,u-13-8
sw2776B-ms98-a-0019,86.162875,86.362875,know,I,sd,u-13-8
sw2776B-ms98-a-0019,86.602875,86.742875,if,B,+,u-15-1
sw2776B-ms98-a-0019,86.742875,86.972875,it's,I,+,u-15-1
sw2776B-ms98-a-0019,86.972875,87.092875,up,I,+,u-15-1
sw2776B-ms98-a-0019,87.092875,87.422875,north,I,+,u-15-1
sw2776B-ms98-a-0019,87.422875,87.762875,but,B,sd,u-15-2
sw2776B-ms98-a-0020,88.420250,88.600250,like,I,sd,u-15-2
sw2776B-ms98-a-0020,88.600250,88.840250,every,I,sd,u-15-2
sw2776B-ms98-a-0020,88.840250,89.340250,weekend,I,sd,u-15-2
sw2776B-ms98-a-0020,89.340250,89.540250,a,I,sd,u-15-2
sw2776B-ms98-a-0020,89.540250,89.880250,small,I,sd,u-15-2
sw2776B-ms98-a-0020,89.880250,90.240250,town,I,sd,u-15-2
sw2776B-ms98-a-0020,90.240250,90.330250,will,I,sd,u-15-2
sw2776B-ms98-a-0020,90.330250,90.880250,sponsor,I,sd,u-15-2
sw2776B-ms98-a-0020,90.880250,90.920250,a,I,sd,u-15-2
sw2776B-ms98-a-0020,90.920250,91.480250,rally,I,sd,u-15-2
sw2776B-ms98-a-0020,91.840250,92.150250,and,B,sd,u-15-3
sw2776B-ms98-a-0020,92.150250,92.320250,uh,I,sd,u-15-3
sw2776B-ms98-a-0020,92.820250,93.330250,thousands,I,sd,u-15-3
sw2776B-ms98-a-0020,93.330250,93.400250,of,I,sd,u-15-3
sw2776B-ms98-a-0020,93.400250,93.810250,people,I,sd,u-15-3
sw2776B-ms98-a-0020,93.810250,94.100250,come,I,sd,u-15-3
sw2776B-ms98-a-0020,94.100250,94.200250,with,I,sd,u-15-3
sw2776B-ms98-a-0020,94.200250,94.330250,their,I,sd,u-15-3
sw2776B-ms98-a-0020,94.330250,94.830250,bikes,I,sd,u-15-3
sw2776B-ms98-a-0020,94.830250,95.030250,and,I,sd,u-15-3
sw2776B-ms98-a-0020,95.710250,96.070250,ride,I,sd,u-15-3
sw2776B-ms98-a-0020,96.070250,96.330250,over,I,sd,u-15-3
sw2776B-ms98-a-0020,96.330250,96.660250,hilly,I,sd,u-15-3
sw2776B-ms98-a-0020,96.660250,97.350250,terrain,I,sd,u-15-3
sw2776B-ms98-a-0020,97.350250,97.640250,for,I,sd,u-15-3
sw2776B-ms98-a-0020,98.120250,98.360250,thirty,I,sd,u-15-3
sw2776B-ms98-a-0020,98.360250,98.450250,or,I,sd,u-15-3
sw2776B-ms98-a-0020,98.450250,98.780250,forty,I,sd,u-15-3
sw2776B-ms98-a-0020,98.780250,99.310250,miles,I,sd,u-15-3
sw2776B-ms98-a-0021,99.984250,100.154250,which,I,sd,u-15-3
sw2776B-ms98-a-0021,100.154250,100.424250,that's,I,sd,u-15-3
sw2776B-ms98-a-0021,100.424250,100.504250,a,I,sd,u-15-3
sw2776B-ms98-a-0021,100.504250,100.734250,lot,I,sd,u-15-3
sw2776B-ms98-a-0021,100.734250,100.794250,of,I,sd,u-15-3
sw2776B-ms98-a-0021,100.794250,101.224250,fun,I,sd,u-15-3
sw2776B-ms98-a-0021,101.804250,102.104250,um,B,sd,u-17-1
sw2776B-ms98-a-0021,102.244250,102.364250,so,I,sd,u-17-1
sw2776B-ms98-a-0021,102.364250,102.444250,we,I,sd,u-17-1
sw2776B-ms98-a-0021,102.444250,102.644250,try,I,sd,u-17-1
sw2776B-ms98-a-0021,102.644250,102.784250,to,I,sd,u-17-1
sw2776B-ms98-a-0021,102.974250,103.004250,r[ide]-,I,sd,u-17-1
sw2776B-ms98-a-0021,103.004250,103.204250,ride,I,sd,u-17-1
sw2776B-ms98-a-0021,103.204250,103.394250,during,I,sd,u-17-1
sw2776B-ms98-a-0021,103.394250,103.454250,the,I,sd,u-17-1
sw2776B-ms98-a-0021,103.454250,103.704250,week,I,sd,u-17-1
sw2776B-ms98-a-0021,103.704250,103.974250,to,I,sd,u-17-1
sw2776B-ms98-a-0021,104.114250,104.364250,stay,I,sd,u-17-1
sw2776B-ms98-a-0021,104.364250,104.464250,in,I,sd,u-17-1
sw2776B-ms98-a-0021,104.464250,104.964250,shape,I,sd,u-17-1
