sw2751A-ms98-a-0001,0.420000,0.680000,okay,B,o,u-1-1
sw2751A-ms98-a-0001,0.680000,0.809125,what,B,qw,u-1-2
sw2751A-ms98-a-0001,0.809125,0.900000,did,I,qw,u-1-2
sw2751A-ms98-a-0001,0.900000,0.960000,you,I,qw,u-1-2
sw2751A-ms98-a-0001,0.960000,1.207125,buy,I,qw,u-1-2
sw2751A-ms98-a-0002,2.945375,3.125375,i'm,B,br,u-3-1
sw2751A-ms98-a-0002,3.125375,3.335375,sorry,I,br,u-3-1
sw2751A-ms98-a-0002,3.335375,3.570125,what,I,br,u-3-1
sw2751A-ms98-a-0003,5.187000,5.389000,oh,B,bh,u-5-1
sw2751A-ms98-a-0003,5.389000,5.796125,really,I,bh,u-5-1
sw2751A-ms98-a-0004,6.650500,7.093250,yeah,B,b,u-7-1
sw2751A-ms98-a-0006,11.776750,12.176000,uh-huh,B,b,u-9-1
sw2751A-ms98-a-0008,18.713625,18.981500,yeah,O,,
sw2751A-ms98-a-0010,28.665250,28.904875,oh,B,bh,u-11-1
sw2751A-ms98-a-0010,28.904875,29.348500,really,I,bh,u-11-1
sw2751A-ms98-a-0012,31.677500,32.102875,um,B,sd,u-13-1
sw2751A-ms98-a-0013,32.938000,33.105500,if,I,sd,u-13-1
sw2751A-ms98-a-0013,33.105500,33.155500,i,I,sd,u-13-1
sw2751A-ms98-a-0013,33.155500,33.305500,had,I,sd,u-13-1
sw2751A-ms98-a-0013,33.305500,33.365500,the,I,sd,u-13-1
sw2751A-ms98-a-0013,33.365500,33.725500,money,I,sd,u-13-1
sw2751A-ms98-a-0013,33.725500,33.765500,i,I,sd,u-13-1
sw2751A-ms98-a-0013,33.765500,33.985500,think,I,sd,u-13-1
sw2751A-ms98-a-0013,33.985500,34.075500,i,I,sd,u-13-1
sw2751A-ms98-a-0013,34.075500,34.275500,would,I,sd,u-13-1
sw2751A-ms98-a-0013,34.275500,34.475500,love,I,sd,u-13-1
sw2751A-ms98-a-0013,34.475500,34.655500,to,I,sd,u-13-1
sw2751A-ms98-a-0013,34.655500,34.845500,own,I,sd,u-13-1
sw2751A-ms98-a-0013,34.845500,35.229375,a,I,sd,u-13-1
sw2751A-ms98-a-0013,35.579125,35.741125,a,I,sd,u-13-1
sw2751A-ms98-a-0013,35.741125,36.710875,BMW,O,,
sw2751A-ms98-a-0014,38.922500,38.992500,i,B,no,u-15-1
sw2751A-ms98-a-0014,38.992500,39.172500,don't,I,no,u-15-1
sw2751A-ms98-a-0014,39.172500,39.462500,know,I,no,u-15-1
sw2751A-ms98-a-0014,39.462500,39.620125,i,I,no,u-15-1
sw2751A-ms98-a-0014,39.880000,40.262500,from,B,%,u-15-2
sw2751A-ms98-a-0014,40.262500,40.503250,what,I,%,u-15-2
sw2751A-ms98-a-0014,41.008000,41.299500,or,I,%,u-15-2
sw2751A-ms98-a-0014,41.299500,41.452500,either,B,sd,u-15-3
sw2751A-ms98-a-0014,41.452500,41.662500,that,I,sd,u-15-3
sw2751A-ms98-a-0014,41.662500,41.742500,or,I,sd,u-15-3
sw2751A-ms98-a-0014,41.742500,42.425750,Mercedes,I,sd,u-15-3
sw2751A-ms98-a-0014,42.425750,42.602500,just,I,sd,u-15-3
sw2751A-ms98-a-0014,42.602500,42.912500,because,I,sd,u-15-3
sw2751A-ms98-a-0014,42.912500,43.032500,they're,I,sd,u-15-3
sw2751A-ms98-a-0014,43.032500,43.202500,put,I,sd,u-15-3
