sw3136B-ms98-a-0002,2.247875,2.968500,okay,B,o,u-1-1
sw3136B-ms98-a-0002,3.096625,3.271125,i,B,sd,u-1-2
sw3136B-ms98-a-0002,3.459375,3.601125,i,I,sd,u-1-2
sw3136B-ms98-a-0002,3.601125,3.850625,guess,I,sd,u-1-2
sw3136B-ms98-a-0002,3.850625,4.120625,first,I,sd,u-1-2
sw3136B-ms98-a-0002,4.120625,4.260625,of,I,sd,u-1-2
sw3136B-ms98-a-0002,4.260625,4.490625,all,I,sd,u-1-2
sw3136B-ms98-a-0002,4.490625,4.670625,i'll,I,sd,u-1-2
sw3136B-ms98-a-0002,4.670625,4.921500,just,I,sd,u-1-2
sw3136B-ms98-a-0002,4.921500,5.343375,say,I,sd,u-1-2
sw3136B-ms98-a-0002,5.343375,5.560625,we,I,sd,u-1-2
sw3136B-ms98-a-0002,5.560625,5.980625,haven't,I,sd,u-1-2
sw3136B-ms98-a-0002,6.300625,6.530625,done,I,sd,u-1-2
sw3136B-ms98-a-0002,6.530625,6.940625,much,I,sd,u-1-2
sw3136B-ms98-a-0002,6.940625,7.281750,uh,I,sd,u-1-2
sw3136B-ms98-a-0002,7.673375,8.340625,gardening,I,sd,u-1-2
sw3136B-ms98-a-0002,8.340625,8.440625,we,B,sd,u-1-3
sw3136B-ms98-a-0002,8.440625,8.660625,do,I,sd,u-1-3
sw3136B-ms98-a-0002,8.660625,8.900625,lawn,I,sd,u-1-3
sw3136B-ms98-a-0002,8.900625,9.160625,work,I,sd,u-1-3
sw3136B-ms98-a-0002,9.160625,9.272000,all,I,sd,u-1-3
sw3136B-ms98-a-0002,9.272000,9.411375,the,I,sd,u-1-3
sw3136B-ms98-a-0002,9.411375,9.965250,time,I,sd,u-1-3
sw3136B-ms98-a-0002,10.511375,10.901250,but,B,sd,u-1-4
sw3136B-ms98-a-0002,10.901250,11.402125,uh,I,sd,u-1-4
sw3136B-ms98-a-0002,11.402125,11.590625,our,I,sd,u-1-4
sw3136B-ms98-a-0002,11.590625,12.200625,gardening,I,sd,u-1-4
sw3136B-ms98-a-0002,12.200625,12.320625,we,I,sd,u-1-4
sw3136B-ms98-a-0002,12.320625,12.745250,lost,I,sd,u-1-4
