sw2707B-ms98-a-0002,0.186125,0.475000,okay,B,o,u-1-1
sw2707B-ms98-a-0003,1.283250,1.426375,well,O,,
sw2707B-ms98-a-0003,1.426375,1.576375,we're,B,sd,u-3-1
sw2707B-ms98-a-0003,1.576375,1.926375,official,I,sd,u-3-1
sw2707B-ms98-a-0003,1.926375,2.116375,now,I,sd,u-3-1
sw2707B-ms98-a-0003,2.116375,2.311000,yea[h]-,O,,
sw2707B-ms98-a-0005,7.093375,7.353500,oh,B,b,u-5-1
sw2707B-ms98-a-0005,7.353500,7.735125,okay,I,b,u-5-1
sw2707B-ms98-a-0007,10.029625,10.350000,oh,B,b,u-7-1
sw2707B-ms98-a-0007,10.350000,10.676250,yeah,I,b,u-7-1
sw2707B-ms98-a-0009,20.018125,20.127000,oh,B,%,u-9-1
sw2707B-ms98-a-0009,20.127000,20.337000,you're,I,%,u-9-1
sw2707B-ms98-a-0009,20.337000,20.537000,you're,I,%,u-9-1
sw2707B-ms98-a-0009,20.537000,20.727000,you're,I,%,u-9-1
sw2707B-ms98-a-0009,20.727000,20.937000,not,I,%,u-9-1
sw2707B-ms98-a-0009,20.937000,21.017000,the,I,%,u-9-1
sw2707B-ms98-a-0009,21.017000,21.427000,so-called,O,,
sw2707B-ms98-a-0009,21.427000,21.517000,ex[pert]-,O,,
sw2707B-ms98-a-0009,21.517000,21.617000,you,B,sv,u-9-2
sw2707B-ms98-a-0009,21.617000,21.757000,need,I,sv,u-9-2
sw2707B-ms98-a-0009,21.757000,21.817000,a,I,sv,u-9-2
sw2707B-ms98-a-0009,21.817000,22.157000,house,I,sv,u-9-2
sw2707B-ms98-a-0009,22.157000,22.217000,i,I,sv,u-9-2
sw2707B-ms98-a-0009,22.217000,22.387000,guess,I,sv,u-9-2
sw2707B-ms98-a-0009,22.387000,22.507000,to,I,sv,u-9-2
sw2707B-ms98-a-0009,22.507000,22.647000,go,I,sv,u-9-2
sw2707B-ms98-a-0009,22.647000,22.997000,through,I,sv,u-9-2
sw2707B-ms98-a-0009,22.997000,23.267000,all,I,sv,u-9-2
sw2707B-ms98-a-0009,23.267000,23.377000,of,I,sv,u-9-2
sw2707B-ms98-a-0009,23.377000,23.827000,that,I,sv,u-9-2
sw2707B-ms98-a-0009,23.827000,23.917000,i,B,sd,u-9-3
sw2707B-ms98-a-0009,23.917000,24.187000,have,I,sd,u-9-3
sw2707B-ms98-a-0009,24.187000,24.377000,had,I,sd,u-9-3
sw2707B-ms98-a-0009,24.377000,24.427000,a,I,sd,u-9-3
sw2707B-ms98-a-0009,24.427000,24.657000,couple,I,sd,u-9-3
sw2707B-ms98-a-0009,24.657000,24.717000,of,I,sd,u-9-3
sw2707B-ms98-a-0009,24.717000,25.057000,houses,I,sd,u-9-3
sw2707B-ms98-a-0009,25.057000,25.317000,and,B,sd,u-9-4
sw2707B-ms98-a-0009,25.317000,25.516500,uh,I,sd,u-9-4
sw2707B-ms98-a-0010,26.407500,26.694125,uh,O,,
sw2707B-ms98-a-0010,26.694125,26.845125,the,B,+,u-11-1
sw2707B-ms98-a-0010,26.845125,26.971875,only,I,+,u-11-1
sw2707B-ms98-a-0010,26.971875,27.641875,recommendation,I,+,u-11-1
sw2707B-ms98-a-0010,27.641875,27.791875,i,I,+,u-11-1
sw2707B-ms98-a-0010,27.791875,27.961875,would,I,+,u-11-1
sw2707B-ms98-a-0010,27.961875,28.321875,have,I,+,u-11-1
sw2707B-ms98-a-0010,28.321875,28.571875,for,I,+,u-11-1
sw2707B-ms98-a-0010,28.571875,28.901875,someone,I,+,u-11-1
sw2707B-ms98-a-0010,28.901875,29.021875,who,I,+,u-11-1
sw2707B-ms98-a-0010,29.021875,29.321875,hasn't,I,+,u-11-1
sw2707B-ms98-a-0010,29.321875,29.621875,gardened,I,+,u-11-1
sw2707B-ms98-a-0010,29.621875,30.031875,is,I,+,u-11-1
sw2707B-ms98-a-0010,30.031875,30.339000,uh,I,+,u-11-1
sw2707B-ms98-a-0010,30.843750,31.041875,one,I,+,u-11-1
sw2707B-ms98-a-0010,31.041875,31.171875,get,I,+,u-11-1
sw2707B-ms98-a-0010,31.171875,31.211875,a,I,+,u-11-1
sw2707B-ms98-a-0010,31.211875,31.421875,couple,I,+,u-11-1
sw2707B-ms98-a-0010,31.421875,31.511875,of,I,+,u-11-1
sw2707B-ms98-a-0010,31.511875,31.701875,good,I,+,u-11-1
sw2707B-ms98-a-0010,31.701875,31.961875,books,I,+,u-11-1
sw2707B-ms98-a-0010,31.961875,32.071875,of,I,+,u-11-1
sw2707B-ms98-a-0010,32.071875,32.301875,books,I,+,u-11-1
sw2707B-ms98-a-0010,32.301875,32.451875,of,I,+,u-11-1
sw2707B-ms98-a-0010,32.451875,32.571875,course,I,+,u-11-1
sw2707B-ms98-a-0010,32.571875,32.671875,and,B,sd,u-11-2
sw2707B-ms98-a-0010,32.671875,32.931875,usually,I,sd,u-11-2
sw2707B-ms98-a-0010,32.931875,33.001875,they,I,sd,u-11-2
sw2707B-ms98-a-0010,33.001875,33.121875,have,I,sd,u-11-2
sw2707B-ms98-a-0010,33.121875,33.441875,talk,I,sd,u-11-2
sw2707B-ms98-a-0010,33.441875,33.661875,shows,I,sd,u-11-2
sw2707B-ms98-a-0010,33.661875,33.911875,here,B,sd,u-13-1
sw2707B-ms98-a-0010,33.911875,33.991875,in,I,sd,u-13-1
sw2707B-ms98-a-0010,33.991875,34.421875,Dallas,I,sd,u-13-1
sw2707B-ms98-a-0010,34.421875,34.591875,they,B,+,u-15-1
sw2707B-ms98-a-0010,34.591875,34.908375,have,I,+,u-15-1
sw2707B-ms98-a-0011,35.451500,35.680375,two,I,+,u-15-1
sw2707B-ms98-a-0011,35.680375,36.210375,great,I,+,u-15-1
sw2707B-ms98-a-0011,36.210375,36.690875,uh,I,+,u-15-1
sw2707B-ms98-a-0011,36.837750,37.090375,talk,I,+,u-15-1
sw2707B-ms98-a-0011,37.090375,37.380375,shows,I,+,u-15-1
sw2707B-ms98-a-0011,37.380375,37.520375,that,I,+,u-15-1
sw2707B-ms98-a-0011,37.520375,37.710375,go,I,+,u-15-1
sw2707B-ms98-a-0011,37.710375,38.269625,through,I,+,u-15-1
sw2707B-ms98-a-0011,38.940000,39.470375,everything,I,+,u-15-1
sw2707B-ms98-a-0011,39.470375,39.660375,that,I,+,u-15-1
sw2707B-ms98-a-0011,39.660375,39.790375,will,I,+,u-15-1
