sw2178A-ms98-a-0001,0.670000,1.285000,okay,B,o,u-1-1
sw2178A-ms98-a-0001,1.285000,1.482875,[laughter],O,,
sw2178A-ms98-a-0003,8.736125,9.563625,oh,B,sd,u-3-1
sw2178A-ms98-a-0003,9.702875,9.891500,i,I,sd,u-3-1
sw2178A-ms98-a-0003,9.891500,10.106125,hadn't,I,sd,u-3-1
sw2178A-ms98-a-0003,10.106125,10.366125,seen,I,sd,u-3-1
sw2178A-ms98-a-0003,10.366125,10.686125,that,I,sd,u-3-1
sw2178A-ms98-a-0003,10.686125,10.786125,but,B,sd,u-3-2
sw2178A-ms98-a-0003,10.786125,10.936125,i've,I,sd,u-3-2
sw2178A-ms98-a-0003,10.936125,11.166125,heard,I,sd,u-3-2
sw2178A-ms98-a-0003,11.166125,11.286125,that,I,sd,u-3-2
sw2178A-ms98-a-0003,11.286125,11.436125,it's,I,sd,u-3-2
sw2178A-ms98-a-0003,11.436125,11.596125,real,I,sd,u-3-2
sw2178A-ms98-a-0003,11.596125,12.116125,good,I,sd,u-3-2
sw2178A-ms98-a-0005,33.810750,34.150750,uh-huh,B,b,u-5-1
sw2178A-ms98-a-0007,35.999750,37.156125,oh,B,b,u-7-1
sw2178A-ms98-a-0009,50.430000,50.930000,yeah,B,b,u-9-1
sw2178A-ms98-a-0011,55.843000,56.594625,oh,B,b,u-11-1
sw2178A-ms98-a-0013,59.833375,60.113375,well,B,sd,u-13-1
sw2178A-ms98-a-0013,60.113375,60.453375,last,I,sd,u-13-1
sw2178A-ms98-a-0013,60.453375,60.783375,week,I,sd,u-13-1
sw2178A-ms98-a-0013,60.783375,60.913375,as,I,sd,u-13-1
sw2178A-ms98-a-0013,60.913375,60.963375,a,I,sd,u-13-1
sw2178A-ms98-a-0013,60.963375,61.153375,matter,I,sd,u-13-1
sw2178A-ms98-a-0013,61.153375,61.213375,of,I,sd,u-13-1
sw2178A-ms98-a-0013,61.213375,61.503375,fact,I,sd,u-13-1
