sw2818A-ms98-a-0003,1.506500,1.956500,okay,B,o,u-1-1
sw2818A-ms98-a-0005,6.725000,6.815000,i,B,na,u-3-1
sw2818A-ms98-a-0005,6.815000,7.055000,do,I,na,u-3-1
sw2818A-ms98-a-0005,7.055000,7.245000,have,I,na,u-3-1
sw2818A-ms98-a-0005,7.245000,7.595000,friends,I,na,u-3-1
sw2818A-ms98-a-0005,7.595000,7.685000,that,I,na,u-3-1
sw2818A-ms98-a-0005,7.685000,7.875000,have,I,na,u-3-1
sw2818A-ms98-a-0005,7.875000,8.355000,children,I,na,u-3-1
sw2818A-ms98-a-0005,8.355000,8.705000,yes,B,ny,u-3-2
sw2818A-ms98-a-0007,12.090000,12.324125,they,B,%,u-5-1
sw2818A-ms98-a-0008,13.425000,13.556125,i,B,aa,u-7-1
sw2818A-ms98-a-0008,13.556125,13.876125,think,I,aa,u-7-1
sw2818A-ms98-a-0008,13.876125,14.214750,that's,I,aa,u-7-1
sw2818A-ms98-a-0008,14.448250,15.006125,correct,I,aa,u-7-1
sw2818A-ms98-a-0008,15.006125,15.346125,there,O,,
sw2818A-ms98-a-0008,15.346125,15.634625,i,O,,
sw2818A-ms98-a-0008,16.037750,16.546125,relatively,B,sd,u-7-2
sw2818A-ms98-a-0008,16.546125,16.816125,not,I,sd,u-7-2
sw2818A-ms98-a-0008,16.816125,17.486125,existent,I,sd,u-7-2
sw2818A-ms98-a-0008,17.486125,17.836125,from,I,sd,u-7-2
sw2818A-ms98-a-0008,17.836125,18.204125,uh,I,sd,u-7-2
sw2818A-ms98-a-0008,18.343500,18.526125,from,I,sd,u-7-2
sw2818A-ms98-a-0008,18.526125,18.696125,what,I,sd,u-7-2
sw2818A-ms98-a-0008,18.696125,18.836125,i,I,sd,u-7-2
sw2818A-ms98-a-0008,18.836125,19.126125,hear,I,sd,u-7-2
sw2818A-ms98-a-0008,19.126125,19.286125,from,I,sd,u-7-2
sw2818A-ms98-a-0008,19.286125,19.406125,my,I,sd,u-7-2
sw2818A-ms98-a-0008,19.406125,20.016125,friends,I,sd,u-7-2
sw2818A-ms98-a-0008,20.016125,20.137750,it,B,sd,u-7-3
sw2818A-ms98-a-0008,20.232000,20.446125,seems,I,sd,u-7-3
sw2818A-ms98-a-0008,20.446125,20.781750,like,I,sd,u-7-3
sw2818A-ms98-a-0008,20.891000,21.413375,uh,I,sd,u-7-3
sw2818A-ms98-a-0009,22.031250,22.399250,even,I,sd,u-7-3
sw2818A-ms98-a-0009,22.399250,22.579250,when,I,sd,u-7-3
sw2818A-ms98-a-0009,22.579250,22.869250,they,I,sd,u-7-3
sw2818A-ms98-a-0009,22.869250,23.209250,have,I,sd,u-7-3
sw2818A-ms98-a-0009,23.209250,24.123375,consulted,I,sd,u-7-3
sw2818A-ms98-a-0009,24.360625,24.539250,day,I,sd,u-7-3
sw2818A-ms98-a-0009,24.539250,24.809250,care,I,sd,u-7-3
sw2818A-ms98-a-0009,24.809250,25.259250,centers,I,sd,u-7-3
sw2818A-ms98-a-0009,25.259250,25.429250,that,I,sd,u-7-3
sw2818A-ms98-a-0009,25.429250,25.682750,are,I,sd,u-7-3
sw2818A-ms98-a-0009,26.277875,26.589250,quote,I,sd,u-7-3
sw2818A-ms98-a-0009,26.589250,27.029250,unquote,I,sd,u-7-3
sw2818A-ms98-a-0009,27.029250,27.803500,reputable,I,sd,u-7-3
sw2818A-ms98-a-0009,27.916500,27.999250,that,I,sd,u-7-3
sw2818A-ms98-a-0009,27.999250,28.069250,are,I,sd,u-7-3
sw2818A-ms98-a-0009,28.069250,28.279250,sort,I,sd,u-7-3
sw2818A-ms98-a-0009,28.279250,28.349250,of,I,sd,u-7-3
sw2818A-ms98-a-0009,28.349250,28.569250,like,I,sd,u-7-3
sw2818A-ms98-a-0009,28.569250,28.689250,a,I,sd,u-7-3
sw2818A-ms98-a-0009,28.689250,29.369250,chain,I,sd,u-7-3
sw2818A-ms98-a-0009,29.509250,29.629250,if,I,sd,u-7-3
sw2818A-ms98-a-0009,29.629250,29.699250,i,I,sd,u-7-3
sw2818A-ms98-a-0009,29.699250,29.869250,can,I,sd,u-7-3
sw2818A-ms98-a-0009,29.869250,30.059250,use,I,sd,u-7-3
sw2818A-ms98-a-0009,30.059250,30.279250,that,I,sd,u-7-3
sw2818A-ms98-a-0009,30.279250,30.703625,word,I,sd,u-7-3
sw2818A-ms98-a-0009,31.237625,31.727250,uh,B,+,u-9-1
sw2818A-ms98-a-0009,31.727250,32.079250,still,I,+,u-9-1
sw2818A-ms98-a-0009,32.079250,32.269250,you,I,+,u-9-1
sw2818A-ms98-a-0009,32.269250,32.439250,have,I,+,u-9-1
sw2818A-ms98-a-0009,32.439250,32.539250,to,I,+,u-9-1
sw2818A-ms98-a-0009,32.539250,32.809250,deal,I,+,u-9-1
sw2818A-ms98-a-0009,32.809250,32.949250,with,I,+,u-9-1
sw2818A-ms98-a-0009,32.949250,33.029250,the,I,+,u-9-1
sw2818A-ms98-a-0009,33.029250,33.499250,people,I,+,u-9-1
sw2818A-ms98-a-0009,33.499250,33.758250,that,I,+,u-9-1
sw2818A-ms98-a-0009,33.972875,34.089250,you,I,+,u-9-1
sw2818A-ms98-a-0009,34.089250,34.209250,know,I,+,u-9-1
sw2818A-ms98-a-0009,34.209250,34.519250,happen,I,+,u-9-1
sw2818A-ms98-a-0009,34.519250,34.589250,to,I,+,u-9-1
sw2818A-ms98-a-0009,34.589250,34.759250,be,I,+,u-9-1
sw2818A-ms98-a-0009,34.759250,35.379250,operating,I,+,u-9-1
sw2818A-ms98-a-0009,35.379250,35.489250,it,I,+,u-9-1
sw2818A-ms98-a-0009,35.489250,36.159250,locally,I,+,u-9-1
sw2818A-ms98-a-0010,36.741375,37.134625,and,B,sd,u-9-2
sw2818A-ms98-a-0010,37.134625,37.314625,uh,I,sd,u-9-2
sw2818A-ms98-a-0010,37.314625,37.464625,it's,I,sd,u-9-2
sw2818A-ms98-a-0010,37.464625,37.684625,just,I,sd,u-9-2
sw2818A-ms98-a-0010,37.684625,37.734625,a,I,sd,u-9-2
sw2818A-ms98-a-0010,37.734625,38.194625,matter,I,sd,u-9-2
sw2818A-ms98-a-0010,38.194625,38.431125,of,I,sd,u-9-2
sw2818A-ms98-a-0010,39.161750,39.354625,of,I,sd,u-9-2
sw2818A-ms98-a-0010,39.354625,40.004625,trust,I,sd,u-9-2
sw2818A-ms98-a-0010,40.004625,40.084625,you,I,sd,u-9-2
sw2818A-ms98-a-0010,40.084625,40.244625,know,I,sd,u-9-2
sw2818A-ms98-a-0010,40.244625,40.324625,i,B,sd,u-9-3
sw2818A-ms98-a-0010,40.324625,40.574625,think,I,sd,u-9-3
sw2818A-ms98-a-0010,40.574625,40.694625,they,I,sd,u-9-3
sw2818A-ms98-a-0010,40.694625,40.974625,feel,I,sd,u-9-3
sw2818A-ms98-a-0010,40.974625,41.124625,that,I,sd,u-9-3
sw2818A-ms98-a-0010,41.124625,41.364625,these,I,sd,u-9-3
sw2818A-ms98-a-0010,41.364625,41.824625,people,I,sd,u-9-3
sw2818A-ms98-a-0010,41.824625,42.134625,are,I,sd,u-9-3
sw2818A-ms98-a-0010,42.134625,42.568125,um,I,sd,u-9-3
sw2818A-ms98-a-0010,43.027625,43.204625,under,I,sd,u-9-3
sw2818A-ms98-a-0010,43.204625,44.044625,qualified,I,sd,u-9-3
sw2818A-ms98-a-0010,44.044625,44.964625,basically,I,sd,u-9-3
sw2818A-ms98-a-0010,44.964625,45.504625,and,I,sd,u-9-3
sw2818A-ms98-a-0010,45.504625,46.408625,underpaid,I,sd,u-9-3
sw2818A-ms98-a-0011,46.981125,47.221125,and,B,sd,u-9-4
sw2818A-ms98-a-0011,47.221125,47.281125,i,I,sd,u-9-4
sw2818A-ms98-a-0011,47.281125,47.551125,think,I,sd,u-9-4
sw2818A-ms98-a-0011,47.551125,47.691125,that,I,sd,u-9-4
sw2818A-ms98-a-0011,47.691125,47.891125,sort,I,sd,u-9-4
sw2818A-ms98-a-0011,47.891125,48.021125,of,I,sd,u-9-4
