sw2743A-ms98-a-0001,0.659750,1.160000,okay,B,o,u-1-1
sw2743A-ms98-a-0001,1.160000,1.370000,hi,B,fp,u-1-2
sw2743A-ms98-a-0001,1.370000,1.874875,Norma,I,fp,u-1-2
sw2743A-ms98-a-0001,2.771375,3.020000,have,B,qy,u-3-1
sw2743A-ms98-a-0001,3.020000,3.327875,you,I,qy,u-3-1
sw2743A-ms98-a-0001,3.427750,3.536875,uh,I,qy,u-3-1
sw2743A-ms98-a-0001,3.536875,3.850000,taken,I,qy,u-3-1
sw2743A-ms98-a-0001,3.850000,4.255625,anything,I,qy,u-3-1
sw2743A-ms98-a-0001,4.315875,4.580000,back,I,qy,u-3-1
sw2743A-ms98-a-0001,4.580000,5.077750,lately,I,qy,u-3-1
sw2743A-ms98-a-0001,5.230000,5.569000,uh,I,qy,u-3-1
sw2743A-ms98-a-0001,5.569000,5.720000,that,I,qy,u-3-1
sw2743A-ms98-a-0001,5.720000,5.980000,you've,I,qy,u-3-1
sw2743A-ms98-a-0001,5.980000,6.440000,bought,I,qy,u-3-1
sw2743A-ms98-a-0003,11.130500,11.224750,well,B,qw,u-5-1
sw2743A-ms98-a-0003,11.290625,11.572250,why,I,qw,u-5-1
sw2743A-ms98-a-0005,15.371000,15.683625,very,B,ba,u-7-1
sw2743A-ms98-a-0005,15.784500,16.007250,good,I,ba,u-7-1
sw2743A-ms98-a-0006,17.432375,17.635750,good,B,ba,u-9-1
sw2743A-ms98-a-0006,18.323625,18.473750,well,B,qr,u-9-2
sw2743A-ms98-a-0006,18.560375,18.616875,wh[at]-,I,qr,u-9-2
sw2743A-ms98-a-0006,18.790125,18.903625,do,I,qr,u-9-2
sw2743A-ms98-a-0006,18.903625,19.053625,you,I,qr,u-9-2
sw2743A-ms98-a-0006,19.053625,19.366750,think,I,qr,u-9-2
sw2743A-ms98-a-0006,19.423250,19.673625,that,I,qr,u-9-2
sw2743A-ms98-a-0006,19.673625,19.886625,uh,I,qr,u-9-2
sw2743A-ms98-a-0006,19.984625,20.453625,consumer,I,qr,u-9-2
sw2743A-ms98-a-0006,20.453625,20.898625,goods,I,qr,u-9-2
sw2743A-ms98-a-0006,20.970125,21.213625,goods,I,qr,u-9-2
sw2743A-ms98-a-0006,21.213625,21.333625,are,I,qr,u-9-2
sw2743A-ms98-a-0006,21.333625,21.970125,generally,I,qr,u-9-2
sw2743A-ms98-a-0006,22.184750,22.563625,getting,I,qr,u-9-2
sw2743A-ms98-a-0006,22.563625,22.982875,better,I,qr,u-9-2
sw2743A-ms98-a-0006,23.660750,24.020125,or,I,qr,u-9-2
sw2743A-ms98-a-0006,24.238625,24.723625,worse,I,qr,u-9-2
sw2743A-ms98-a-0006,24.723625,24.893625,in,I,qr,u-9-2
sw2743A-ms98-a-0006,24.893625,25.454250,quality,I,qr,u-9-2
sw2743A-ms98-a-0008,30.529500,30.707625,i,B,aa,u-11-1
sw2743A-ms98-a-0008,30.707625,30.865500,do,I,aa,u-11-1
sw2743A-ms98-a-0008,30.865500,31.125125,too,I,aa,u-11-1
sw2743A-ms98-a-0009,32.430250,32.529000,i,B,sv,u-11-2
sw2743A-ms98-a-0009,32.529000,32.979000,believe,I,sv,u-11-2
sw2743A-ms98-a-0009,32.979000,33.233000,about,I,sv,u-11-2
sw2743A-ms98-a-0009,33.364750,33.699000,ten,I,sv,u-11-2
sw2743A-ms98-a-0009,33.699000,34.039000,years,I,sv,u-11-2
sw2743A-ms98-a-0009,34.039000,34.505250,ago,I,sv,u-11-2
sw2743A-ms98-a-0009,34.761375,34.909000,that,I,sv,u-11-2
sw2743A-ms98-a-0009,34.909000,35.099000,we,I,sv,u-11-2
sw2743A-ms98-a-0009,35.099000,35.361375,went,I,sv,u-11-2
sw2743A-ms98-a-0009,35.417875,35.659000,through,I,sv,u-11-2
sw2743A-ms98-a-0009,35.659000,35.732000,a,I,sv,u-11-2
sw2743A-ms98-a-0009,35.841250,36.529000,terrible,I,sv,u-11-2
sw2743A-ms98-a-0009,36.529000,37.053125,time,I,sv,u-11-2
sw2743A-ms98-a-0011,39.160625,39.281125,but,B,%,u-11-3
sw2743A-ms98-a-0011,39.281125,39.371125,i,I,%,u-11-3
sw2743A-ms98-a-0011,39.371125,39.741125,don't,I,%,u-11-3
