sw2788A-ms98-a-0002,0.952750,1.414500,okay,B,o,u-1-1
sw2788A-ms98-a-0002,1.414500,1.514500,what,B,qw,u-1-2
sw2788A-ms98-a-0002,1.514500,1.654500,kind,I,qw,u-1-2
sw2788A-ms98-a-0002,1.654500,1.729875,of,I,qw,u-1-2
sw2788A-ms98-a-0002,1.729875,1.978500,[vocalized-noise],O,,
sw2788A-ms98-a-0002,1.978500,2.034500,do,B,qy,u-1-3
sw2788A-ms98-a-0002,2.034500,2.124500,you,I,qy,u-1-3
sw2788A-ms98-a-0002,2.124500,2.284500,have,I,qy,u-1-3
sw2788A-ms98-a-0002,2.284500,2.673625,children,I,qy,u-1-3
sw2788A-ms98-a-0004,7.020000,7.248000,oh,B,bk,u-3-1
sw2788A-ms98-a-0004,7.248000,7.682000,okay,I,bk,u-3-1
sw2788A-ms98-a-0006,14.782750,15.150500,um-hum,B,b,u-5-1
sw2788A-ms98-a-0008,17.065875,17.495500,oh,B,b,u-7-1
sw2788A-ms98-a-0010,20.187125,20.530500,uh-huh,B,aa,u-9-1
sw2788A-ms98-a-0012,22.301875,22.409625,and,B,bf,u-11-1
sw2788A-ms98-a-0012,22.409625,22.469625,you,I,bf,u-11-1
sw2788A-ms98-a-0012,22.469625,22.589625,had,I,bf,u-11-1
sw2788A-ms98-a-0012,22.589625,22.849625,trouble,I,bf,u-11-1
sw2788A-ms98-a-0012,22.849625,23.159625,finding,I,bf,u-11-1
sw2788A-ms98-a-0012,23.159625,23.439625,somewhere,I,bf,u-11-1
sw2788A-ms98-a-0012,23.439625,23.549625,for,I,bf,u-11-1
sw2788A-ms98-a-0012,23.549625,23.649625,him,I,bf,u-11-1
sw2788A-ms98-a-0012,23.649625,23.739625,to,I,bf,u-11-1
sw2788A-ms98-a-0012,23.739625,23.979625,be,I,bf,u-11-1
sw2788A-ms98-a-0012,23.979625,24.329625,before,I,bf,u-11-1
sw2788A-ms98-a-0012,24.329625,24.409625,he,I,bf,u-11-1
sw2788A-ms98-a-0012,24.409625,24.539625,was,I,bf,u-11-1
sw2788A-ms98-a-0012,24.539625,24.956375,five,I,bf,u-11-1
sw2788A-ms98-a-0014,29.082375,29.587750,right,B,b,u-15-1
sw2788A-ms98-a-0016,32.859625,32.995000,that,O,,
sw2788A-ms98-a-0018,36.336500,36.660875,uh-huh,B,b,u-19-1
sw2788A-ms98-a-0020,39.874875,40.011125,to,B,^2,u-21-1
sw2788A-ms98-a-0020,40.011125,40.281125,learn,I,^2,u-21-1
sw2788A-ms98-a-0020,40.281125,40.706125,something,I,^2,u-21-1
sw2788A-ms98-a-0020,40.981125,41.101125,and,B,%,u-21-2
sw2788A-ms98-a-0020,41.101125,41.341125,that's,I,%,u-21-2
sw2788A-ms98-a-0020,41.341125,41.431125,i,I,%,u-21-2
sw2788A-ms98-a-0020,41.431125,41.601125,mean,I,%,u-21-2
sw2788A-ms98-a-0020,41.601125,42.104750,that's,I,%,u-21-2
sw2788A-ms98-a-0020,42.104750,42.537875,[laughter],O,,
sw2788A-ms98-a-0020,42.537875,42.801125,even,B,sd,u-21-3
sw2788A-ms98-a-0020,42.801125,43.041125,not,I,sd,u-21-3
sw2788A-ms98-a-0020,43.041125,43.473500,only,I,sd,u-21-3
sw2788A-ms98-a-0020,43.857750,44.504500,toddlers,I,sd,u-21-3
sw2788A-ms98-a-0020,44.504500,44.695125,but,I,sd,u-21-3
sw2788A-ms98-a-0020,44.864625,44.951125,you,I,sd,u-21-3
sw2788A-ms98-a-0020,44.951125,45.121125,know,I,sd,u-21-3
sw2788A-ms98-a-0020,45.121125,45.281125,even,I,sd,u-21-3
sw2788A-ms98-a-0020,45.281125,45.381125,your,I,sd,u-21-3
sw2788A-ms98-a-0020,45.381125,45.699875,older,I,sd,u-21-3
sw2788A-ms98-a-0020,45.699875,46.211375,children,I,sd,u-21-3
sw2788A-ms98-a-0021,46.486500,46.675625,it's,B,bf,u-23-1
sw2788A-ms98-a-0021,46.675625,46.815625,hard,I,bf,u-23-1
sw2788A-ms98-a-0021,46.815625,46.875625,to,I,bf,u-23-1
sw2788A-ms98-a-0021,46.875625,47.075625,find,I,bf,u-23-1
sw2788A-ms98-a-0021,47.075625,47.445625,anywhere,I,bf,u-23-1
sw2788A-ms98-a-0021,47.445625,47.575625,there,I,bf,u-23-1
sw2788A-ms98-a-0021,47.575625,47.735625,really,I,bf,u-23-1
sw2788A-ms98-a-0021,47.735625,47.855625,going,I,bf,u-23-1
sw2788A-ms98-a-0021,47.855625,47.915625,to,I,bf,u-23-1
sw2788A-ms98-a-0021,47.915625,48.255625,learn,I,bf,u-23-1
sw2788A-ms98-a-0021,48.255625,48.763625,something,I,bf,u-23-1
sw2788A-ms98-a-0021,49.385000,49.585625,and,B,b,u-25-1
sw2788A-ms98-a-0021,49.585625,49.755625,then,I,b,u-25-1
sw2788A-ms98-a-0021,49.755625,50.065625,yeah,I,b,u-25-1
sw2788A-ms98-a-0021,50.065625,50.225625,you,B,sd,u-25-2
sw2788A-ms98-a-0021,50.225625,50.345625,do,I,sd,u-25-2
sw2788A-ms98-a-0021,50.345625,50.515625,have,I,sd,u-25-2
sw2788A-ms98-a-0021,50.515625,50.605625,to,I,sd,u-25-2
sw2788A-ms98-a-0021,50.605625,51.090625,pay,I,sd,u-25-2
sw2788A-ms98-a-0021,51.444625,51.525625,you,I,sd,u-25-2
sw2788A-ms98-a-0021,51.525625,51.655625,know,I,sd,u-25-2
sw2788A-ms98-a-0021,51.655625,51.775625,if,I,sd,u-25-2
sw2788A-ms98-a-0021,51.775625,51.944000,you,I,sd,u-25-2
sw2788A-ms98-a-0021,52.426125,52.527125,the,B,sv,u-25-3
sw2788A-ms98-a-0021,52.527125,52.745625,better,I,sv,u-25-3
