sw4080A-ms98-a-0002,0.626000,1.091625,okay,B,o,u-1-1
sw4080A-ms98-a-0002,1.666000,1.836000,what's,B,qw,u-3-1
sw4080A-ms98-a-0002,1.836000,1.936000,your,I,qw,u-3-1
sw4080A-ms98-a-0002,1.936000,2.346000,view,I,qw,u-3-1
sw4080A-ms98-a-0003,3.564750,3.784750,what's,B,qw^r,u-5-1
sw4080A-ms98-a-0003,3.784750,3.884750,your,I,qw^r,u-5-1
sw4080A-ms98-a-0003,3.884750,4.274750,view,I,qw^r,u-5-1
sw4080A-ms98-a-0005,10.633000,11.038000,[laughter-yeah],O,,
sw4080A-ms98-a-0005,11.038000,11.661875,[laughter],O,,
sw4080A-ms98-a-0006,12.485875,12.655875,yeah,B,aa,u-9-1
sw4080A-ms98-a-0006,12.655875,12.905875,that's,B,sv,u-9-2
sw4080A-ms98-a-0006,12.905875,13.205875,true,I,sv,u-9-2
sw4080A-ms98-a-0007,14.283375,14.383375,you,B,sv,u-11-1
sw4080A-ms98-a-0007,14.383375,14.463375,know,I,sv,u-11-1
sw4080A-ms98-a-0007,14.463375,14.723375,even,I,sv,u-11-1
sw4080A-ms98-a-0007,14.723375,14.843375,if,I,sv,u-11-1
sw4080A-ms98-a-0007,14.843375,14.983375,they,I,sv,u-11-1
sw4080A-ms98-a-0007,14.983375,15.183375,give,I,sv,u-11-1
sw4080A-ms98-a-0007,15.183375,15.253375,it,I,sv,u-11-1
sw4080A-ms98-a-0007,15.253375,15.283375,a,I,sv,u-11-1
sw4080A-ms98-a-0007,15.283375,15.763375,shot,I,sv,u-11-1
sw4080A-ms98-a-0007,15.763375,15.953375,it's,I,sv,u-11-1
sw4080A-ms98-a-0007,15.953375,16.133375,still,I,sv,u-11-1
sw4080A-ms98-a-0007,16.133375,16.253375,going,I,sv,u-11-1
sw4080A-ms98-a-0007,16.253375,16.313375,to,I,sv,u-11-1
sw4080A-ms98-a-0007,16.313375,16.423375,be,I,sv,u-11-1
sw4080A-ms98-a-0007,16.423375,16.753375,black,I,sv,u-11-1
sw4080A-ms98-a-0007,16.753375,17.093375,market,I,sv,u-11-1
sw4080A-ms98-a-0007,17.093375,17.253375,all,I,sv,u-11-1
sw4080A-ms98-a-0007,17.253375,17.403375,over,I,sv,u-11-1
sw4080A-ms98-a-0007,17.403375,17.463375,the,I,sv,u-11-1
sw4080A-ms98-a-0007,17.463375,17.893375,place,I,sv,u-11-1
sw4080A-ms98-a-0007,17.893375,18.075125,you,I,sv,u-11-1
sw4080A-ms98-a-0007,18.075125,18.280125,know,I,sv,u-11-1
sw4080A-ms98-a-0008,19.435125,19.525125,i,B,h,u-13-1
sw4080A-ms98-a-0008,19.525125,19.685125,don't,I,h,u-13-1
sw4080A-ms98-a-0008,19.685125,19.865125,know,I,h,u-13-1
sw4080A-ms98-a-0008,19.985125,20.235125,coming,B,qy^d,u-13-2
sw4080A-ms98-a-0008,20.235125,20.425125,from,I,qy^d,u-13-2
sw4080A-ms98-a-0008,20.425125,20.895125,Texas,I,qy^d,u-13-2
sw4080A-ms98-a-0008,20.895125,20.995125,you're,I,qy^d,u-13-2
sw4080A-ms98-a-0008,20.995125,21.655125,probably,I,qy^d,u-13-2
sw4080A-ms98-a-0009,22.066500,22.154500,i,B,h,u-13-3
sw4080A-ms98-a-0009,22.154500,22.280375,don't,I,h,u-13-3
sw4080A-ms98-a-0009,22.280375,22.420375,know,I,h,u-13-3
sw4080A-ms98-a-0009,22.420375,22.537125,i-,O,,
sw4080A-ms98-a-0009,22.620125,22.752750,i,B,sd,u-13-4
sw4080A-ms98-a-0009,22.752750,23.150375,shouldn't,I,sd,u-13-4
sw4080A-ms98-a-0009,23.150375,23.370375,make,I,sd,u-13-4
sw4080A-ms98-a-0009,23.370375,23.720375,stereo,I,sd,u-13-4
sw4080A-ms98-a-0009,23.720375,24.100375,types,I,sd,u-13-4
sw4080A-ms98-a-0009,24.100375,24.290375,but,B,sv,u-13-5
