sw4002B-ms98-a-0001,0.018125,0.420000,okay,B,o,u-1-1
sw4002B-ms98-a-0002,1.087375,1.701250,[laughter],O,,
sw4002B-ms98-a-0003,2.455125,2.615125,have,B,qy,u-3-1
sw4002B-ms98-a-0003,2.615125,2.755125,you,I,qy,u-3-1
sw4002B-ms98-a-0003,2.755125,2.925125,done,I,qy,u-3-1
sw4002B-ms98-a-0003,2.925125,3.125125,this,I,qy,u-3-1
sw4002B-ms98-a-0003,3.125125,3.345125,very,I,qy,u-3-1
sw4002B-ms98-a-0003,3.345125,3.637375,long,I,qy,u-3-1
sw4002B-ms98-a-0005,7.834750,8.211375,yeah,B,b,u-5-1
sw4002B-ms98-a-0005,8.211375,8.455250,that's,B,sd,u-5-2
sw4002B-ms98-a-0005,8.455250,8.525250,the,I,sd,u-5-2
sw4002B-ms98-a-0005,8.525250,8.795250,same,I,sd,u-5-2
sw4002B-ms98-a-0005,8.795250,9.005250,with,I,sd,u-5-2
sw4002B-ms98-a-0005,9.005250,9.415250,us,I,sd,u-5-2
sw4002B-ms98-a-0007,10.771625,10.920625,well,B,qw,u-7-1
sw4002B-ms98-a-0007,10.920625,11.080625,what,I,qw,u-7-1
sw4002B-ms98-a-0007,11.080625,11.270625,kind,I,qw,u-7-1
sw4002B-ms98-a-0007,11.270625,11.350625,of,I,qw,u-7-1
sw4002B-ms98-a-0007,11.350625,11.600625,car,I,qw,u-7-1
sw4002B-ms98-a-0007,11.600625,11.760625,would,I,qw,u-7-1
sw4002B-ms98-a-0007,11.760625,11.900625,you,I,qw,u-7-1
sw4002B-ms98-a-0007,11.900625,12.171250,buy,I,qw,u-7-1
sw4002B-ms98-a-0009,21.259125,21.612000,oh,B,bk,u-9-1
sw4002B-ms98-a-0009,21.612000,22.373000,okay,I,bk,u-9-1
sw4002B-ms98-a-0011,35.577875,36.007875,uh-huh,B,b,u-13-1
sw4002B-ms98-a-0013,44.325375,45.037375,okay,B,b,u-15-1
sw4002B-ms98-a-0014,45.934375,46.142125,what,B,qw,u-15-2
sw4002B-ms98-a-0014,46.245625,46.480250,kind,I,qw,u-15-2
sw4002B-ms98-a-0014,46.480250,46.540250,do,I,qw,u-15-2
sw4002B-ms98-a-0014,46.540250,46.649125,you,I,qw,u-15-2
sw4002B-ms98-a-0014,46.649125,46.882625,have,I,qw,u-15-2
sw4002B-ms98-a-0014,46.882625,47.160250,now,I,qw,u-15-2
sw4002B-ms98-a-0016,57.034750,57.649500,oh,B,bk,u-17-1
sw4002B-ms98-a-0016,57.649500,58.384125,okay,I,bk,u-17-1
sw4002B-ms98-a-0018,81.858750,82.315250,uh-huh,B,b,u-19-1
sw4002B-ms98-a-0020,84.764750,85.098625,yeah,B,b,u-21-1
sw4002B-ms98-a-0022,107.518125,107.838125,oh,B,b,u-23-1
sw4002B-ms98-a-0022,107.838125,108.298125,uh-huh,I,b,u-23-1
sw4002B-ms98-a-0024,111.165125,111.290250,and,B,qy,u-25-1
sw4002B-ms98-a-0024,111.290250,111.450250,did,I,qy,u-25-1
sw4002B-ms98-a-0024,111.450250,111.590250,you,I,qy,u-25-1
sw4002B-ms98-a-0024,111.590250,111.870250,find,I,qy,u-25-1
sw4002B-ms98-a-0024,111.870250,112.030250,that,I,qy,u-25-1
sw4002B-ms98-a-0024,112.030250,112.150250,you,I,qy,u-25-1
sw4002B-ms98-a-0024,112.150250,112.344250,like,I,qy,u-25-1
sw4002B-ms98-a-0024,112.528875,112.690250,the,I,qy,u-25-1
sw4002B-ms98-a-0024,112.690250,113.120250,foreign,I,qy,u-25-1
sw4002B-ms98-a-0024,113.120250,113.450250,cars,I,qy,u-25-1
sw4002B-ms98-a-0024,113.450250,113.710250,better,I,qy,u-25-1
sw4002B-ms98-a-0024,113.710250,113.840250,than,I,qy,u-25-1
sw4002B-ms98-a-0024,113.840250,113.940250,the,I,qy,u-25-1
sw4002B-ms98-a-0024,113.940250,114.584750,domestic,I,qy,u-25-1
sw4002B-ms98-a-0026,127.074500,127.462875,uh-huh,B,b,u-27-1
sw4002B-ms98-a-0028,136.224250,136.362875,oh,B,bh,u-29-1
sw4002B-ms98-a-0028,136.362875,137.027250,really,I,bh,u-29-1
sw4002B-ms98-a-0029,138.230250,138.463500,we've,B,sd,u-31-1
sw4002B-ms98-a-0029,138.463500,138.813500,always,I,sd,u-31-1
sw4002B-ms98-a-0029,138.813500,139.121750,bought,I,sd,u-31-1
sw4002B-ms98-a-0029,139.592625,140.093500,American,I,sd,u-31-1
sw4002B-ms98-a-0029,140.093500,140.273500,made,I,sd,u-31-1
sw4002B-ms98-a-0029,140.273500,140.633500,cars,I,sd,u-31-1
sw4002B-ms98-a-0029,140.633500,141.063500,mostly,I,sd,u-31-1
