sw3406B-ms98-a-0002,0.043125,0.969750,okay,B,o,u-1-1
sw3406B-ms98-a-0004,7.155250,7.395750,well,B,sv,u-3-1
sw3406B-ms98-a-0004,7.395750,7.425750,i,I,sv,u-3-1
sw3406B-ms98-a-0004,7.425750,7.685750,think,I,sv,u-3-1
sw3406B-ms98-a-0004,7.685750,7.975750,it's,I,sv,u-3-1
sw3406B-ms98-a-0004,7.975750,8.195750,it's,I,sv,u-3-1
sw3406B-ms98-a-0004,8.195750,8.875750,probably,I,sv,u-3-1
sw3406B-ms98-a-0004,8.875750,8.915750,a,I,sv,u-3-1
sw3406B-ms98-a-0004,8.915750,9.565750,combination,I,sv,u-3-1
sw3406B-ms98-a-0004,9.565750,9.665750,of,I,sv,u-3-1
sw3406B-ms98-a-0004,9.665750,10.195750,things,I,sv,u-3-1
sw3406B-ms98-a-0004,10.195750,10.753625,um,B,sv,u-3-2
sw3406B-ms98-a-0004,11.017375,11.585750,factories,I,sv,u-3-2
sw3406B-ms98-a-0004,11.585750,11.790500,that,I,sv,u-3-2
sw3406B-ms98-a-0004,12.114500,12.365750,that,I,sv,u-3-2
sw3406B-ms98-a-0004,12.365750,12.958875,burn,I,sv,u-3-2
sw3406B-ms98-a-0004,13.124625,13.684875,coal,I,sv,u-3-2
sw3406B-ms98-a-0004,13.873125,14.025750,as,I,sv,u-3-2
sw3406B-ms98-a-0004,14.025750,14.420125,uh,I,sv,u-3-2
sw3406B-ms98-a-0004,14.420125,14.605750,an,I,sv,u-3-2
sw3406B-ms98-a-0004,14.605750,14.955750,energy,I,sv,u-3-2
sw3406B-ms98-a-0004,14.955750,15.536000,source,I,sv,u-3-2
sw3406B-ms98-a-0005,16.820125,17.141375,with,I,sv,u-3-2
sw3406B-ms98-a-0005,17.141375,17.381625,uh,I,sv,u-3-2
sw3406B-ms98-a-0005,17.381625,17.761625,sulfur,I,sv,u-3-2
sw3406B-ms98-a-0005,17.761625,17.851625,and,I,sv,u-3-2
sw3406B-ms98-a-0005,17.851625,18.341625,nitrogen,I,sv,u-3-2
sw3406B-ms98-a-0005,18.341625,19.001625,contaminants,I,sv,u-3-2
sw3406B-ms98-a-0005,19.001625,19.071625,you,I,sv,u-3-2
sw3406B-ms98-a-0005,19.071625,19.201625,know,I,sv,u-3-2
sw3406B-ms98-a-0005,19.201625,19.311625,and,B,sv,u-3-3
sw3406B-ms98-a-0005,19.311625,19.381625,you,I,sv,u-3-3
sw3406B-ms98-a-0005,19.381625,19.531625,get,I,sv,u-3-3
sw3406B-ms98-a-0005,19.531625,20.021625,sulfur,I,sv,u-3-3
sw3406B-ms98-a-0005,20.021625,20.861625,oxides,I,sv,u-3-3
sw3406B-ms98-a-0005,20.861625,21.251625,and,I,sv,u-3-3
sw3406B-ms98-a-0005,21.251625,21.691625,nitrogen,I,sv,u-3-3
sw3406B-ms98-a-0005,21.691625,22.657750,oxides,I,sv,u-3-3
sw3406B-ms98-a-0006,23.397875,24.154250,uh,B,sv,u-5-1
sw3406B-ms98-a-0006,24.154250,24.545000,those,I,sv,u-5-1
sw3406B-ms98-a-0006,24.545000,24.605000,are,I,sv,u-5-1
sw3406B-ms98-a-0006,24.605000,24.665000,the,I,sv,u-5-1
sw3406B-ms98-a-0006,24.665000,24.895000,ones,I,sv,u-5-1
sw3406B-ms98-a-0006,24.895000,24.945000,i,I,sv,u-5-1
sw3406B-ms98-a-0006,24.945000,25.155000,think,I,sv,u-5-1
sw3406B-ms98-a-0006,25.155000,25.595000,primarily,I,sv,u-5-1
sw3406B-ms98-a-0006,25.595000,26.055000,contribute,I,sv,u-5-1
sw3406B-ms98-a-0006,26.055000,26.378375,to,I,sv,u-5-1
sw3406B-ms98-a-0006,26.378375,26.705000,acid,I,sv,u-5-1
sw3406B-ms98-a-0006,26.705000,27.055000,rain,I,sv,u-5-1
sw3406B-ms98-a-0006,27.055000,27.175000,and,B,sv,u-5-2
