sw2290B-ms98-a-0002,0.677500,1.103625,okay,B,o,u-1-1
sw2290B-ms98-a-0004,5.737000,6.157000,mostly,B,sd,u-3-1
sw2290B-ms98-a-0004,6.157000,6.787000,freshwater,I,sd,u-3-1
sw2290B-ms98-a-0004,6.787000,7.097000,uh,O,,
sw2290B-ms98-a-0004,7.337000,7.597000,yeah,B,b,u-5-1
sw2290B-ms98-a-0004,7.597000,7.830375,i,B,sd,u-5-2
sw2290B-ms98-a-0004,8.305000,8.467000,i,I,sd,u-5-2
sw2290B-ms98-a-0004,8.467000,8.747000,used,I,sd,u-5-2
sw2290B-ms98-a-0004,8.747000,8.827000,to,I,sd,u-5-2
sw2290B-ms98-a-0004,8.827000,9.184500,fish,I,sd,u-5-2
sw2290B-ms98-a-0004,9.433125,9.707000,uh,I,sd,u-5-2
sw2290B-ms98-a-0004,9.707000,9.837000,when,I,sd,u-5-2
sw2290B-ms98-a-0004,9.837000,9.907000,i,I,sd,u-5-2
sw2290B-ms98-a-0004,9.907000,10.117000,was,I,sd,u-5-2
sw2290B-ms98-a-0004,10.267000,10.417000,real,I,sd,u-5-2
sw2290B-ms98-a-0004,10.417000,10.877000,young,I,sd,u-5-2
sw2290B-ms98-a-0004,11.317000,11.557000,down,I,sd,u-5-2
sw2290B-ms98-a-0004,11.557000,11.667000,in,I,sd,u-5-2
sw2290B-ms98-a-0004,11.667000,12.287000,Galveston,I,sd,u-5-2
sw2290B-ms98-a-0004,12.287000,12.417000,with,I,sd,u-5-2
sw2290B-ms98-a-0004,12.417000,12.557000,my,I,sd,u-5-2
sw2290B-ms98-a-0004,12.557000,13.167000,parents,I,sd,u-5-2
sw2290B-ms98-a-0004,13.277000,13.687125,and,B,sd,u-5-3
sw2290B-ms98-a-0005,14.333375,14.517125,i,I,sd,u-5-3
sw2290B-ms98-a-0005,14.517125,14.753375,never,I,sd,u-5-3
sw2290B-ms98-a-0005,14.753375,14.983375,really,I,sd,u-5-3
sw2290B-ms98-a-0005,14.983375,15.183375,got,I,sd,u-5-3
sw2290B-ms98-a-0005,15.183375,15.373375,into,I,sd,u-5-3
sw2290B-ms98-a-0005,15.373375,15.573375,that,I,sd,u-5-3
sw2290B-ms98-a-0005,15.573375,15.733375,too,I,sd,u-5-3
sw2290B-ms98-a-0005,15.733375,16.143375,much,I,sd,u-5-3
sw2290B-ms98-a-0005,16.143375,16.493375,because,I,sd,u-5-3
sw2290B-ms98-a-0005,16.493375,16.593375,you,I,sd,u-5-3
sw2290B-ms98-a-0005,16.593375,16.703375,have,I,sd,u-5-3
sw2290B-ms98-a-0005,16.703375,16.813375,to,I,sd,u-5-3
sw2290B-ms98-a-0005,16.813375,16.933375,get,I,sd,u-5-3
sw2290B-ms98-a-0005,16.933375,17.053375,in,I,sd,u-5-3
sw2290B-ms98-a-0005,17.053375,17.113375,the,I,sd,u-5-3
sw2290B-ms98-a-0005,17.113375,17.423375,boat,I,sd,u-5-3
sw2290B-ms98-a-0005,17.423375,17.733375,really,I,sd,u-5-3
sw2290B-ms98-a-0005,17.733375,17.847125,to,I,sd,u-5-3
sw2290B-ms98-a-0005,18.034500,18.201375,to,I,sd,u-5-3
sw2290B-ms98-a-0005,18.201375,18.363375,do,I,sd,u-5-3
sw2290B-ms98-a-0005,18.363375,18.943375,anything,I,sd,u-5-3
sw2290B-ms98-a-0005,18.943375,19.157875,and,B,sd,u-5-4
sw2290B-ms98-a-0005,19.564625,19.683375,i,I,sd,u-5-4
sw2290B-ms98-a-0005,19.683375,19.873375,didn't,I,sd,u-5-4
sw2290B-ms98-a-0005,19.873375,19.963375,know,I,sd,u-5-4
sw2290B-ms98-a-0005,19.963375,20.323375,anybody,I,sd,u-5-4
sw2290B-ms98-a-0005,20.323375,20.403375,who,I,sd,u-5-4
sw2290B-ms98-a-0005,20.403375,20.553375,had,I,sd,u-5-4
sw2290B-ms98-a-0005,20.553375,20.603375,a,I,sd,u-5-4
sw2290B-ms98-a-0005,20.603375,20.893375,boat,I,sd,u-5-4
sw2290B-ms98-a-0005,20.893375,21.253375,now,I,sd,u-5-4
sw2290B-ms98-a-0005,21.253375,21.647125,so,B,sd,u-5-5
sw2290B-ms98-a-0005,22.464500,22.603375,i,I,sd,u-5-5
sw2290B-ms98-a-0005,22.603375,22.813375,don't,I,sd,u-5-5
sw2290B-ms98-a-0005,22.813375,23.023375,fish,I,sd,u-5-5
sw2290B-ms98-a-0005,23.023375,23.173375,too,I,sd,u-5-5
sw2290B-ms98-a-0005,23.173375,23.443375,much,I,sd,u-5-5
sw2290B-ms98-a-0005,23.443375,23.553375,in,I,sd,u-5-5
sw2290B-ms98-a-0005,23.553375,24.223375,saltwater,I,sd,u-5-5
sw2290B-ms98-a-0007,27.817250,27.957250,oh,B,b,u-7-1
sw2290B-ms98-a-0007,27.957250,28.327250,really,I,b,u-7-1
sw2290B-ms98-a-0009,33.969250,34.264875,oh,B,ba,u-9-1
sw2290B-ms98-a-0009,34.264875,34.689250,neat,I,ba,u-9-1
sw2290B-ms98-a-0011,41.890375,42.050375,oh,B,bh,u-11-1
sw2290B-ms98-a-0011,42.050375,42.371625,really,I,bh,u-11-1
sw2290B-ms98-a-0012,43.412750,43.592750,what'd,B,qw,u-13-1
sw2290B-ms98-a-0012,43.592750,43.682750,you,I,qw,u-13-1
sw2290B-ms98-a-0012,43.682750,43.832750,do,I,qw,u-13-1
sw2290B-ms98-a-0012,43.832750,43.962750,with,I,qw,u-13-1
sw2290B-ms98-a-0012,43.962750,44.192750,them,I,qw,u-13-1
sw2290B-ms98-a-0014,46.243750,47.963750,[laughter],O,,
sw2290B-ms98-a-0014,47.963750,48.063750,you,B,qy^d,u-15-1
sw2290B-ms98-a-0014,48.063750,48.443750,didn't,I,qy^d,u-15-1
sw2290B-ms98-a-0014,48.443750,48.543750,get,I,qy^d,u-15-1
sw2290B-ms98-a-0014,48.543750,48.613750,a,I,qy^d,u-15-1
sw2290B-ms98-a-0014,48.613750,48.773750,big,I,qy^d,u-15-1
sw2290B-ms98-a-0014,48.773750,49.033750,kick,I,qy^d,u-15-1
sw2290B-ms98-a-0014,49.033750,49.143750,out,I,qy^d,u-15-1
sw2290B-ms98-a-0014,49.143750,49.223750,of,I,qy^d,u-15-1
sw2290B-ms98-a-0014,49.223750,49.573750,killing,I,qy^d,u-15-1
sw2290B-ms98-a-0014,49.573750,49.693750,them,I,qy^d,u-15-1
sw2290B-ms98-a-0014,49.693750,49.913750,like,I,qy^d,u-15-1
sw2290B-ms98-a-0014,49.913750,50.053750,some,I,qy^d,u-15-1
sw2290B-ms98-a-0014,50.053750,50.283750,people,I,qy^d,u-15-1
sw2290B-ms98-a-0014,50.283750,50.433750,do,I,qy^d,u-15-1
sw2290B-ms98-a-0014,50.433750,52.412500,[laughter],O,,
sw2290B-ms98-a-0016,58.790875,58.910875,do,B,qy,u-17-1
sw2290B-ms98-a-0016,58.910875,59.063875,they,I,qy,u-17-1
sw2290B-ms98-a-0016,59.063875,59.193125,have,I,qy,u-17-1
