sw3061B-ms98-a-0002,0.396250,0.874000,okay,B,o,u-1-1
sw3061B-ms98-a-0003,1.343375,1.624125,uh,B,sd,u-3-1
sw3061B-ms98-a-0003,1.624125,1.938625,well,I,sd,u-3-1
sw3061B-ms98-a-0003,1.938625,2.194750,right,I,sd,u-3-1
sw3061B-ms98-a-0003,2.194750,2.444125,now,I,sd,u-3-1
sw3061B-ms98-a-0003,2.444125,2.634125,we,I,sd,u-3-1
sw3061B-ms98-a-0003,2.634125,3.001875,have,I,sd,u-3-1
sw3061B-ms98-a-0003,3.190125,3.384125,one,I,sd,u-3-1
sw3061B-ms98-a-0003,3.384125,3.789375,dog,I,sd,u-3-1
sw3061B-ms98-a-0003,3.951375,4.760375,inside,I,sd,u-3-1
sw3061B-ms98-a-0004,5.288375,5.512250,she,B,sd,u-5-1
sw3061B-ms98-a-0004,5.512250,5.712250,goes,I,sd,u-5-1
sw3061B-ms98-a-0004,5.712250,6.052250,out,I,sd,u-5-1
sw3061B-ms98-a-0004,6.052250,6.212250,but,B,sd,u-5-2
sw3061B-ms98-a-0004,6.212250,6.263625,i,I,sd,u-5-2
sw3061B-ms98-a-0004,6.263625,6.425625,mean,I,sd,u-5-2
sw3061B-ms98-a-0004,6.425625,6.612250,she's,I,sd,u-5-2
sw3061B-ms98-a-0004,6.612250,6.752250,an,I,sd,u-5-2
sw3061B-ms98-a-0004,6.752250,7.072250,indoor,I,sd,u-5-2
sw3061B-ms98-a-0004,7.072250,7.482250,dog,I,sd,u-5-2
sw3061B-ms98-a-0005,8.120375,8.500375,and,B,sd,u-7-1
sw3061B-ms98-a-0005,8.500375,8.690375,two,I,sd,u-7-1
sw3061B-ms98-a-0005,8.690375,9.230375,outside,I,sd,u-7-1
sw3061B-ms98-a-0005,9.230375,9.836500,cats,I,sd,u-7-1
sw3061B-ms98-a-0006,10.728875,10.938750,male,B,sd,u-9-1
sw3061B-ms98-a-0006,10.938750,11.086500,and,I,sd,u-9-1
sw3061B-ms98-a-0006,11.086500,11.509000,female,I,sd,u-9-1
sw3061B-ms98-a-0007,12.262375,12.508500,the,B,%,u-11-1
sw3061B-ms98-a-0007,12.508500,12.838500,ma[le]-,O,,
sw3061B-ms98-a-0007,12.838500,13.108375,the,B,sd,u-11-2
