sw2499B-ms98-a-0001,0.268375,1.646125,okay,B,o,u-1-1
sw2499B-ms98-a-0001,1.646125,1.646125,so,O,,
sw2499B-ms98-a-0001,1.646125,1.760000,the,B,sd,u-3-1
sw2499B-ms98-a-0001,1.760000,2.090000,latest,I,sd,u-3-1
sw2499B-ms98-a-0001,2.090000,2.370000,movie,I,sd,u-3-1
sw2499B-ms98-a-0001,2.370000,2.500000,i've,I,sd,u-3-1
sw2499B-ms98-a-0001,2.500000,2.730000,seen,I,sd,u-3-1
sw2499B-ms98-a-0001,2.730000,2.840000,that,I,sd,u-3-1
sw2499B-ms98-a-0001,2.840000,2.910000,i,I,sd,u-3-1
sw2499B-ms98-a-0001,2.910000,3.020000,thought,I,sd,u-3-1
sw2499B-ms98-a-0001,3.020000,3.220000,was,I,sd,u-3-1
sw2499B-ms98-a-0001,3.220000,3.970000,fantastic,I,sd,u-3-1
sw2499B-ms98-a-0001,3.970000,4.130000,was,I,sd,u-3-1
sw2499B-ms98-a-0001,4.130000,4.510000,Dances,I,sd,u-3-1
sw2499B-ms98-a-0001,4.510000,4.720000,With,I,sd,u-3-1
sw2499B-ms98-a-0001,4.720000,5.270375,Wolves,I,sd,u-3-1
sw2499B-ms98-a-0002,6.639375,7.059375,oh,B,ba,u-5-1
sw2499B-ms98-a-0002,7.059375,7.639375,man,I,ba,u-5-1
sw2499B-ms98-a-0003,8.449000,8.719000,i,B,sd,u-7-1
sw2499B-ms98-a-0003,8.719000,8.869000,i,I,sd,u-7-1
sw2499B-ms98-a-0003,8.869000,9.089000,just,I,sd,u-7-1
sw2499B-ms98-a-0003,9.089000,9.379000,finally,I,sd,u-7-1
sw2499B-ms98-a-0003,9.379000,9.589000,ended,I,sd,u-7-1
sw2499B-ms98-a-0003,9.589000,9.699000,up,I,sd,u-7-1
sw2499B-ms98-a-0003,9.699000,9.939000,going,I,sd,u-7-1
sw2499B-ms98-a-0003,9.939000,10.069000,to,I,sd,u-7-1
